"CIRCOSCRIZIONE";"COLLEGIO";"COMUNE";"ELETTORI";"ELETTORI_MASCHI";"VOTANTI";"VOTANTI_MASCHI";"SCHEDE_BIANCHE";"LISTA";"VOTI_LISTA"
"CALABRIA";"Corigliano Calabro";"CORIGLIANO CALABRO";29643;;18130;;1282;"MOV.SOC.TRICOLORE";"293"
"CALABRIA";"Corigliano Calabro";"CORIGLIANO CALABRO";29643;;18130;;1282;"RINNOVAMENTO";"207"
"CALABRIA";"Corigliano Calabro";"CORIGLIANO CALABRO";29643;;18130;;1282;"FORZA ITALIA";"2268"
"CALABRIA";"Corigliano Calabro";"CORIGLIANO CALABRO";29643;;18130;;1282;"CCD-CDU";"930"
"CALABRIA";"Corigliano Calabro";"CORIGLIANO CALABRO";29643;;18130;;1282;"FEDERAZIONE DEI VERDI";"187"
"CALABRIA";"Corigliano Calabro";"CORIGLIANO CALABRO";29643;;18130;;1282;"RINNOVAMENTO IT-DINI";"560"
"CALABRIA";"Corigliano Calabro";"FRANCAVILLA MARITTIMA";2412;;1844;;175;"CCD-CDU";"228"
"CALABRIA";"Corigliano Calabro";"FRANCAVILLA MARITTIMA";2412;;1844;;175;"RIFONDAZIONE COMUNISTA";"92"
"CALABRIA";"Corigliano Calabro";"FRANCAVILLA MARITTIMA";2412;;1844;;175;"PDS";"221"
"CALABRIA";"Corigliano Calabro";"FRANCAVILLA MARITTIMA";2412;;1844;;175;"RINNOVAMENTO IT-DINI";"70"
"CALABRIA";"Corigliano Calabro";"FRANCAVILLA MARITTIMA";2412;;1844;;175;"PANNELLA-SGARBI";"16"
"CALABRIA";"Corigliano Calabro";"FRANCAVILLA MARITTIMA";2412;;1844;;175;"SOCIALISTA";"47"
"CALABRIA";"Corigliano Calabro";"FRANCAVILLA MARITTIMA";2412;;1844;;175;"POP-SVP-PRI-UD-PRODI";"106"
"CALABRIA";"Corigliano Calabro";"FRANCAVILLA MARITTIMA";2412;;1844;;175;"ALLEANZA NAZIONALE";"433"
"CALABRIA";"Corigliano Calabro";"FRANCAVILLA MARITTIMA";2412;;1844;;175;"FORZA ITALIA";"258"
"CALABRIA";"Corigliano Calabro";"FRANCAVILLA MARITTIMA";2412;;1844;;175;"MOV.SOC.TRICOLORE";"34"
"CALABRIA";"Corigliano Calabro";"FRANCAVILLA MARITTIMA";2412;;1844;;175;"FEDERAZIONE DEI VERDI";"13"
"CALABRIA";"Corigliano Calabro";"FRANCAVILLA MARITTIMA";2412;;1844;;175;"RINNOVAMENTO";"4"
"CALABRIA";"Corigliano Calabro";"MONTEGIORDANO";2115;;1596;;129;"SOCIALISTA";"47"
"CALABRIA";"Corigliano Calabro";"MONTEGIORDANO";2115;;1596;;129;"CCD-CDU";"101"
"CALABRIA";"Corigliano Calabro";"MONTEGIORDANO";2115;;1596;;129;"POP-SVP-PRI-UD-PRODI";"201"
"CALABRIA";"Corigliano Calabro";"MONTEGIORDANO";2115;;1596;;129;"RINNOVAMENTO IT-DINI";"40"
"CALABRIA";"Corigliano Calabro";"MONTEGIORDANO";2115;;1596;;129;"PANNELLA-SGARBI";"11"
"CALABRIA";"Corigliano Calabro";"MONTEGIORDANO";2115;;1596;;129;"MOV.SOC.TRICOLORE";"18"
"CALABRIA";"Corigliano Calabro";"MONTEGIORDANO";2115;;1596;;129;"FEDERAZIONE DEI VERDI";"21"
"CALABRIA";"Corigliano Calabro";"MONTEGIORDANO";2115;;1596;;129;"RINNOVAMENTO";"6"
"CALABRIA";"Corigliano Calabro";"MONTEGIORDANO";2115;;1596;;129;"PDS";"415"
"CALABRIA";"Corigliano Calabro";"MONTEGIORDANO";2115;;1596;;129;"ALLEANZA NAZIONALE";"231"
"CALABRIA";"Corigliano Calabro";"MONTEGIORDANO";2115;;1596;;129;"FORZA ITALIA";"153"
"CALABRIA";"Corigliano Calabro";"MONTEGIORDANO";2115;;1596;;129;"RIFONDAZIONE COMUNISTA";"100"
"CALABRIA";"Corigliano Calabro";"NOCARA";501;;328;;31;"PDS";"91"
"CALABRIA";"Corigliano Calabro";"NOCARA";501;;328;;31;"RINNOVAMENTO";"1"
"CALABRIA";"Corigliano Calabro";"NOCARA";501;;328;;31;"CCD-CDU";"42"
"CALABRIA";"Corigliano Calabro";"NOCARA";501;;328;;31;"ALLEANZA NAZIONALE";"30"
"CALABRIA";"Corigliano Calabro";"NOCARA";501;;328;;31;"FORZA ITALIA";"20"
"CALABRIA";"Corigliano Calabro";"NOCARA";501;;328;;31;"RIFONDAZIONE COMUNISTA";"15"
"CALABRIA";"Corigliano Calabro";"NOCARA";501;;328;;31;"RINNOVAMENTO IT-DINI";"35"
"CALABRIA";"Corigliano Calabro";"NOCARA";501;;328;;31;"PANNELLA-SGARBI";"1"
"CALABRIA";"Corigliano Calabro";"NOCARA";501;;328;;31;"FEDERAZIONE DEI VERDI";"9"
"CALABRIA";"Corigliano Calabro";"NOCARA";501;;328;;31;"MOV.SOC.TRICOLORE";"4"
"CALABRIA";"Corigliano Calabro";"NOCARA";501;;328;;31;"POP-SVP-PRI-UD-PRODI";"8"
"CALABRIA";"Corigliano Calabro";"NOCARA";501;;328;;31;"SOCIALISTA";"12"
"CALABRIA";"Corigliano Calabro";"ORIOLO";2667;;2077;;135;"PDS";"694"
"CALABRIA";"Corigliano Calabro";"ORIOLO";2667;;2077;;135;"CCD-CDU";"290"
"CALABRIA";"Corigliano Calabro";"ORIOLO";2667;;2077;;135;"POP-SVP-PRI-UD-PRODI";"334"
"CALABRIA";"Corigliano Calabro";"ORIOLO";2667;;2077;;135;"ALLEANZA NAZIONALE";"124"
"CALABRIA";"Corigliano Calabro";"ORIOLO";2667;;2077;;135;"RIFONDAZIONE COMUNISTA";"130"
"CALABRIA";"Corigliano Calabro";"ORIOLO";2667;;2077;;135;"FORZA ITALIA";"80"
"CALABRIA";"Corigliano Calabro";"ORIOLO";2667;;2077;;135;"RINNOVAMENTO";"8"
"CALABRIA";"Corigliano Calabro";"ORIOLO";2667;;2077;;135;"FEDERAZIONE DEI VERDI";"43"
"CALABRIA";"Corigliano Calabro";"ORIOLO";2667;;2077;;135;"MOV.SOC.TRICOLORE";"16"
"CALABRIA";"Corigliano Calabro";"ORIOLO";2667;;2077;;135;"SOCIALISTA";"22"
"CALABRIA";"Corigliano Calabro";"ORIOLO";2667;;2077;;135;"PANNELLA-SGARBI";"10"
"CALABRIA";"Corigliano Calabro";"ORIOLO";2667;;2077;;135;"RINNOVAMENTO IT-DINI";"50"
"CALABRIA";"Corigliano Calabro";"PLATACI";1064;;713;;65;"RINNOVAMENTO IT-DINI";"24"
"CALABRIA";"Corigliano Calabro";"PLATACI";1064;;713;;65;"FEDERAZIONE DEI VERDI";"34"
"CALABRIA";"Corigliano Calabro";"PLATACI";1064;;713;;65;"PANNELLA-SGARBI";"4"
"CALABRIA";"Corigliano Calabro";"PLATACI";1064;;713;;65;"RIFONDAZIONE COMUNISTA";"87"
"CALABRIA";"Corigliano Calabro";"PLATACI";1064;;713;;65;"FORZA ITALIA";"84"
"CALABRIA";"Corigliano Calabro";"PLATACI";1064;;713;;65;"ALLEANZA NAZIONALE";"76"
"CALABRIA";"Corigliano Calabro";"PLATACI";1064;;713;;65;"POP-SVP-PRI-UD-PRODI";"38"
"CALABRIA";"Corigliano Calabro";"PLATACI";1064;;713;;65;"CCD-CDU";"95"
"CALABRIA";"Corigliano Calabro";"PLATACI";1064;;713;;65;"SOCIALISTA";"43"
"CALABRIA";"Corigliano Calabro";"PLATACI";1064;;713;;65;"MOV.SOC.TRICOLORE";"23"
"CALABRIA";"Corigliano Calabro";"PLATACI";1064;;713;;65;"PDS";"106"
"CALABRIA";"Corigliano Calabro";"PLATACI";1064;;713;;65;"RINNOVAMENTO";"4"
"CALABRIA";"Corigliano Calabro";"ROCCA IMPERIALE";2843;;2104;;154;"PDS";"254"
"CALABRIA";"Corigliano Calabro";"ROCCA IMPERIALE";2843;;2104;;154;"RINNOVAMENTO";"10"
"CALABRIA";"Corigliano Calabro";"ROCCA IMPERIALE";2843;;2104;;154;"RIFONDAZIONE COMUNISTA";"90"
"CALABRIA";"Corigliano Calabro";"ROCCA IMPERIALE";2843;;2104;;154;"MOV.SOC.TRICOLORE";"46"
"CALABRIA";"Corigliano Calabro";"ROCCA IMPERIALE";2843;;2104;;154;"SOCIALISTA";"23"
"CALABRIA";"Corigliano Calabro";"ROCCA IMPERIALE";2843;;2104;;154;"RINNOVAMENTO IT-DINI";"74"
"CALABRIA";"Corigliano Calabro";"ROCCA IMPERIALE";2843;;2104;;154;"FORZA ITALIA";"369"
"CALABRIA";"Corigliano Calabro";"ROCCA IMPERIALE";2843;;2104;;154;"ALLEANZA NAZIONALE";"569"
"CALABRIA";"Corigliano Calabro";"ROCCA IMPERIALE";2843;;2104;;154;"POP-SVP-PRI-UD-PRODI";"157"
"CALABRIA";"Corigliano Calabro";"ROCCA IMPERIALE";2843;;2104;;154;"CCD-CDU";"222"
"CALABRIA";"Corigliano Calabro";"ROCCA IMPERIALE";2843;;2104;;154;"FEDERAZIONE DEI VERDI";"23"
"CALABRIA";"Corigliano Calabro";"ROCCA IMPERIALE";2843;;2104;;154;"PANNELLA-SGARBI";"10"
"CALABRIA";"Corigliano Calabro";"ROSETO CAPO SPULICO";1700;;1165;;96;"POP-SVP-PRI-UD-PRODI";"82"
"CALABRIA";"Corigliano Calabro";"ROSETO CAPO SPULICO";1700;;1165;;96;"CCD-CDU";"97"
"CALABRIA";"Corigliano Calabro";"ROSETO CAPO SPULICO";1700;;1165;;96;"RINNOVAMENTO IT-DINI";"51"
"CALABRIA";"Corigliano Calabro";"ROSETO CAPO SPULICO";1700;;1165;;96;"ALLEANZA NAZIONALE";"272"
"CALABRIA";"Corigliano Calabro";"ROSETO CAPO SPULICO";1700;;1165;;96;"PDS";"180"
"CALABRIA";"Corigliano Calabro";"ROSETO CAPO SPULICO";1700;;1165;;96;"RINNOVAMENTO";"6"
"CALABRIA";"Corigliano Calabro";"ROSETO CAPO SPULICO";1700;;1165;;96;"MOV.SOC.TRICOLORE";"17"
"CALABRIA";"Corigliano Calabro";"ROSETO CAPO SPULICO";1700;;1165;;96;"SOCIALISTA";"18"
"CALABRIA";"Corigliano Calabro";"ROSETO CAPO SPULICO";1700;;1165;;96;"FEDERAZIONE DEI VERDI";"36"
"CALABRIA";"Corigliano Calabro";"ROSETO CAPO SPULICO";1700;;1165;;96;"RIFONDAZIONE COMUNISTA";"37"
"CALABRIA";"Corigliano Calabro";"ROSETO CAPO SPULICO";1700;;1165;;96;"FORZA ITALIA";"210"
"CALABRIA";"Corigliano Calabro";"ROSETO CAPO SPULICO";1700;;1165;;96;"PANNELLA-SGARBI";"7"
"CALABRIA";"Corigliano Calabro";"SAN COSMO ALBANESE";691;;501;;40;"RIFONDAZIONE COMUNISTA";"55"
"CALABRIA";"Corigliano Calabro";"SAN COSMO ALBANESE";691;;501;;40;"POP-SVP-PRI-UD-PRODI";"70"
"CALABRIA";"Corigliano Calabro";"SAN COSMO ALBANESE";691;;501;;40;"PDS";"147"
"CALABRIA";"Corigliano Calabro";"SAN COSMO ALBANESE";691;;501;;40;"CCD-CDU";"41"
"CALABRIA";"Corigliano Calabro";"SAN COSMO ALBANESE";691;;501;;40;"ALLEANZA NAZIONALE";"59"
"CALABRIA";"Corigliano Calabro";"SAN COSMO ALBANESE";691;;501;;40;"FORZA ITALIA";"25"
"CALABRIA";"Corigliano Calabro";"SAN COSMO ALBANESE";691;;501;;40;"RINNOVAMENTO IT-DINI";"17"
"CALABRIA";"Corigliano Calabro";"SAN COSMO ALBANESE";691;;501;;40;"PANNELLA-SGARBI";"2"
"CALABRIA";"Corigliano Calabro";"SAN COSMO ALBANESE";691;;501;;40;"SOCIALISTA";"1"
"CALABRIA";"Corigliano Calabro";"SAN COSMO ALBANESE";691;;501;;40;"MOV.SOC.TRICOLORE";"1"
"CALABRIA";"Corigliano Calabro";"SAN COSMO ALBANESE";691;;501;;40;"RINNOVAMENTO";"6"
"CALABRIA";"Corigliano Calabro";"SAN COSMO ALBANESE";691;;501;;40;"FEDERAZIONE DEI VERDI";"11"
"CALABRIA";"Corigliano Calabro";"SAN DEMETRIO CORONE";3754;;2623;;253;"ALLEANZA NAZIONALE";"296"
"CALABRIA";"Corigliano Calabro";"SAN DEMETRIO CORONE";3754;;2623;;253;"RINNOVAMENTO IT-DINI";"202"
"CALABRIA";"Corigliano Calabro";"SAN DEMETRIO CORONE";3754;;2623;;253;"CCD-CDU";"101"
"CALABRIA";"Corigliano Calabro";"SAN DEMETRIO CORONE";3754;;2623;;253;"POP-SVP-PRI-UD-PRODI";"296"
"CALABRIA";"Corigliano Calabro";"SAN DEMETRIO CORONE";3754;;2623;;253;"RIFONDAZIONE COMUNISTA";"432"
"CALABRIA";"Corigliano Calabro";"SAN DEMETRIO CORONE";3754;;2623;;253;"PANNELLA-SGARBI";"13"
"CALABRIA";"Corigliano Calabro";"SAN DEMETRIO CORONE";3754;;2623;;253;"SOCIALISTA";"26"
"CALABRIA";"Corigliano Calabro";"SAN DEMETRIO CORONE";3754;;2623;;253;"MOV.SOC.TRICOLORE";"32"
"CALABRIA";"Corigliano Calabro";"SAN DEMETRIO CORONE";3754;;2623;;253;"FEDERAZIONE DEI VERDI";"44"
"CALABRIA";"Corigliano Calabro";"SAN DEMETRIO CORONE";3754;;2623;;253;"PDS";"618"
"CALABRIA";"Corigliano Calabro";"SAN DEMETRIO CORONE";3754;;2623;;253;"RINNOVAMENTO";"15"
"CALABRIA";"Corigliano Calabro";"SAN DEMETRIO CORONE";3754;;2623;;253;"FORZA ITALIA";"144"
"CALABRIA";"Corigliano Calabro";"SAN GIORGIO ALBANESE";1561;;1155;;58;"PANNELLA-SGARBI";"10"
"CALABRIA";"Corigliano Calabro";"SAN GIORGIO ALBANESE";1561;;1155;;58;"SOCIALISTA";"9"
"CALABRIA";"Corigliano Calabro";"SAN GIORGIO ALBANESE";1561;;1155;;58;"PDS";"227"
"CALABRIA";"Corigliano Calabro";"SAN GIORGIO ALBANESE";1561;;1155;;58;"RINNOVAMENTO";"12"
"CALABRIA";"Corigliano Calabro";"SAN GIORGIO ALBANESE";1561;;1155;;58;"FEDERAZIONE DEI VERDI";"29"
"CALABRIA";"Corigliano Calabro";"SAN GIORGIO ALBANESE";1561;;1155;;58;"RINNOVAMENTO IT-DINI";"28"
"CALABRIA";"Corigliano Calabro";"SAN GIORGIO ALBANESE";1561;;1155;;58;"RIFONDAZIONE COMUNISTA";"324"
"CALABRIA";"Corigliano Calabro";"SAN GIORGIO ALBANESE";1561;;1155;;58;"ALLEANZA NAZIONALE";"185"
"CALABRIA";"Corigliano Calabro";"SAN GIORGIO ALBANESE";1561;;1155;;58;"POP-SVP-PRI-UD-PRODI";"72"
"CALABRIA";"Corigliano Calabro";"SAN GIORGIO ALBANESE";1561;;1155;;58;"CCD-CDU";"50"
"CALABRIA";"Corigliano Calabro";"SAN GIORGIO ALBANESE";1561;;1155;;58;"FORZA ITALIA";"98"
"CALABRIA";"Corigliano Calabro";"SAN GIORGIO ALBANESE";1561;;1155;;58;"MOV.SOC.TRICOLORE";"7"
"CALABRIA";"Corigliano Calabro";"SAN LORENZO BELLIZZI";867;;678;;112;"PANNELLA-SGARBI";"1"
"CALABRIA";"Corigliano Calabro";"SAN LORENZO BELLIZZI";867;;678;;112;"PDS";"134"
"CALABRIA";"Corigliano Calabro";"SAN LORENZO BELLIZZI";867;;678;;112;"RINNOVAMENTO";"3"
"CALABRIA";"Corigliano Calabro";"SAN LORENZO BELLIZZI";867;;678;;112;"FEDERAZIONE DEI VERDI";"5"
"CALABRIA";"Corigliano Calabro";"SAN LORENZO BELLIZZI";867;;678;;112;"SOCIALISTA";"21"
"CALABRIA";"Corigliano Calabro";"SAN LORENZO BELLIZZI";867;;678;;112;"RINNOVAMENTO IT-DINI";"29"
"CALABRIA";"Corigliano Calabro";"SAN LORENZO BELLIZZI";867;;678;;112;"RIFONDAZIONE COMUNISTA";"83"
"CALABRIA";"Corigliano Calabro";"SAN LORENZO BELLIZZI";867;;678;;112;"FORZA ITALIA";"30"
"CALABRIA";"Corigliano Calabro";"SAN LORENZO BELLIZZI";867;;678;;112;"ALLEANZA NAZIONALE";"48"
"CALABRIA";"Corigliano Calabro";"SAN LORENZO BELLIZZI";867;;678;;112;"MOV.SOC.TRICOLORE";"7"
"CALABRIA";"Corigliano Calabro";"SAN LORENZO BELLIZZI";867;;678;;112;"POP-SVP-PRI-UD-PRODI";"105"
"CALABRIA";"Corigliano Calabro";"SAN LORENZO BELLIZZI";867;;678;;112;"CCD-CDU";"58"
"CALABRIA";"Corigliano Calabro";"SAN LORENZO DEL VALLO";2665;;1831;;90;"RINNOVAMENTO IT-DINI";"44"
"CALABRIA";"Corigliano Calabro";"SAN LORENZO DEL VALLO";2665;;1831;;90;"CCD-CDU";"84"
"CALABRIA";"Corigliano Calabro";"SAN LORENZO DEL VALLO";2665;;1831;;90;"POP-SVP-PRI-UD-PRODI";"89"
"CALABRIA";"Corigliano Calabro";"SAN LORENZO DEL VALLO";2665;;1831;;90;"ALLEANZA NAZIONALE";"263"
"CALABRIA";"Corigliano Calabro";"SAN LORENZO DEL VALLO";2665;;1831;;90;"PDS";"472"
"CALABRIA";"Corigliano Calabro";"SAN LORENZO DEL VALLO";2665;;1831;;90;"RIFONDAZIONE COMUNISTA";"193"
"CALABRIA";"Corigliano Calabro";"SAN LORENZO DEL VALLO";2665;;1831;;90;"PANNELLA-SGARBI";"16"
"CALABRIA";"Corigliano Calabro";"SAN LORENZO DEL VALLO";2665;;1831;;90;"SOCIALISTA";"30"
"CALABRIA";"Corigliano Calabro";"SAN LORENZO DEL VALLO";2665;;1831;;90;"MOV.SOC.TRICOLORE";"21"
"CALABRIA";"Corigliano Calabro";"SAN LORENZO DEL VALLO";2665;;1831;;90;"FEDERAZIONE DEI VERDI";"16"
"CALABRIA";"Corigliano Calabro";"SAN LORENZO DEL VALLO";2665;;1831;;90;"RINNOVAMENTO";"5"
"CALABRIA";"Corigliano Calabro";"SAN LORENZO DEL VALLO";2665;;1831;;90;"FORZA ITALIA";"307"
"CALABRIA";"Corigliano Calabro";"SANTA SOFIA D'EPIRO";2773;;1852;;116;"PDS";"319"
"CALABRIA";"Corigliano Calabro";"SANTA SOFIA D'EPIRO";2773;;1852;;116;"CCD-CDU";"81"
"CALABRIA";"Corigliano Calabro";"SANTA SOFIA D'EPIRO";2773;;1852;;116;"POP-SVP-PRI-UD-PRODI";"334"
"CALABRIA";"Corigliano Calabro";"SANTA SOFIA D'EPIRO";2773;;1852;;116;"ALLEANZA NAZIONALE";"311"
"CALABRIA";"Corigliano Calabro";"SANTA SOFIA D'EPIRO";2773;;1852;;116;"FORZA ITALIA";"238"
"CALABRIA";"Corigliano Calabro";"SANTA SOFIA D'EPIRO";2773;;1852;;116;"RIFONDAZIONE COMUNISTA";"222"
"CALABRIA";"Corigliano Calabro";"SANTA SOFIA D'EPIRO";2773;;1852;;116;"RINNOVAMENTO IT-DINI";"47"
"CALABRIA";"Corigliano Calabro";"SANTA SOFIA D'EPIRO";2773;;1852;;116;"PANNELLA-SGARBI";"11"
"CALABRIA";"Corigliano Calabro";"SANTA SOFIA D'EPIRO";2773;;1852;;116;"SOCIALISTA";"11"
"CALABRIA";"Corigliano Calabro";"SANTA SOFIA D'EPIRO";2773;;1852;;116;"MOV.SOC.TRICOLORE";"49"
"CALABRIA";"Corigliano Calabro";"SANTA SOFIA D'EPIRO";2773;;1852;;116;"RINNOVAMENTO";"8"
"CALABRIA";"Corigliano Calabro";"SANTA SOFIA D'EPIRO";2773;;1852;;116;"FEDERAZIONE DEI VERDI";"11"
"CALABRIA";"Corigliano Calabro";"SPEZZANO ALBANESE";6325;;4420;;180;"RIFONDAZIONE COMUNISTA";"376"
"CALABRIA";"Corigliano Calabro";"SPEZZANO ALBANESE";6325;;4420;;180;"PANNELLA-SGARBI";"37"
"CALABRIA";"Corigliano Calabro";"SPEZZANO ALBANESE";6325;;4420;;180;"SOCIALISTA";"16"
"CALABRIA";"Corigliano Calabro";"SPEZZANO ALBANESE";6325;;4420;;180;"MOV.SOC.TRICOLORE";"47"
"CALABRIA";"Corigliano Calabro";"SPEZZANO ALBANESE";6325;;4420;;180;"FEDERAZIONE DEI VERDI";"42"
"CALABRIA";"Corigliano Calabro";"SPEZZANO ALBANESE";6325;;4420;;180;"RINNOVAMENTO";"15"
"CALABRIA";"Corigliano Calabro";"SPEZZANO ALBANESE";6325;;4420;;180;"PDS";"1477"
"CALABRIA";"Corigliano Calabro";"SPEZZANO ALBANESE";6325;;4420;;180;"FORZA ITALIA";"498"
"CALABRIA";"Corigliano Calabro";"SPEZZANO ALBANESE";6325;;4420;;180;"RINNOVAMENTO IT-DINI";"116"
"CALABRIA";"Corigliano Calabro";"SPEZZANO ALBANESE";6325;;4420;;180;"ALLEANZA NAZIONALE";"1020"
"CALABRIA";"Corigliano Calabro";"SPEZZANO ALBANESE";6325;;4420;;180;"POP-SVP-PRI-UD-PRODI";"145"
"CALABRIA";"Corigliano Calabro";"SPEZZANO ALBANESE";6325;;4420;;180;"CCD-CDU";"189"
"CALABRIA";"Corigliano Calabro";"TERRANOVA DA SIBARI";4584;;3126;;136;"RINNOVAMENTO IT-DINI";"295"
"CALABRIA";"Corigliano Calabro";"TERRANOVA DA SIBARI";4584;;3126;;136;"RIFONDAZIONE COMUNISTA";"203"
"CALABRIA";"Corigliano Calabro";"TERRANOVA DA SIBARI";4584;;3126;;136;"MOV.SOC.TRICOLORE";"35"
"CALABRIA";"Corigliano Calabro";"TERRANOVA DA SIBARI";4584;;3126;;136;"PANNELLA-SGARBI";"37"
"CALABRIA";"Corigliano Calabro";"TERRANOVA DA SIBARI";4584;;3126;;136;"SOCIALISTA";"60"
"CALABRIA";"Corigliano Calabro";"TERRANOVA DA SIBARI";4584;;3126;;136;"PDS";"928"
"CALABRIA";"Corigliano Calabro";"TERRANOVA DA SIBARI";4584;;3126;;136;"CCD-CDU";"92"
"CALABRIA";"Corigliano Calabro";"TERRANOVA DA SIBARI";4584;;3126;;136;"POP-SVP-PRI-UD-PRODI";"219"
"CALABRIA";"Corigliano Calabro";"TERRANOVA DA SIBARI";4584;;3126;;136;"ALLEANZA NAZIONALE";"553"
"CALABRIA";"Corigliano Calabro";"TERRANOVA DA SIBARI";4584;;3126;;136;"RINNOVAMENTO";"17"
"CALABRIA";"Corigliano Calabro";"TERRANOVA DA SIBARI";4584;;3126;;136;"FORZA ITALIA";"364"
"CALABRIA";"Corigliano Calabro";"TERRANOVA DA SIBARI";4584;;3126;;136;"FEDERAZIONE DEI VERDI";"24"
"CALABRIA";"Corigliano Calabro";"TREBISACCE";7054;;5323;;417;"CCD-CDU";"362"
"CALABRIA";"Corigliano Calabro";"TREBISACCE";7054;;5323;;417;"PANNELLA-SGARBI";"21"
"CALABRIA";"Corigliano Calabro";"TREBISACCE";7054;;5323;;417;"SOCIALISTA";"359"
"CALABRIA";"Corigliano Calabro";"TREBISACCE";7054;;5323;;417;"MOV.SOC.TRICOLORE";"77"
"CALABRIA";"Corigliano Calabro";"TREBISACCE";7054;;5323;;417;"FEDERAZIONE DEI VERDI";"122"
"CALABRIA";"Corigliano Calabro";"TREBISACCE";7054;;5323;;417;"RINNOVAMENTO";"25"
"CALABRIA";"Corigliano Calabro";"TREBISACCE";7054;;5323;;417;"PDS";"582"
"CALABRIA";"Corigliano Calabro";"TREBISACCE";7054;;5323;;417;"RIFONDAZIONE COMUNISTA";"420"
"CALABRIA";"Corigliano Calabro";"TREBISACCE";7054;;5323;;417;"FORZA ITALIA";"544"
"CALABRIA";"Corigliano Calabro";"TREBISACCE";7054;;5323;;417;"ALLEANZA NAZIONALE";"1251"
"CALABRIA";"Corigliano Calabro";"TREBISACCE";7054;;5323;;417;"RINNOVAMENTO IT-DINI";"220"
"CALABRIA";"Corigliano Calabro";"TREBISACCE";7054;;5323;;417;"POP-SVP-PRI-UD-PRODI";"487"
"CALABRIA";"Corigliano Calabro";"VACCARIZZO ALBANESE";1323;;866;;52;"CCD-CDU";"64"
"CALABRIA";"Corigliano Calabro";"VACCARIZZO ALBANESE";1323;;866;;52;"SOCIALISTA";"6"
"CALABRIA";"Corigliano Calabro";"VACCARIZZO ALBANESE";1323;;866;;52;"PANNELLA-SGARBI";"5"
"CALABRIA";"Corigliano Calabro";"VACCARIZZO ALBANESE";1323;;866;;52;"RINNOVAMENTO IT-DINI";"27"
"CALABRIA";"Corigliano Calabro";"VACCARIZZO ALBANESE";1323;;866;;52;"RIFONDAZIONE COMUNISTA";"137"
"CALABRIA";"Corigliano Calabro";"VACCARIZZO ALBANESE";1323;;866;;52;"FORZA ITALIA";"62"
"CALABRIA";"Corigliano Calabro";"VACCARIZZO ALBANESE";1323;;866;;52;"POP-SVP-PRI-UD-PRODI";"84"
"CALABRIA";"Corigliano Calabro";"VACCARIZZO ALBANESE";1323;;866;;52;"ALLEANZA NAZIONALE";"115"
"CALABRIA";"Corigliano Calabro";"VACCARIZZO ALBANESE";1323;;866;;52;"RINNOVAMENTO";"9"
"CALABRIA";"Corigliano Calabro";"VACCARIZZO ALBANESE";1323;;866;;52;"FEDERAZIONE DEI VERDI";"8"
"CALABRIA";"Corigliano Calabro";"VACCARIZZO ALBANESE";1323;;866;;52;"MOV.SOC.TRICOLORE";"7"
"CALABRIA";"Corigliano Calabro";"VACCARIZZO ALBANESE";1323;;866;;52;"PDS";"250"
"CALABRIA";"Corigliano Calabro";"VILLAPIANA";3829;;2764;;272;"CCD-CDU";"216"
"CALABRIA";"Corigliano Calabro";"VILLAPIANA";3829;;2764;;272;"RINNOVAMENTO IT-DINI";"111"
"CALABRIA";"Corigliano Calabro";"VILLAPIANA";3829;;2764;;272;"FEDERAZIONE DEI VERDI";"30"
"CALABRIA";"Corigliano Calabro";"VILLAPIANA";3829;;2764;;272;"MOV.SOC.TRICOLORE";"46"
"CALABRIA";"Corigliano Calabro";"VILLAPIANA";3829;;2764;;272;"SOCIALISTA";"62"
"CALABRIA";"Corigliano Calabro";"VILLAPIANA";3829;;2764;;272;"PANNELLA-SGARBI";"37"
"CALABRIA";"Corigliano Calabro";"VILLAPIANA";3829;;2764;;272;"PDS";"306"
"CALABRIA";"Corigliano Calabro";"VILLAPIANA";3829;;2764;;272;"FORZA ITALIA";"386"
"CALABRIA";"Corigliano Calabro";"VILLAPIANA";3829;;2764;;272;"RIFONDAZIONE COMUNISTA";"198"
"CALABRIA";"Corigliano Calabro";"VILLAPIANA";3829;;2764;;272;"POP-SVP-PRI-UD-PRODI";"205"
"CALABRIA";"Corigliano Calabro";"VILLAPIANA";3829;;2764;;272;"RINNOVAMENTO";"12"
"CALABRIA";"Corigliano Calabro";"VILLAPIANA";3829;;2764;;272;"ALLEANZA NAZIONALE";"658"
"PIEMONTE 2";"Fossano";"ALTO";106;;88;;3;"PANNELLA-SGARBI";"1"
"PIEMONTE 2";"Fossano";"ALTO";106;;88;;3;"FORZA ITALIA";"18"
"PIEMONTE 2";"Fossano";"ALTO";106;;88;;3;"ALLEANZA NAZIONALE";"2"
"PIEMONTE 2";"Fossano";"ALTO";106;;88;;3;"POP-SVP-PRI-UD-PRODI";"8"
"PIEMONTE 2";"Fossano";"ALTO";106;;88;;3;"FEDERAZIONE DEI VERDI";"0"
"PIEMONTE 2";"Fossano";"ALTO";106;;88;;3;"CCD-CDU";"8"
"PIEMONTE 2";"Fossano";"ALTO";106;;88;;3;"RIFONDAZIONE COMUNISTA";"18"
"PIEMONTE 2";"Fossano";"ALTO";106;;88;;3;"MANI PULITE";"1"
"PIEMONTE 2";"Fossano";"ALTO";106;;88;;3;"LEGA NORD";"16"
