"DATAELEZIONE";"CODTIPOELEZIONE";"REGIONE";"COLLEGIO";"descrlista";"votiLista";"cognome";"nome";"datanascita";"luogonascita";"sesso";"CODTIPOELETTO"
14/6/1987 00:00:00;"S";"UMBRIA";"CITTA' DI CASTELLO";"DEM.PROL";1692;" BRUSCOLI             ";" N                    ";;;;
14/6/1987 00:00:00;"S";"LAZIO";"ROMA VI";"DEM.PROL";9446;" VENTURA              ";" G                    ";;;;
14/6/1987 00:00:00;"S";"LAZIO";"ROMA VII";"DEM.PROL";4119;" BELVISI              ";" M                    ";;;;
14/6/1987 00:00:00;"S";"LAZIO";"ROMA VIII";"DEM.PROL";2335;" MASSARA              ";" D                    ";;;;
14/6/1987 00:00:00;"S";"LIGURIA";"SAVONA";"PRI";6205;" ARENA                ";" A                    ";;;;
14/6/1987 00:00:00;"S";"LIGURIA";"GENOVA I";"PRI";5142;" MIGNEMI              ";" C                    ";;;;
14/6/1987 00:00:00;"S";"LIGURIA";"GENOVA II";"PRI";3072;" VIGO                 ";" A V                  ";;;;
14/6/1987 00:00:00;"S";"LIGURIA";"GENOVA III";"PRI";5191;" CILIBERTI            ";" P                    ";;;;
14/6/1987 00:00:00;"S";"LIGURIA";"GENOVA IV";"PRI";8486;" LAMANNA              ";" A                    ";;;;
14/6/1987 00:00:00;"S";"LIGURIA";"CHIAVARI";"PRI";5982;" CANACARI DETTO NINO  ";" G B                  ";;;;
14/6/1987 00:00:00;"S";"LIGURIA";"LA SPEZIA";"PRI";5728;" FALENI               ";" G                    ";;;;
14/6/1987 00:00:00;"S";"LIGURIA";"IMPERIA";"PLI";5758;" SOTTOCASA            ";" U                    ";;;;
14/6/1987 00:00:00;"S";"LIGURIA";"SAVONA";"PLI";4072;" GALATI               ";" A                    ";;;;
14/6/1987 00:00:00;"S";"LIGURIA";"GENOVA I";"PLI";3040;" BIANCHI              ";" M                    ";;;;
14/6/1987 00:00:00;"S";"UMBRIA";"TERNI";"DEM.PROL";1254;" PROIETTI             ";" V                    ";;;;
14/6/1987 00:00:00;"S";"UMBRIA";"ORVIETO";"DEM.PROL";647;" VALENTINI            ";" L E                  ";;;;
14/6/1987 00:00:00;"S";"UMBRIA";"PERUGIA I";"PSI";19041;" CASOLI               ";" G                    ";;;;"E"
14/6/1987 00:00:00;"S";"UMBRIA";"PERUGIA II";"PSI";15749;" CASOLI               ";" G                    ";;;;
14/6/1987 00:00:00;"S";"UMBRIA";"FOLIGNO-SPOLETO";"PSI";10903;" CARACCIOLO DI MELITO ";" N                    ";;;;
14/6/1987 00:00:00;"S";"UMBRIA";"CITTA' DI CASTELLO";"PSI";10565;" STIRATI              ";" L F                  ";;;;
14/6/1987 00:00:00;"S";"UMBRIA";"TERNI";"PSI";14645;" PAUSELLI             ";" A                    ";;;;
14/6/1987 00:00:00;"S";"UMBRIA";"ORVIETO";"PSI";9319;" MARAVALLE            ";" F                    ";;;;
14/6/1987 00:00:00;"S";"UMBRIA";"PERUGIA I";"MSI-DN";6762;" MAIORCA              ";" F C                  ";;;;
14/6/1987 00:00:00;"S";"UMBRIA";"PERUGIA II";"MSI-DN";4728;" PULETTI              ";" E                    ";;;;
14/6/1987 00:00:00;"S";"UMBRIA";"FOLIGNO-SPOLETO";"MSI-DN";5275;" FILIPPONI            ";" P                    ";;;;
14/6/1987 00:00:00;"S";"UMBRIA";"CITTA' DI CASTELLO";"MSI-DN";2742;" PULETTI              ";" E                    ";;;;
14/6/1987 00:00:00;"S";"UMBRIA";"TERNI";"MSI-DN";6197;" GERRI                ";" F                    ";;;;
14/6/1987 00:00:00;"S";"UMBRIA";"ORVIETO";"MSI-DN";2916;" MISCIATTELLI BERNARD ";" INI G                ";;;;
14/6/1987 00:00:00;"S";"UMBRIA";"PERUGIA I";"ALL.POP.PENS";98;" CARISSIMI            ";" A                    ";;;;
14/6/1987 00:00:00;"S";"UMBRIA";"PERUGIA II";"ALL.POP.PENS";79;" CARISSIMI            ";" A                    ";;;;
14/6/1987 00:00:00;"S";"UMBRIA";"FOLIGNO-SPOLETO";"ALL.POP.PENS";116;" BOLDIOLI             ";" G                    ";;;;
14/6/1987 00:00:00;"S";"UMBRIA";"CITTA' DI CASTELLO";"ALL.POP.PENS";75;" CAMPOCHIARO          ";" A                    ";;;;
14/6/1987 00:00:00;"S";"UMBRIA";"TERNI";"ALL.POP.PENS";108;" VANNI                ";" A                    ";;;;
14/6/1987 00:00:00;"S";"UMBRIA";"ORVIETO";"ALL.POP.PENS";58;" PARILLO              ";" L                    ";;;;
14/6/1987 00:00:00;"S";"UMBRIA";"PERUGIA I";"LIGA VENETA-PU";496;" VELTRINI             ";" E                    ";;;;
14/6/1987 00:00:00;"S";"UMBRIA";"PERUGIA II";"LIGA VENETA-PU";288;" ROSSI                ";" M C A                ";;;;
14/6/1987 00:00:00;"S";"UMBRIA";"FOLIGNO-SPOLETO";"LIGA VENETA-PU";414;" FAINA                ";" A                    ";;;;
14/6/1987 00:00:00;"S";"UMBRIA";"CITTA' DI CASTELLO";"LIGA VENETA-PU";226;" DORILLO              ";" Q                    ";;;;
14/6/1987 00:00:00;"S";"UMBRIA";"TERNI";"LIGA VENETA-PU";325;" PASCUCCI             ";" G                    ";;;;
14/6/1987 00:00:00;"S";"UMBRIA";"ORVIETO";"LIGA VENETA-PU";220;" PASCUCCI             ";" G                    ";;;;
14/6/1987 00:00:00;"S";"UMBRIA";"PERUGIA I";"PLI";834;" PIRISINU             ";" Q G M                ";;;;
14/6/1987 00:00:00;"S";"UMBRIA";"PERUGIA II";"PLI";585;" PIRISINU             ";" Q G M                ";;;;
14/6/1987 00:00:00;"S";"UMBRIA";"FOLIGNO-SPOLETO";"PLI";625;" MAZZOLENI            ";" M                    ";;;;
14/6/1987 00:00:00;"S";"UMBRIA";"CITTA' DI CASTELLO";"PLI";408;" RUGGIERI             ";" R                    ";;;;
14/6/1987 00:00:00;"S";"UMBRIA";"TERNI";"PLI";767;" FALCO                ";" C                    ";;;;
14/6/1987 00:00:00;"S";"UMBRIA";"ORVIETO";"PLI";329;" RANCHINO             ";" R                    ";;;;
14/6/1987 00:00:00;"S";"UMBRIA";"PERUGIA I";"P.RAD";1504;" GUAZZONE             ";" S                    ";;;;
14/6/1987 00:00:00;"S";"UMBRIA";"PERUGIA II";"P.RAD";1131;" MORETTI              ";" G                    ";;;;
14/6/1987 00:00:00;"S";"UMBRIA";"FOLIGNO-SPOLETO";"P.RAD";1117;" FIORIO               ";" G                    ";;;;
14/6/1987 00:00:00;"S";"UMBRIA";"CITTA' DI CASTELLO";"P.RAD";532;" CALAFIORE IN FRUTTIN ";" I M S                ";;;;
14/6/1987 00:00:00;"S";"UMBRIA";"TERNI";"P.RAD";1375;" STREIFF IN MORETTI   ";" M G                  ";;;;
14/6/1987 00:00:00;"S";"UMBRIA";"ORVIETO";"P.RAD";540;" GUAZZONE             ";" S                    ";;;;
14/6/1987 00:00:00;"S";"UMBRIA";"PERUGIA I";"LISTA VERDE";1614;" MORETTI              ";" G P                  ";;;;
14/6/1987 00:00:00;"S";"UMBRIA";"PERUGIA II";"LISTA VERDE";1195;" MORETTI              ";" G P                  ";;;;
14/6/1987 00:00:00;"S";"UMBRIA";"FOLIGNO-SPOLETO";"LISTA VERDE";1205;" CARDINALI            ";" G                    ";;;;
14/6/1987 00:00:00;"S";"UMBRIA";"CITTA' DI CASTELLO";"LISTA VERDE";826;" MORETTI              ";" G P                  ";;;;
14/6/1987 00:00:00;"S";"UMBRIA";"TERNI";"LISTA VERDE";1719;" FEDI                 ";" B                    ";;;;
14/6/1987 00:00:00;"S";"LIGURIA";"GENOVA II";"PLI";1942;" SUSAN                ";" M E                  ";;;;
14/6/1987 00:00:00;"S";"LIGURIA";"GENOVA III";"PLI";3432;" ROSSETTI             ";" B                    ";;;;
14/6/1987 00:00:00;"S";"LIGURIA";"GENOVA IV";"PLI";7731;" CAPPA                ";" F P                  ";;;;
14/6/1987 00:00:00;"S";"LIGURIA";"CHIAVARI";"PLI";4791;" LENA                 ";" P L                  ";;;;
14/6/1987 00:00:00;"S";"LIGURIA";"LA SPEZIA";"PLI";2037;" FORTELLI             ";" M                    ";;;;
14/6/1987 00:00:00;"S";"LIGURIA";"IMPERIA";"PSI-PSDI-PR";23452;" TEODORI              ";" M                    ";;;;
14/6/1987 00:00:00;"S";"LIGURIA";"SAVONA";"PSI-PSDI-PR";18511;" CICCIOMESSERE        ";" R                    ";;;;
14/6/1987 00:00:00;"S";"LIGURIA";"GENOVA I";"PSI-PSDI-PR";21062;" MEOLI                ";" D                    ";;;;
14/6/1987 00:00:00;"S";"LIGURIA";"GENOVA II";"PSI-PSDI-PR";15315;" MEOLI                ";" D                    ";;;;
14/6/1987 00:00:00;"S";"LIGURIA";"GENOVA III";"PSI-PSDI-PR";25423;" MEOLI                ";" D                    ";;;;"E"
14/6/1987 00:00:00;"S";"LIGURIA";"GENOVA IV";"PSI-PSDI-PR";15521;" TEODORI              ";" M                    ";;;;
14/6/1987 00:00:00;"S";"LIGURIA";"CHIAVARI";"PSI-PSDI-PR";17296;" ROMANELLI            ";" S                    ";;;;
14/6/1987 00:00:00;"S";"LIGURIA";"LA SPEZIA";"PSI-PSDI-PR";21562;" MARIOTTI             ";" G                    ";;;;"E"
14/6/1987 00:00:00;"S";"LIGURIA";"IMPERIA";"LIGA VENETA-PU";2449;" FRANCIOSI            ";" A                    ";;;;
14/6/1987 00:00:00;"S";"LIGURIA";"SAVONA";"LIGA VENETA-PU";2180;" COPPOLA              ";" A                    ";;;;
14/6/1987 00:00:00;"S";"LIGURIA";"GENOVA I";"LIGA VENETA-PU";2528;" DE FRANCESCO         ";" L                    ";;;;
14/6/1987 00:00:00;"S";"LIGURIA";"GENOVA II";"LIGA VENETA-PU";2083;" RAVERA               ";" B L                  ";;;;
14/6/1987 00:00:00;"S";"LIGURIA";"GENOVA III";"LIGA VENETA-PU";3295;" PICICHE'             ";" V                    ";;;;
14/6/1987 00:00:00;"S";"LIGURIA";"GENOVA IV";"LIGA VENETA-PU";2301;" OBERTI               ";" S                    ";;;;
14/6/1987 00:00:00;"S";"LIGURIA";"CHIAVARI";"LIGA VENETA-PU";2144;" CIRILLI              ";" A                    ";;;;
14/6/1987 00:00:00;"S";"LIGURIA";"LA SPEZIA";"LIGA VENETA-PU";1557;" PARISI               ";" G                    ";;;;
14/6/1987 00:00:00;"S";"EMILIA-ROMAGNA";"BOLOGNA I";"PCI";95881;" CELLI                ";" G                    ";;;;
14/6/1987 00:00:00;"S";"EMILIA-ROMAGNA";"BOLOGNA II";"PCI";91225;" CALLARI IN GALLI     ";" M                    ";;;;"E"
14/6/1987 00:00:00;"S";"EMILIA-ROMAGNA";"BOLOGNA III-IMOLA";"PCI";97634;" ALBERICI             ";" A                    ";;;;"E"
14/6/1987 00:00:00;"S";"EMILIA-ROMAGNA";"FERRARA";"PCI";68611;" VECCHI               ";" C                    ";;;;"E"
14/6/1987 00:00:00;"S";"EMILIA-ROMAGNA";"PORTOMAGGIORE";"PCI";59968;" PASQUINO             ";" G                    ";;;;"E"
14/6/1987 00:00:00;"S";"EMILIA-ROMAGNA";"RIMINI";"PCI";72233;" ARFE'                ";" G                    ";;;;"E"
14/6/1987 00:00:00;"S";"EMILIA-ROMAGNA";"CESENA";"PCI";60292;" CASADEI LUCCHI DETTO ";"  GABRIO A            ";;;;"E"
14/6/1987 00:00:00;"S";"EMILIA-ROMAGNA";"FORLI'-FAENZA";"PCI";63037;" LAMA                 ";" L                    ";;;;
14/6/1987 00:00:00;"S";"EMILIA-ROMAGNA";"MODENA";"PCI";97508;" CAVAZZUTI            ";" F                    ";;;;"E"
14/6/1987 00:00:00;"S";"EMILIA-ROMAGNA";"CARPI";"PCI";80214;" FERRAGUTI IN VALLERI ";" NI I                 ";;;;"E"
14/6/1987 00:00:00;"S";"EMILIA-ROMAGNA";"PARMA";"PCI";59992;" ARFE'                ";" G                    ";;;;
14/6/1987 00:00:00;"S";"EMILIA-ROMAGNA";"BORGOTARO-SALSOMAGGIORE";"PCI";26297;" PARISI               ";" V                    ";;;;
14/6/1987 00:00:00;"S";"EMILIA-ROMAGNA";"PIACENZA";"PCI";42963;" REPETTI              ";" R                    ";;;;
14/6/1987 00:00:00;"S";"EMILIA-ROMAGNA";"FIORENZUOLA D'ARDA-FIDENZA";"PCI";32530;" CANALETTI            ";" R                    ";;;;
14/6/1987 00:00:00;"S";"EMILIA-ROMAGNA";"RAVENNA";"PCI";93137;" BOLDRINI             ";" A                    ";;;;"E"
14/6/1987 00:00:00;"S";"EMILIA-ROMAGNA";"REGGIO NELL'EMILIA";"PCI";97502;" BENASSI              ";" U                    ";;;;"E"
14/6/1987 00:00:00;"S";"EMILIA-ROMAGNA";"CASTELNOVO NE' MONTI-SASSUOLO";"PCI";62067;" LAMA                 ";" L                    ";;;;"E"
14/6/1987 00:00:00;"S";"EMILIA-ROMAGNA";"BOLOGNA I";"PLI";7237;" TASSELLI             ";" G                    ";;;;
14/6/1987 00:00:00;"S";"EMILIA-ROMAGNA";"BOLOGNA II";"PLI";3240;" BOLLETTA             ";" F                    ";;;;
14/6/1987 00:00:00;"S";"EMILIA-ROMAGNA";"BOLOGNA III-IMOLA";"PLI";2883;" CORRADO              ";" F                    ";;;;
14/6/1987 00:00:00;"S";"EMILIA-ROMAGNA";"FERRARA";"PLI";3335;" DE MAESTRI           ";" L                    ";;;;
14/6/1987 00:00:00;"S";"EMILIA-ROMAGNA";"PORTOMAGGIORE";"PLI";1342;" DE MAESTRI           ";" L                    ";;;;
14/6/1987 00:00:00;"S";"EMILIA-ROMAGNA";"RIMINI";"PLI";2198;" FABBRI NELSON        ";" G                    ";;;;
14/6/1987 00:00:00;"S";"EMILIA-ROMAGNA";"CESENA";"PLI";1177;" SANTINI              ";" U                    ";;;;
14/6/1987 00:00:00;"S";"EMILIA-ROMAGNA";"FORLI'-FAENZA";"PLI";2267;" PIAZZOLI             ";" G                    ";;;;
14/6/1987 00:00:00;"S";"EMILIA-ROMAGNA";"MODENA";"PLI";3489;" ROSSI                ";" G                    ";;;;
14/6/1987 00:00:00;"S";"EMILIA-ROMAGNA";"CARPI";"PLI";1449;" RINALDI              ";" C                    ";;;;
14/6/1987 00:00:00;"S";"EMILIA-ROMAGNA";"PARMA";"PLI";3045;" TRIDENTI             ";" A                    ";;;;
14/6/1987 00:00:00;"S";"EMILIA-ROMAGNA";"BORGOTARO-SALSOMAGGIORE";"PLI";966;" TRIDENTI             ";" A                    ";;;;
14/6/1987 00:00:00;"S";"EMILIA-ROMAGNA";"PIACENZA";"PLI";2957;" BISAGLIA             ";" D G                  ";;;;
14/6/1987 00:00:00;"S";"EMILIA-ROMAGNA";"FIORENZUOLA D'ARDA-FIDENZA";"PLI";1460;" DOVANI               ";" G                    ";;;;
14/6/1987 00:00:00;"S";"EMILIA-ROMAGNA";"RAVENNA";"PLI";2750;" FELETTI SPADAZZI     ";" C                    ";;;;
14/6/1987 00:00:00;"S";"EMILIA-ROMAGNA";"REGGIO NELL'EMILIA";"PLI";2266;" DI STEFANO           ";" A                    ";;;;
14/6/1987 00:00:00;"S";"EMILIA-ROMAGNA";"CASTELNOVO NE' MONTI-SASSUOLO";"PLI";1216;" DELLA CASA           ";" F                    ";;;;
14/6/1987 00:00:00;"S";"EMILIA-ROMAGNA";"BOLOGNA I";"MSI-DN";11236;" BIGNAMI              ";" M                    ";;;;
14/6/1987 00:00:00;"S";"EMILIA-ROMAGNA";"BOLOGNA II";"MSI-DN";6590;" MELEGA               ";" A                    ";;;;
14/6/1987 00:00:00;"S";"EMILIA-ROMAGNA";"BOLOGNA III-IMOLA";"MSI-DN";5639;" MERLI                ";" I                    ";;;;
14/6/1987 00:00:00;"S";"EMILIA-ROMAGNA";"FERRARA";"MSI-DN";7868;" LODI                 ";" V                    ";;;;
14/6/1987 00:00:00;"S";"EMILIA-ROMAGNA";"PORTOMAGGIORE";"MSI-DN";4259;" GIRGENTI             ";" V                    ";;;;
14/6/1987 00:00:00;"S";"EMILIA-ROMAGNA";"RIMINI";"MSI-DN";7553;" CUCCI                ";" C                    ";;;;
14/6/1987 00:00:00;"S";"EMILIA-ROMAGNA";"CESENA";"MSI-DN";4087;" IACUZZI              ";" A                    ";;;;
14/6/1987 00:00:00;"S";"EMILIA-ROMAGNA";"FORLI'-FAENZA";"MSI-DN";6037;" VICCHI               ";" G                    ";;;;
14/6/1987 00:00:00;"S";"EMILIA-ROMAGNA";"MODENA";"MSI-DN";6602;" BOZZINI              ";" U                    ";;;;
14/6/1987 00:00:00;"S";"EMILIA-ROMAGNA";"CARPI";"MSI-DN";3297;" CAZZAROLI            ";" M                    ";;;;
14/6/1987 00:00:00;"S";"EMILIA-ROMAGNA";"PARMA";"MSI-DN";6858;" BIZZARRI             ";" A                    ";;;;
14/6/1987 00:00:00;"S";"EMILIA-ROMAGNA";"BORGOTARO-SALSOMAGGIORE";"MSI-DN";3339;" PIZZATI              ";" O                    ";;;;
14/6/1987 00:00:00;"S";"EMILIA-ROMAGNA";"PIACENZA";"MSI-DN";10913;" TASSI                ";" C                    ";;;;
14/6/1987 00:00:00;"S";"EMILIA-ROMAGNA";"FIORENZUOLA D'ARDA-FIDENZA";"MSI-DN";6648;" TASSI                ";" C                    ";;;;
14/6/1987 00:00:00;"S";"EMILIA-ROMAGNA";"RAVENNA";"MSI-DN";4403;" REGGIANI             ";" G                    ";;;;
14/6/1987 00:00:00;"S";"EMILIA-ROMAGNA";"REGGIO NELL'EMILIA";"MSI-DN";4528;" GASPARINI            ";" M                    ";;;;
14/6/1987 00:00:00;"S";"EMILIA-ROMAGNA";"CASTELNOVO NE' MONTI-SASSUOLO";"MSI-DN";3305;" MOCANO               ";" L                    ";;;;
14/6/1987 00:00:00;"S";"EMILIA-ROMAGNA";"BOLOGNA I";"PRI";11736;" RAVAGLIA             ";" G                    ";;;;
14/6/1987 00:00:00;"S";"EMILIA-ROMAGNA";"BOLOGNA II";"PRI";5927;" CICOGNANI            ";" G                    ";;;;
14/6/1987 00:00:00;"S";"EMILIA-ROMAGNA";"BOLOGNA III-IMOLA";"PRI";5246;" FONTANA              ";" G F                  ";;;;
14/6/1987 00:00:00;"S";"EMILIA-ROMAGNA";"FERRARA";"PRI";4574;" DAL PRA'             ";" R                    ";;;;
14/6/1987 00:00:00;"S";"EMILIA-ROMAGNA";"PORTOMAGGIORE";"PRI";2415;" BONORA               ";" P L                  ";;;;
14/6/1987 00:00:00;"S";"EMILIA-ROMAGNA";"RIMINI";"PRI";6277;" PICCIONI             ";" C G                  ";;;;
14/6/1987 00:00:00;"S";"EMILIA-ROMAGNA";"CESENA";"PRI";17835;" GUALTIERI            ";" L                    ";;;;
14/6/1987 00:00:00;"S";"EMILIA-ROMAGNA";"FORLI'-FAENZA";"PRI";15144;" DE CAROLIS           ";" S                    ";;;;
14/6/1987 00:00:00;"S";"EMILIA-ROMAGNA";"MODENA";"PRI";6227;" DUOSI                ";" G G                  ";;;;
14/6/1987 00:00:00;"S";"EMILIA-ROMAGNA";"CARPI";"PRI";2871;" GIBERTONI            ";" G                    ";;;;
14/6/1987 00:00:00;"S";"EMILIA-ROMAGNA";"PARMA";"PRI";5799;" ROBUSCHI             ";" B                    ";;;;
14/6/1987 00:00:00;"S";"EMILIA-ROMAGNA";"BORGOTARO-SALSOMAGGIORE";"PRI";1748;" NACCINI              ";" N                    ";;;;
14/6/1987 00:00:00;"S";"EMILIA-ROMAGNA";"PIACENZA";"PRI";3459;" VULLO                ";" A                    ";;;;
14/6/1987 00:00:00;"S";"EMILIA-ROMAGNA";"FIORENZUOLA D'ARDA-FIDENZA";"PRI";1877;" TERAGNI              ";" E                    ";;;;
14/6/1987 00:00:00;"S";"EMILIA-ROMAGNA";"RAVENNA";"PRI";26064;" GUALTIERI            ";" L                    ";;;;"E"
14/6/1987 00:00:00;"S";"EMILIA-ROMAGNA";"REGGIO NELL'EMILIA";"PRI";4151;" DELLA PORTA          ";" G                    ";;;;
14/6/1987 00:00:00;"S";"EMILIA-ROMAGNA";"CASTELNOVO NE' MONTI-SASSUOLO";"PRI";2720;" VINCENZO             ";" G                    ";;;;
14/6/1987 00:00:00;"S";"EMILIA-ROMAGNA";"BOLOGNA I";"DEM.PROL";4760;" DEL VECCHIO          ";" T                    ";;;;
14/6/1987 00:00:00;"S";"EMILIA-ROMAGNA";"BOLOGNA II";"DEM.PROL";2950;" GIUFFRIDA            ";" G                    ";;;;
14/6/1987 00:00:00;"S";"EMILIA-ROMAGNA";"BOLOGNA III-IMOLA";"DEM.PROL";2432;" VOLTAGGIO IN DI MARC ";" O DETTA LELLA M      ";;;;
14/6/1987 00:00:00;"S";"EMILIA-ROMAGNA";"FERRARA";"DEM.PROL";2026;" MALAGUTI             ";" L                    ";;;;
14/6/1987 00:00:00;"S";"EMILIA-ROMAGNA";"PORTOMAGGIORE";"DEM.PROL";1129;" CAMPISANI            ";" G                    ";;;;
14/6/1987 00:00:00;"S";"EMILIA-ROMAGNA";"RIMINI";"DEM.PROL";2128;" NARDINI              ";" F                    ";;;;
14/6/1987 00:00:00;"S";"EMILIA-ROMAGNA";"CESENA";"DEM.PROL";1394;" ZOFFOLI              ";" G                    ";;;;
14/6/1987 00:00:00;"S";"EMILIA-ROMAGNA";"FORLI'-FAENZA";"DEM.PROL";1783;" ROSSINI              ";" M                    ";;;;
14/6/1987 00:00:00;"S";"EMILIA-ROMAGNA";"MODENA";"DEM.PROL";2692;" BISI                 ";" G                    ";;;;
14/6/1987 00:00:00;"S";"EMILIA-ROMAGNA";"CARPI";"DEM.PROL";1162;" POLLETTA             ";" G                    ";;;;
14/6/1987 00:00:00;"S";"EMILIA-ROMAGNA";"PARMA";"DEM.PROL";2096;" BURATTI              ";" F                    ";;;;
14/6/1987 00:00:00;"S";"EMILIA-ROMAGNA";"BORGOTARO-SALSOMAGGIORE";"DEM.PROL";755;" BURANI               ";" G                    ";;;;
14/6/1987 00:00:00;"S";"EMILIA-ROMAGNA";"PIACENZA";"DEM.PROL";1873;" BARALDI              ";" L                    ";;;;
14/6/1987 00:00:00;"S";"EMILIA-ROMAGNA";"FIORENZUOLA D'ARDA-FIDENZA";"DEM.PROL";1198;" PIROLI               ";" D                    ";;;;
14/6/1987 00:00:00;"S";"EMILIA-ROMAGNA";"RAVENNA";"DEM.PROL";2033;" MALALVOLTI           ";" U                    ";;;;
14/6/1987 00:00:00;"S";"EMILIA-ROMAGNA";"REGGIO NELL'EMILIA";"DEM.PROL";2165;" POLLETTA             ";" G                    ";;;;
14/6/1987 00:00:00;"S";"EMILIA-ROMAGNA";"CASTELNOVO NE' MONTI-SASSUOLO";"DEM.PROL";1342;" SEVERI               ";" R                    ";;;;
14/6/1987 00:00:00;"S";"SARDEGNA";"ORISTANO";"MSI-DN";6193;" AMAT DI SAN FILIPPO  ";" S                    ";;;;
14/6/1987 00:00:00;"S";"SARDEGNA";"IGLESIAS";"MSI-DN";6118;" POMATA               ";" S                    ";;;;
14/6/1987 00:00:00;"S";"SARDEGNA";"NUORO";"MSI-DN";7182;" MELE                 ";" G                    ";;;;
14/6/1987 00:00:00;"S";"SARDEGNA";"SASSARI";"MSI-DN";10132;" PINNA                ";" G                    ";;;;
14/6/1987 00:00:00;"S";"SARDEGNA";"TEMPIO-OZIERI";"MSI-DN";5119;" ZIRATTU              ";" E                    ";;;;
14/6/1987 00:00:00;"S";"SARDEGNA";"CAGLIARI";"DEM.PROL";4236;" MELONI               ";" G                    ";;;;
14/6/1987 00:00:00;"S";"SARDEGNA";"ORISTANO";"DEM.PROL";1217;" CIUSA DETTO BOBBORE  ";" S                    ";;;;
14/6/1987 00:00:00;"S";"SARDEGNA";"IGLESIAS";"DEM.PROL";1999;" CHESSA DETTA PIERINA ";" P                    ";;;;
14/6/1987 00:00:00;"S";"SARDEGNA";"NUORO";"DEM.PROL";2845;" MANCA                ";" A                    ";;;;
14/6/1987 00:00:00;"S";"SARDEGNA";"SASSARI";"DEM.PROL";1782;" ZUCCA                ";" P                    ";;;;
14/6/1987 00:00:00;"S";"SARDEGNA";"TEMPIO-OZIERI";"DEM.PROL";784;" PILLAI               ";" V                    ";;;;
14/6/1987 00:00:00;"S";"SARDEGNA";"CAGLIARI";"LIGA VENETA-PU";2342;" CONTINI              ";" L                    ";;;;
14/6/1987 00:00:00;"S";"SARDEGNA";"ORISTANO";"LIGA VENETA-PU";715;" CONTINI              ";" L                    ";;;;
14/6/1987 00:00:00;"S";"SARDEGNA";"IGLESIAS";"LIGA VENETA-PU";636;" VACCA                ";" E                    ";;;;
14/6/1987 00:00:00;"S";"SARDEGNA";"NUORO";"LIGA VENETA-PU";806;" MEREU                ";" P                    ";;;;
14/6/1987 00:00:00;"S";"SARDEGNA";"SASSARI";"LIGA VENETA-PU";1085;" PODDINE              ";" M                    ";;;;
14/6/1987 00:00:00;"S";"SARDEGNA";"TEMPIO-OZIERI";"LIGA VENETA-PU";548;" ZANASI               ";" G A                  ";;;;
14/6/1987 00:00:00;"S";"SARDEGNA";"CAGLIARI";"VERDI IT.-P.ECOL";4236;" SMILEY DETTA SANDRA  ";" M A                  ";;;;
14/6/1987 00:00:00;"S";"SARDEGNA";"ORISTANO";"VERDI IT.-P.ECOL";1052;" LUCIOTTI             ";" S                    ";;;;
14/6/1987 00:00:00;"S";"SARDEGNA";"IGLESIAS";"VERDI IT.-P.ECOL";1023;" BUZZO                ";" N                    ";;;;
14/6/1987 00:00:00;"S";"SARDEGNA";"NUORO";"VERDI IT.-P.ECOL";1142;" SABA                 ";" O                    ";;;;
14/6/1987 00:00:00;"S";"SARDEGNA";"SASSARI";"VERDI IT.-P.ECOL";1903;" ARESTI               ";" P                    ";;;;
14/6/1987 00:00:00;"S";"SARDEGNA";"TEMPIO-OZIERI";"VERDI IT.-P.ECOL";909;" BUZZO                ";" N                    ";;;;
14/6/1987 00:00:00;"S";"SARDEGNA";"CAGLIARI";"PARTIDU INDIP.";2974;" PILIU DETTO BAINZU   ";" G                    ";;;;
14/6/1987 00:00:00;"S";"SARDEGNA";"ORISTANO";"PARTIDU INDIP.";1508;" PIREDDA              ";" E                    ";;;;
14/6/1987 00:00:00;"S";"SARDEGNA";"IGLESIAS";"PARTIDU INDIP.";1394;" PIREDDA              ";" E                    ";;;;
14/6/1987 00:00:00;"S";"SARDEGNA";"NUORO";"PARTIDU INDIP.";1693;" CARIA                ";" A                    ";;;;
14/6/1987 00:00:00;"S";"SARDEGNA";"SASSARI";"PARTIDU INDIP.";3056;" PILIU DETTO BAINZU   ";" G                    ";;;;
14/6/1987 00:00:00;"S";"SARDEGNA";"TEMPIO-OZIERI";"PARTIDU INDIP.";1193;" PILIU DETTO BAINZU   ";" G                    ";;;;
14/6/1987 00:00:00;"S";"SARDEGNA";"CAGLIARI";"ALL.LAICA SOC.";20821;" CONCAS               ";" L                    ";;;;
14/6/1987 00:00:00;"S";"SARDEGNA";"ORISTANO";"ALL.LAICA SOC.";11339;" GHINAMI              ";" A                    ";;;;
14/6/1987 00:00:00;"S";"SARDEGNA";"IGLESIAS";"ALL.LAICA SOC.";18223;" FOGU                 ";" P                    ";;;;"E"
14/6/1987 00:00:00;"S";"SARDEGNA";"NUORO";"ALL.LAICA SOC.";9176;" MARONGIU             ";" A                    ";;;;
14/6/1987 00:00:00;"S";"SARDEGNA";"SASSARI";"ALL.LAICA SOC.";12637;" CASTELLACCIO DETTO N ";" INO A                ";;;;
14/6/1987 00:00:00;"S";"SARDEGNA";"TEMPIO-OZIERI";"ALL.LAICA SOC.";12687;" SPANO DETTO TOTO     ";" O                    ";;;;
14/6/1987 00:00:00;"S";"SARDEGNA";"CAGLIARI";"PS D'AZ.";37562;" SANNA                ";" C                    ";;;;"E"
