"CIRCOSCRIZIONE";"COLLEGIO";"COMUNE";"ELETTORI";"ELETTORI_MASCHI";"VOTANTI";"VOTANTI_MASCHI";"SCHEDE_BIANCHE";"LISTA";"VOTI_LISTA"
"CALABRIA";"Vibo Valentia";"RICADI";3500;;2675;;227;"ALLEANZA DEMOCRATICA";"11"
"CALABRIA";"Vibo Valentia";"ROMBIOLO";3879;;3200;;215;"PATTO SEGNI";"73"
"CALABRIA";"Vibo Valentia";"ROMBIOLO";3879;;3200;;215;"PDS";"1136"
"CALABRIA";"Vibo Valentia";"ROMBIOLO";3879;;3200;;215;"FORZA ITALIA";"230"
"CALABRIA";"Vibo Valentia";"ROMBIOLO";3879;;3200;;215;"MOV.CRIST.VERITAS";"6"
"CALABRIA";"Vibo Valentia";"ROMBIOLO";3879;;3200;;215;"LIBERAL DEM.EUROPEI";"5"
"CALABRIA";"Vibo Valentia";"ROMBIOLO";3879;;3200;;215;"MOV.LIBERALDEM.SOC.";"2"
"CALABRIA";"Vibo Valentia";"ROMBIOLO";3879;;3200;;215;"PSI";"34"
"CALABRIA";"Vibo Valentia";"ROMBIOLO";3879;;3200;;215;"LA RETE-MOV.DEM.";"16"
"CALABRIA";"Vibo Valentia";"ROMBIOLO";3879;;3200;;215;"ALLEANZA DEMOCRATICA";"10"
"CALABRIA";"Vibo Valentia";"ROMBIOLO";3879;;3200;;215;"ALLEANZA NAZIONALE";"278"
"CALABRIA";"Vibo Valentia";"ROMBIOLO";3879;;3200;;215;"P.POPOLARE ITALIANO";"347"
"CALABRIA";"Vibo Valentia";"ROMBIOLO";3879;;3200;;215;"MOV.MERIDIONALE";"57"
"CALABRIA";"Vibo Valentia";"ROMBIOLO";3879;;3200;;215;"IDEA CITTA'";"2"
"CALABRIA";"Vibo Valentia";"ROMBIOLO";3879;;3200;;215;"RIFONDAZIONE COMUNISTA";"433"
"CALABRIA";"Vibo Valentia";"ROMBIOLO";3879;;3200;;215;"FEDERAZIONE DEI VERDI";"44"
"CALABRIA";"Vibo Valentia";"ROMBIOLO";3879;;3200;;215;"SOCIALDEMOCRAZIA";"14"
"CALABRIA";"Vibo Valentia";"ROMBIOLO";3879;;3200;;215;"UNIONE MEDITERRANEA";"8"
"CALABRIA";"Vibo Valentia";"SAN CALOGERO";3669;;2937;;360;"SOCIALDEMOCRAZIA";"31"
"CALABRIA";"Vibo Valentia";"SAN CALOGERO";3669;;2937;;360;"RIFONDAZIONE COMUNISTA";"229"
"CALABRIA";"Vibo Valentia";"SAN CALOGERO";3669;;2937;;360;"UNIONE MEDITERRANEA";"5"
"CALABRIA";"Vibo Valentia";"SAN CALOGERO";3669;;2937;;360;"PDS";"384"
"CALABRIA";"Vibo Valentia";"SAN CALOGERO";3669;;2937;;360;"FORZA ITALIA";"281"
"CALABRIA";"Vibo Valentia";"SAN CALOGERO";3669;;2937;;360;"MOV.CRIST.VERITAS";"18"
"CALABRIA";"Vibo Valentia";"SAN CALOGERO";3669;;2937;;360;"LIBERAL DEM.EUROPEI";"9"
"CALABRIA";"Vibo Valentia";"SAN CALOGERO";3669;;2937;;360;"MOV.LIBERALDEM.SOC.";"5"
"CALABRIA";"Vibo Valentia";"SAN CALOGERO";3669;;2937;;360;"PATTO SEGNI";"175"
"CALABRIA";"Vibo Valentia";"SAN CALOGERO";3669;;2937;;360;"ALLEANZA DEMOCRATICA";"17"
"CALABRIA";"Vibo Valentia";"SAN CALOGERO";3669;;2937;;360;"FEDERAZIONE DEI VERDI";"18"
"CALABRIA";"Vibo Valentia";"SAN CALOGERO";3669;;2937;;360;"P.POPOLARE ITALIANO";"392"
"CALABRIA";"Vibo Valentia";"SAN CALOGERO";3669;;2937;;360;"MOV.MERIDIONALE";"167"
"CALABRIA";"Vibo Valentia";"SAN CALOGERO";3669;;2937;;360;"ALLEANZA NAZIONALE";"578"
"CALABRIA";"Vibo Valentia";"SAN CALOGERO";3669;;2937;;360;"LA RETE-MOV.DEM.";"24"
"CALABRIA";"Vibo Valentia";"SAN CALOGERO";3669;;2937;;360;"PSI";"50"
"CALABRIA";"Vibo Valentia";"SAN CALOGERO";3669;;2937;;360;"IDEA CITTA'";"7"
"CALABRIA";"Vibo Valentia";"SAN COSTANTINO CALABRO";2048;;1516;;110;"LA RETE-MOV.DEM.";"14"
"CALABRIA";"Vibo Valentia";"SAN COSTANTINO CALABRO";2048;;1516;;110;"FORZA ITALIA";"151"
"CALABRIA";"Vibo Valentia";"SAN COSTANTINO CALABRO";2048;;1516;;110;"MOV.CRIST.VERITAS";"2"
"CALABRIA";"Vibo Valentia";"SAN COSTANTINO CALABRO";2048;;1516;;110;"LIBERAL DEM.EUROPEI";"7"
"CALABRIA";"Vibo Valentia";"SAN COSTANTINO CALABRO";2048;;1516;;110;"MOV.LIBERALDEM.SOC.";"2"
"CALABRIA";"Vibo Valentia";"SAN COSTANTINO CALABRO";2048;;1516;;110;"PATTO SEGNI";"73"
"CALABRIA";"Vibo Valentia";"SAN COSTANTINO CALABRO";2048;;1516;;110;"SOCIALDEMOCRAZIA";"3"
"CALABRIA";"Vibo Valentia";"SAN COSTANTINO CALABRO";2048;;1516;;110;"UNIONE MEDITERRANEA";"0"
"CALABRIA";"Vibo Valentia";"SAN COSTANTINO CALABRO";2048;;1516;;110;"PDS";"434"
"CALABRIA";"Vibo Valentia";"SAN COSTANTINO CALABRO";2048;;1516;;110;"P.POPOLARE ITALIANO";"119"
"CALABRIA";"Vibo Valentia";"SAN COSTANTINO CALABRO";2048;;1516;;110;"IDEA CITTA'";"8"
"CALABRIA";"Vibo Valentia";"SAN COSTANTINO CALABRO";2048;;1516;;110;"RIFONDAZIONE COMUNISTA";"287"
"CALABRIA";"Vibo Valentia";"SAN COSTANTINO CALABRO";2048;;1516;;110;"ALLEANZA DEMOCRATICA";"12"
"CALABRIA";"Vibo Valentia";"SAN COSTANTINO CALABRO";2048;;1516;;110;"PSI";"13"
"CALABRIA";"Vibo Valentia";"SAN COSTANTINO CALABRO";2048;;1516;;110;"MOV.MERIDIONALE";"15"
"CALABRIA";"Vibo Valentia";"SAN COSTANTINO CALABRO";2048;;1516;;110;"ALLEANZA NAZIONALE";"210"
"CALABRIA";"Vibo Valentia";"SAN COSTANTINO CALABRO";2048;;1516;;110;"FEDERAZIONE DEI VERDI";"15"
"CALABRIA";"Vibo Valentia";"SAN GREGORIO D'IPPONA";2195;;1495;;192;"LA RETE-MOV.DEM.";"18"
"CALABRIA";"Vibo Valentia";"SAN GREGORIO D'IPPONA";2195;;1495;;192;"PSI";"44"
"CALABRIA";"Vibo Valentia";"SAN GREGORIO D'IPPONA";2195;;1495;;192;"RIFONDAZIONE COMUNISTA";"114"
"CALABRIA";"Vibo Valentia";"SAN GREGORIO D'IPPONA";2195;;1495;;192;"PATTO SEGNI";"79"
"CALABRIA";"Vibo Valentia";"SAN GREGORIO D'IPPONA";2195;;1495;;192;"P.POPOLARE ITALIANO";"324"
"CALABRIA";"Vibo Valentia";"SAN GREGORIO D'IPPONA";2195;;1495;;192;"IDEA CITTA'";"8"
"CALABRIA";"Vibo Valentia";"SAN GREGORIO D'IPPONA";2195;;1495;;192;"ALLEANZA NAZIONALE";"135"
"CALABRIA";"Vibo Valentia";"SAN GREGORIO D'IPPONA";2195;;1495;;192;"MOV.MERIDIONALE";"34"
"CALABRIA";"Vibo Valentia";"SAN GREGORIO D'IPPONA";2195;;1495;;192;"FEDERAZIONE DEI VERDI";"29"
"CALABRIA";"Vibo Valentia";"SAN GREGORIO D'IPPONA";2195;;1495;;192;"ALLEANZA DEMOCRATICA";"6"
"CALABRIA";"Vibo Valentia";"SAN GREGORIO D'IPPONA";2195;;1495;;192;"PDS";"162"
"CALABRIA";"Vibo Valentia";"SAN GREGORIO D'IPPONA";2195;;1495;;192;"UNIONE MEDITERRANEA";"8"
"CALABRIA";"Vibo Valentia";"SAN GREGORIO D'IPPONA";2195;;1495;;192;"SOCIALDEMOCRAZIA";"10"
"CALABRIA";"Vibo Valentia";"SAN GREGORIO D'IPPONA";2195;;1495;;192;"FORZA ITALIA";"200"
"CALABRIA";"Vibo Valentia";"SAN GREGORIO D'IPPONA";2195;;1495;;192;"MOV.LIBERALDEM.SOC.";"2"
"CALABRIA";"Vibo Valentia";"SAN GREGORIO D'IPPONA";2195;;1495;;192;"LIBERAL DEM.EUROPEI";"11"
"CALABRIA";"Vibo Valentia";"SAN GREGORIO D'IPPONA";2195;;1495;;192;"MOV.CRIST.VERITAS";"8"
"CALABRIA";"Vibo Valentia";"SANT'ONOFRIO";2869;;2246;;156;"UNIONE MEDITERRANEA";"6"
"CALABRIA";"Vibo Valentia";"SANT'ONOFRIO";2869;;2246;;156;"SOCIALDEMOCRAZIA";"15"
"CALABRIA";"Vibo Valentia";"SANT'ONOFRIO";2869;;2246;;156;"PDS";"654"
"CALABRIA";"Vibo Valentia";"SANT'ONOFRIO";2869;;2246;;156;"FORZA ITALIA";"269"
"CALABRIA";"Vibo Valentia";"SANT'ONOFRIO";2869;;2246;;156;"MOV.CRIST.VERITAS";"8"
"CALABRIA";"Vibo Valentia";"SANT'ONOFRIO";2869;;2246;;156;"PATTO SEGNI";"105"
"CALABRIA";"Vibo Valentia";"SANT'ONOFRIO";2869;;2246;;156;"MOV.LIBERALDEM.SOC.";"4"
"CALABRIA";"Vibo Valentia";"SANT'ONOFRIO";2869;;2246;;156;"PSI";"49"
"CALABRIA";"Vibo Valentia";"SANT'ONOFRIO";2869;;2246;;156;"LA RETE-MOV.DEM.";"29"
"CALABRIA";"Vibo Valentia";"SANT'ONOFRIO";2869;;2246;;156;"ALLEANZA NAZIONALE";"261"
"CALABRIA";"Vibo Valentia";"SANT'ONOFRIO";2869;;2246;;156;"MOV.MERIDIONALE";"16"
"CALABRIA";"Vibo Valentia";"SANT'ONOFRIO";2869;;2246;;156;"P.POPOLARE ITALIANO";"376"
"CALABRIA";"Vibo Valentia";"SANT'ONOFRIO";2869;;2246;;156;"ALLEANZA DEMOCRATICA";"12"
"CALABRIA";"Vibo Valentia";"SANT'ONOFRIO";2869;;2246;;156;"FEDERAZIONE DEI VERDI";"25"
"CALABRIA";"Vibo Valentia";"SANT'ONOFRIO";2869;;2246;;156;"IDEA CITTA'";"8"
"CALABRIA";"Vibo Valentia";"SANT'ONOFRIO";2869;;2246;;156;"LIBERAL DEM.EUROPEI";"11"
"CALABRIA";"Vibo Valentia";"SANT'ONOFRIO";2869;;2246;;156;"RIFONDAZIONE COMUNISTA";"143"
"CALABRIA";"Vibo Valentia";"SPILINGA";1452;;1020;;89;"LA RETE-MOV.DEM.";"24"
"CALABRIA";"Vibo Valentia";"SPILINGA";1452;;1020;;89;"LIBERAL DEM.EUROPEI";"3"
"CALABRIA";"Vibo Valentia";"SPILINGA";1452;;1020;;89;"MOV.LIBERALDEM.SOC.";"2"
"CALABRIA";"Vibo Valentia";"SPILINGA";1452;;1020;;89;"PATTO SEGNI";"57"
"CALABRIA";"Vibo Valentia";"SPILINGA";1452;;1020;;89;"PSI";"23"
"CALABRIA";"Vibo Valentia";"SPILINGA";1452;;1020;;89;"MOV.MERIDIONALE";"40"
"CALABRIA";"Vibo Valentia";"SPILINGA";1452;;1020;;89;"P.POPOLARE ITALIANO";"107"
"CALABRIA";"Vibo Valentia";"SPILINGA";1452;;1020;;89;"ALLEANZA DEMOCRATICA";"15"
"CALABRIA";"Vibo Valentia";"SPILINGA";1452;;1020;;89;"FEDERAZIONE DEI VERDI";"20"
"CALABRIA";"Vibo Valentia";"SPILINGA";1452;;1020;;89;"IDEA CITTA'";"5"
"CALABRIA";"Vibo Valentia";"SPILINGA";1452;;1020;;89;"ALLEANZA NAZIONALE";"150"
"CALABRIA";"Vibo Valentia";"SPILINGA";1452;;1020;;89;"RIFONDAZIONE COMUNISTA";"84"
"CALABRIA";"Vibo Valentia";"SPILINGA";1452;;1020;;89;"MOV.CRIST.VERITAS";"10"
"CALABRIA";"Vibo Valentia";"SPILINGA";1452;;1020;;89;"UNIONE MEDITERRANEA";"4"
"CALABRIA";"Vibo Valentia";"SPILINGA";1452;;1020;;89;"SOCIALDEMOCRAZIA";"4"
"CALABRIA";"Vibo Valentia";"SPILINGA";1452;;1020;;89;"PDS";"190"
"CALABRIA";"Vibo Valentia";"SPILINGA";1452;;1020;;89;"FORZA ITALIA";"117"
"CALABRIA";"Vibo Valentia";"STEFANACONI";2624;;1418;;190;"UNIONE MEDITERRANEA";"20"
"CALABRIA";"Vibo Valentia";"STEFANACONI";2624;;1418;;190;"RIFONDAZIONE COMUNISTA";"74"
"CALABRIA";"Vibo Valentia";"STEFANACONI";2624;;1418;;190;"PATTO SEGNI";"65"
"CALABRIA";"Vibo Valentia";"STEFANACONI";2624;;1418;;190;"MOV.LIBERALDEM.SOC.";"5"
"CALABRIA";"Vibo Valentia";"STEFANACONI";2624;;1418;;190;"LIBERAL DEM.EUROPEI";"13"
"CALABRIA";"Vibo Valentia";"STEFANACONI";2624;;1418;;190;"MOV.CRIST.VERITAS";"5"
"CALABRIA";"Vibo Valentia";"STEFANACONI";2624;;1418;;190;"FORZA ITALIA";"313"
"CALABRIA";"Vibo Valentia";"STEFANACONI";2624;;1418;;190;"SOCIALDEMOCRAZIA";"8"
"CALABRIA";"Vibo Valentia";"STEFANACONI";2624;;1418;;190;"PSI";"16"
"CALABRIA";"Vibo Valentia";"STEFANACONI";2624;;1418;;190;"PDS";"192"
"CALABRIA";"Vibo Valentia";"STEFANACONI";2624;;1418;;190;"IDEA CITTA'";"2"
"CALABRIA";"Vibo Valentia";"STEFANACONI";2624;;1418;;190;"ALLEANZA NAZIONALE";"142"
"CALABRIA";"Vibo Valentia";"STEFANACONI";2624;;1418;;190;"MOV.MERIDIONALE";"40"
"CALABRIA";"Vibo Valentia";"STEFANACONI";2624;;1418;;190;"P.POPOLARE ITALIANO";"171"
"CALABRIA";"Vibo Valentia";"STEFANACONI";2624;;1418;;190;"ALLEANZA DEMOCRATICA";"9"
"CALABRIA";"Vibo Valentia";"STEFANACONI";2624;;1418;;190;"FEDERAZIONE DEI VERDI";"19"
"CALABRIA";"Vibo Valentia";"STEFANACONI";2624;;1418;;190;"LA RETE-MOV.DEM.";"9"
"CALABRIA";"Vibo Valentia";"TROPEA";5599;;4543;;415;"RIFONDAZIONE COMUNISTA";"174"
"CALABRIA";"Vibo Valentia";"TROPEA";5599;;4543;;415;"PATTO SEGNI";"270"
"CALABRIA";"Vibo Valentia";"TROPEA";5599;;4543;;415;"MOV.LIBERALDEM.SOC.";"8"
"CALABRIA";"Vibo Valentia";"TROPEA";5599;;4543;;415;"LIBERAL DEM.EUROPEI";"17"
"CALABRIA";"Vibo Valentia";"TROPEA";5599;;4543;;415;"MOV.CRIST.VERITAS";"23"
"CALABRIA";"Vibo Valentia";"TROPEA";5599;;4543;;415;"FORZA ITALIA";"530"
"CALABRIA";"Vibo Valentia";"TROPEA";5599;;4543;;415;"PDS";"582"
"CALABRIA";"Vibo Valentia";"TROPEA";5599;;4543;;415;"PSI";"141"
"CALABRIA";"Vibo Valentia";"TROPEA";5599;;4543;;415;"SOCIALDEMOCRAZIA";"38"
"CALABRIA";"Vibo Valentia";"TROPEA";5599;;4543;;415;"ALLEANZA NAZIONALE";"1156"
"CALABRIA";"Vibo Valentia";"TROPEA";5599;;4543;;415;"MOV.MERIDIONALE";"85"
"CALABRIA";"Vibo Valentia";"TROPEA";5599;;4543;;415;"P.POPOLARE ITALIANO";"575"
"CALABRIA";"Vibo Valentia";"TROPEA";5599;;4543;;415;"ALLEANZA DEMOCRATICA";"33"
"CALABRIA";"Vibo Valentia";"TROPEA";5599;;4543;;415;"FEDERAZIONE DEI VERDI";"89"
"CALABRIA";"Vibo Valentia";"TROPEA";5599;;4543;;415;"IDEA CITTA'";"25"
"CALABRIA";"Vibo Valentia";"TROPEA";5599;;4543;;415;"LA RETE-MOV.DEM.";"71"
"CALABRIA";"Vibo Valentia";"TROPEA";5599;;4543;;415;"UNIONE MEDITERRANEA";"16"
"CALABRIA";"Vibo Valentia";"VIBO VALENTIA";26420;;22303;;1671;"UNIONE MEDITERRANEA";"255"
"CALABRIA";"Vibo Valentia";"VIBO VALENTIA";26420;;22303;;1671;"RIFONDAZIONE COMUNISTA";"1127"
"CALABRIA";"Vibo Valentia";"VIBO VALENTIA";26420;;22303;;1671;"PATTO SEGNI";"1127"
"CALABRIA";"Vibo Valentia";"VIBO VALENTIA";26420;;22303;;1671;"MOV.LIBERALDEM.SOC.";"26"
"CALABRIA";"Vibo Valentia";"VIBO VALENTIA";26420;;22303;;1671;"LIBERAL DEM.EUROPEI";"85"
"CALABRIA";"Vibo Valentia";"VIBO VALENTIA";26420;;22303;;1671;"MOV.CRIST.VERITAS";"68"
"CALABRIA";"Vibo Valentia";"VIBO VALENTIA";26420;;22303;;1671;"FORZA ITALIA";"3891"
"CALABRIA";"Vibo Valentia";"VIBO VALENTIA";26420;;22303;;1671;"SOCIALDEMOCRAZIA";"224"
"CALABRIA";"Vibo Valentia";"VIBO VALENTIA";26420;;22303;;1671;"ALLEANZA NAZIONALE";"5258"
"CALABRIA";"Vibo Valentia";"VIBO VALENTIA";26420;;22303;;1671;"PDS";"3078"
"CALABRIA";"Vibo Valentia";"VIBO VALENTIA";26420;;22303;;1671;"MOV.MERIDIONALE";"593"
"CALABRIA";"Vibo Valentia";"VIBO VALENTIA";26420;;22303;;1671;"P.POPOLARE ITALIANO";"1867"
"CALABRIA";"Vibo Valentia";"VIBO VALENTIA";26420;;22303;;1671;"ALLEANZA DEMOCRATICA";"248"
"CALABRIA";"Vibo Valentia";"VIBO VALENTIA";26420;;22303;;1671;"FEDERAZIONE DEI VERDI";"649"
"CALABRIA";"Vibo Valentia";"VIBO VALENTIA";26420;;22303;;1671;"IDEA CITTA'";"50"
"CALABRIA";"Vibo Valentia";"VIBO VALENTIA";26420;;22303;;1671;"LA RETE-MOV.DEM.";"495"
"CALABRIA";"Vibo Valentia";"VIBO VALENTIA";26420;;22303;;1671;"PSI";"340"
"CALABRIA";"Vibo Valentia";"ZACCANOPOLI";900;;610;;69;"FORZA ITALIA";"60"
"CALABRIA";"Vibo Valentia";"ZACCANOPOLI";900;;610;;69;"RIFONDAZIONE COMUNISTA";"69"
"CALABRIA";"Vibo Valentia";"ZACCANOPOLI";900;;610;;69;"UNIONE MEDITERRANEA";"9"
"CALABRIA";"Vibo Valentia";"ZACCANOPOLI";900;;610;;69;"PATTO SEGNI";"22"
"CALABRIA";"Vibo Valentia";"ZACCANOPOLI";900;;610;;69;"MOV.LIBERALDEM.SOC.";"0"
"CALABRIA";"Vibo Valentia";"ZACCANOPOLI";900;;610;;69;"LIBERAL DEM.EUROPEI";"0"
"CALABRIA";"Vibo Valentia";"ZACCANOPOLI";900;;610;;69;"MOV.CRIST.VERITAS";"2"
"CALABRIA";"Vibo Valentia";"ZACCANOPOLI";900;;610;;69;"PDS";"175"
"CALABRIA";"Vibo Valentia";"ZACCANOPOLI";900;;610;;69;"MOV.MERIDIONALE";"12"
"CALABRIA";"Vibo Valentia";"ZACCANOPOLI";900;;610;;69;"SOCIALDEMOCRAZIA";"5"
"CALABRIA";"Vibo Valentia";"ZACCANOPOLI";900;;610;;69;"ALLEANZA NAZIONALE";"65"
"CALABRIA";"Vibo Valentia";"ZACCANOPOLI";900;;610;;69;"P.POPOLARE ITALIANO";"82"
"CALABRIA";"Vibo Valentia";"ZACCANOPOLI";900;;610;;69;"ALLEANZA DEMOCRATICA";"4"
"CALABRIA";"Vibo Valentia";"ZACCANOPOLI";900;;610;;69;"FEDERAZIONE DEI VERDI";"9"
"CALABRIA";"Vibo Valentia";"ZACCANOPOLI";900;;610;;69;"IDEA CITTA'";"3"
"CALABRIA";"Vibo Valentia";"ZACCANOPOLI";900;;610;;69;"LA RETE-MOV.DEM.";"4"
"CALABRIA";"Vibo Valentia";"ZACCANOPOLI";900;;610;;69;"PSI";"11"
"CALABRIA";"Vibo Valentia";"ZAMBRONE";1347;;1203;;105;"ALLEANZA NAZIONALE";"86"
"CALABRIA";"Vibo Valentia";"ZAMBRONE";1347;;1203;;105;"LA RETE-MOV.DEM.";"51"
"CALABRIA";"Vibo Valentia";"ZAMBRONE";1347;;1203;;105;"MOV.MERIDIONALE";"48"
"CALABRIA";"Vibo Valentia";"ZAMBRONE";1347;;1203;;105;"P.POPOLARE ITALIANO";"210"
"CALABRIA";"Vibo Valentia";"ZAMBRONE";1347;;1203;;105;"ALLEANZA DEMOCRATICA";"5"
"CALABRIA";"Vibo Valentia";"ZAMBRONE";1347;;1203;;105;"IDEA CITTA'";"5"
"CALABRIA";"Vibo Valentia";"ZAMBRONE";1347;;1203;;105;"FEDERAZIONE DEI VERDI";"8"
"CALABRIA";"Vibo Valentia";"ZAMBRONE";1347;;1203;;105;"PSI";"192"
"CALABRIA";"Vibo Valentia";"ZAMBRONE";1347;;1203;;105;"PDS";"92"
"CALABRIA";"Vibo Valentia";"ZAMBRONE";1347;;1203;;105;"SOCIALDEMOCRAZIA";"10"
"CALABRIA";"Vibo Valentia";"ZAMBRONE";1347;;1203;;105;"MOV.CRIST.VERITAS";"6"
"CALABRIA";"Vibo Valentia";"ZAMBRONE";1347;;1203;;105;"LIBERAL DEM.EUROPEI";"6"
"CALABRIA";"Vibo Valentia";"ZAMBRONE";1347;;1203;;105;"FORZA ITALIA";"128"
"CALABRIA";"Vibo Valentia";"ZAMBRONE";1347;;1203;;105;"PATTO SEGNI";"90"
"CALABRIA";"Vibo Valentia";"ZAMBRONE";1347;;1203;;105;"UNIONE MEDITERRANEA";"0"
"CALABRIA";"Vibo Valentia";"ZAMBRONE";1347;;1203;;105;"RIFONDAZIONE COMUNISTA";"47"
"CALABRIA";"Vibo Valentia";"ZAMBRONE";1347;;1203;;105;"MOV.LIBERALDEM.SOC.";"6"
"CALABRIA";"Vibo Valentia";"ZUNGRI";1734;;1377;;89;"MOV.LIBERALDEM.SOC.";"3"
"CALABRIA";"Vibo Valentia";"ZUNGRI";1734;;1377;;89;"RIFONDAZIONE COMUNISTA";"56"
"CALABRIA";"Vibo Valentia";"ZUNGRI";1734;;1377;;89;"FEDERAZIONE DEI VERDI";"17"
"CALABRIA";"Vibo Valentia";"ZUNGRI";1734;;1377;;89;"ALLEANZA DEMOCRATICA";"22"
"CALABRIA";"Vibo Valentia";"ZUNGRI";1734;;1377;;89;"P.POPOLARE ITALIANO";"132"
"CALABRIA";"Vibo Valentia";"ZUNGRI";1734;;1377;;89;"MOV.MERIDIONALE";"41"
"CALABRIA";"Vibo Valentia";"ZUNGRI";1734;;1377;;89;"ALLEANZA NAZIONALE";"407"
"CALABRIA";"Vibo Valentia";"ZUNGRI";1734;;1377;;89;"MOV.CRIST.VERITAS";"15"
"CALABRIA";"Vibo Valentia";"ZUNGRI";1734;;1377;;89;"PSI";"86"
"CALABRIA";"Vibo Valentia";"ZUNGRI";1734;;1377;;89;"UNIONE MEDITERRANEA";"5"
"CALABRIA";"Vibo Valentia";"ZUNGRI";1734;;1377;;89;"PATTO SEGNI";"63"
"CALABRIA";"Vibo Valentia";"ZUNGRI";1734;;1377;;89;"LIBERAL DEM.EUROPEI";"3"
"CALABRIA";"Vibo Valentia";"ZUNGRI";1734;;1377;;89;"FORZA ITALIA";"181"
"CALABRIA";"Vibo Valentia";"ZUNGRI";1734;;1377;;89;"PDS";"164"
"CALABRIA";"Vibo Valentia";"ZUNGRI";1734;;1377;;89;"SOCIALDEMOCRAZIA";"12"
"CALABRIA";"Vibo Valentia";"ZUNGRI";1734;;1377;;89;"LA RETE-MOV.DEM.";"12"
"CALABRIA";"Vibo Valentia";"ZUNGRI";1734;;1377;;89;"IDEA CITTA'";"4"
"CAMPANIA 2";"Atripalda";"AIELLO DEL SABATO";2458;;1981;;130;"FEDERAZIONE DEI VERDI";"43"
"CAMPANIA 2";"Atripalda";"AIELLO DEL SABATO";2458;;1981;;130;"P.POPOLARE ITALIANO";"388"
"CAMPANIA 2";"Atripalda";"AIELLO DEL SABATO";2458;;1981;;130;"LISTA PANNELLA";"49"
"CAMPANIA 2";"Atripalda";"AIELLO DEL SABATO";2458;;1981;;130;"FORZA ITALIA";"322"
"CAMPANIA 2";"Atripalda";"AIELLO DEL SABATO";2458;;1981;;130;"PSI";"34"
"CAMPANIA 2";"Atripalda";"AIELLO DEL SABATO";2458;;1981;;130;"RIFONDAZIONE COMUNISTA";"59"
"CAMPANIA 2";"Atripalda";"AIELLO DEL SABATO";2458;;1981;;130;"RIFORMISTI IRPINI";"71"
"CAMPANIA 2";"Atripalda";"AIELLO DEL SABATO";2458;;1981;;130;"PATTO SEGNI";"105"
"CAMPANIA 2";"Atripalda";"AIELLO DEL SABATO";2458;;1981;;130;"ALLEANZA NAZIONALE";"359"
"CAMPANIA 2";"Atripalda";"AIELLO DEL SABATO";2458;;1981;;130;"ALL.MERIDIONALE";"1"
"CAMPANIA 2";"Atripalda";"AIELLO DEL SABATO";2458;;1981;;130;"UNIONE DEM.ITALIANA";"8"
"CAMPANIA 2";"Atripalda";"AIELLO DEL SABATO";2458;;1981;;130;"PDS";"238"
"CAMPANIA 2";"Atripalda";"AIELLO DEL SABATO";2458;;1981;;130;"ALLEANZA DEMOCRATICA";"9"
"CAMPANIA 2";"Atripalda";"AIELLO DEL SABATO";2458;;1981;;130;"UN.POP.";"21"
"CAMPANIA 2";"Atripalda";"AIELLO DEL SABATO";2458;;1981;;130;"SOCIALDEMOCRAZIA";"18"
"CAMPANIA 2";"Atripalda";"ATRIPALDA";9479;;7519;;337;"RIFONDAZIONE COMUNISTA";"243"
"CAMPANIA 2";"Atripalda";"ATRIPALDA";9479;;7519;;337;"FEDERAZIONE DEI VERDI";"176"
"CAMPANIA 2";"Atripalda";"ATRIPALDA";9479;;7519;;337;"RIFORMISTI IRPINI";"84"
"CAMPANIA 2";"Atripalda";"ATRIPALDA";9479;;7519;;337;"ALLEANZA NAZIONALE";"1084"
"CAMPANIA 2";"Atripalda";"ATRIPALDA";9479;;7519;;337;"PSI";"105"
"CAMPANIA 2";"Atripalda";"ATRIPALDA";9479;;7519;;337;"LISTA PANNELLA";"161"
"CAMPANIA 2";"Atripalda";"ATRIPALDA";9479;;7519;;337;"P.POPOLARE ITALIANO";"1209"
"CAMPANIA 2";"Atripalda";"ATRIPALDA";9479;;7519;;337;"FORZA ITALIA";"972"
"CAMPANIA 2";"Atripalda";"ATRIPALDA";9479;;7519;;337;"ALL.MERIDIONALE";"10"
"CAMPANIA 2";"Atripalda";"ATRIPALDA";9479;;7519;;337;"UNIONE DEM.ITALIANA";"19"
"CAMPANIA 2";"Atripalda";"ATRIPALDA";9479;;7519;;337;"PDS";"2264"
"CAMPANIA 2";"Atripalda";"ATRIPALDA";9479;;7519;;337;"ALLEANZA DEMOCRATICA";"34"
"CAMPANIA 2";"Atripalda";"ATRIPALDA";9479;;7519;;337;"PATTO SEGNI";"339"
"CAMPANIA 2";"Atripalda";"ATRIPALDA";9479;;7519;;337;"UN.POP.";"41"
"CAMPANIA 2";"Atripalda";"ATRIPALDA";9479;;7519;;337;"SOCIALDEMOCRAZIA";"195"
"CAMPANIA 2";"Atripalda";"AVELLA";5806;;4767;;270;"PDS";"524"
"CAMPANIA 2";"Atripalda";"AVELLA";5806;;4767;;270;"UNIONE DEM.ITALIANA";"5"
"CAMPANIA 2";"Atripalda";"AVELLA";5806;;4767;;270;"ALL.MERIDIONALE";"10"
"CAMPANIA 2";"Atripalda";"AVELLA";5806;;4767;;270;"ALLEANZA NAZIONALE";"547"
"CAMPANIA 2";"Atripalda";"AVELLA";5806;;4767;;270;"PATTO SEGNI";"206"
"CAMPANIA 2";"Atripalda";"AVELLA";5806;;4767;;270;"RIFORMISTI IRPINI";"53"
