"REGIONE";"COLLEGIO";"PROVINCIA";"COMUNE";"ELETTORI_TOTALI";"ELETTORI_MASCHI";"VOTANTI_TOTALI";"VOTANTI_MASCHI";"SCHEDE_BIANCHE";"LISTA";"VOTI_LISTA"
"TRENTINO ALTO ADIGE";"ROVERETO";"TRENTO";"PIEVE DI BONO";"1013";;"814";"423";"24";"LA DESTRA - FIAMMA TRICOLORE";"29"
"TRENTINO ALTO ADIGE";"ROVERETO";"TRENTO";"PIEVE DI LEDRO";"438";;"389";"194";"4";"LA DESTRA - FIAMMA TRICOLORE";"11"
"TRENTINO ALTO ADIGE";"PERGINE VALSUGANA";"TRENTO";"PIEVE TESINO";"558";;"463";"234";"13";"LA DESTRA - FIAMMA TRICOLORE";"8"
"TRENTINO ALTO ADIGE";"ROVERETO";"TRENTO";"PINZOLO";"2237";;"1955";"972";"39";"LA DESTRA - FIAMMA TRICOLORE";"49"
"TRENTINO ALTO ADIGE";"ROVERETO";"TRENTO";"POMAROLO";"1642";;"1458";"749";"36";"LA DESTRA - FIAMMA TRICOLORE";"40"
"TRENTINO ALTO ADIGE";"PERGINE VALSUGANA";"TRENTO";"POZZA DI FASSA";"1403";;"1189";"588";"29";"LA DESTRA - FIAMMA TRICOLORE";"26"
"TRENTINO ALTO ADIGE";"ROVERETO";"TRENTO";"PRASO";"274";;"214";"117";"5";"LA DESTRA - FIAMMA TRICOLORE";"4"
"TRENTINO ALTO ADIGE";"PERGINE VALSUGANA";"TRENTO";"PREDAZZO";"3168";;"2573";"1262";"67";"LA DESTRA - FIAMMA TRICOLORE";"76"
"TRENTINO ALTO ADIGE";"ROVERETO";"TRENTO";"PREORE";"297";;"264";"131";"4";"LA DESTRA - FIAMMA TRICOLORE";"7"
"TRENTINO ALTO ADIGE";"ROVERETO";"TRENTO";"PREZZO";"152";;"132";"68";"5";"LA DESTRA - FIAMMA TRICOLORE";"2"
"TRENTINO ALTO ADIGE";"TRENTO";"TRENTO";"RABBI";"1039";;"843";"425";"56";"LA DESTRA - FIAMMA TRICOLORE";"20"
"TRENTINO ALTO ADIGE";"ROVERETO";"TRENTO";"RAGOLI";"565";;"492";"259";"17";"LA DESTRA - FIAMMA TRICOLORE";"13"
"TRENTINO ALTO ADIGE";"TRENTO";"TRENTO";"REVO'";"837";;"662";"331";"19";"LA DESTRA - FIAMMA TRICOLORE";"14"
"TRENTINO ALTO ADIGE";"ROVERETO";"TRENTO";"RIVA DEL GARDA";"10962";;"8957";"4268";"157";"LA DESTRA - FIAMMA TRICOLORE";"300"
"TRENTINO ALTO ADIGE";"TRENTO";"TRENTO";"ROMALLO";"432";;"382";"198";"15";"LA DESTRA - FIAMMA TRICOLORE";"8"
"TRENTINO ALTO ADIGE";"TRENTO";"TRENTO";"ROMENO";"932";;"805";"401";"21";"LA DESTRA - FIAMMA TRICOLORE";"25"
"TRENTINO ALTO ADIGE";"PERGINE VALSUGANA";"TRENTO";"RONCEGNO";"1966";;"1560";"752";"55";"LA DESTRA - FIAMMA TRICOLORE";"47"
"TRENTINO ALTO ADIGE";"PERGINE VALSUGANA";"TRENTO";"RONCHI VALSUGANA";"303";;"242";"122";"5";"LA DESTRA - FIAMMA TRICOLORE";"5"
"TRENTINO ALTO ADIGE";"ROVERETO";"TRENTO";"RONCONE";"1025";;"879";"429";"36";"LA DESTRA - FIAMMA TRICOLORE";"24"
"TRENTINO ALTO ADIGE";"ROVERETO";"TRENTO";"RONZO-CHIENIS";"766";;"615";"330";"9";"LA DESTRA - FIAMMA TRICOLORE";"33"
"TRENTINO ALTO ADIGE";"TRENTO";"TRENTO";"RONZONE";"281";;"240";"124";"4";"LA DESTRA - FIAMMA TRICOLORE";"8"
"TRENTINO ALTO ADIGE";"TRENTO";"TRENTO";"ROVERE' DELLA LUNA";"1115";;"989";"505";"29";"LA DESTRA - FIAMMA TRICOLORE";"30"
"TRENTINO ALTO ADIGE";"ROVERETO";"TRENTO";"ROVERETO";"25522";;"21126";"9890";"407";"LA DESTRA - FIAMMA TRICOLORE";"1098"
"TRENTINO ALTO ADIGE";"TRENTO";"TRENTO";"RUFFRE'-MENDOLA";"318";;"262";"126";"12";"LA DESTRA - FIAMMA TRICOLORE";"12"
"TRENTINO ALTO ADIGE";"TRENTO";"TRENTO";"RUMO";"587";;"496";"257";"20";"LA DESTRA - FIAMMA TRICOLORE";"12"
"TRENTINO ALTO ADIGE";"PERGINE VALSUGANA";"TRENTO";"SAGRON MIS";"167";;"138";"67";"1";"LA DESTRA - FIAMMA TRICOLORE";"6"
"TRENTINO ALTO ADIGE";"PERGINE VALSUGANA";"TRENTO";"SAMONE";"374";;"337";"164";"9";"LA DESTRA - FIAMMA TRICOLORE";"9"
"TRENTINO ALTO ADIGE";"ROVERETO";"TRENTO";"SAN LORENZO IN BANALE";"817";;"674";"338";"23";"LA DESTRA - FIAMMA TRICOLORE";"17"
"TRENTINO ALTO ADIGE";"TRENTO";"TRENTO";"SAN MICHELE ALL'ADIGE";"1718";;"1477";"727";"40";"LA DESTRA - FIAMMA TRICOLORE";"46"
"TRENTINO ALTO ADIGE";"PERGINE VALSUGANA";"TRENTO";"SANT'ORSOLA TERME";"691";;"573";"278";"14";"LA DESTRA - FIAMMA TRICOLORE";"16"
"TRENTINO ALTO ADIGE";"TRENTO";"TRENTO";"SANZENO";"662";;"566";"296";"19";"LA DESTRA - FIAMMA TRICOLORE";"6"
"TRENTINO ALTO ADIGE";"TRENTO";"TRENTO";"SARNONICO";"479";;"413";"205";"20";"LA DESTRA - FIAMMA TRICOLORE";"21"
"TRENTINO ALTO ADIGE";"PERGINE VALSUGANA";"TRENTO";"SCURELLE";"963";;"827";"401";"31";"LA DESTRA - FIAMMA TRICOLORE";"16"
"TRENTINO ALTO ADIGE";"TRENTO";"TRENTO";"SEGONZANO";"1010";;"846";"418";"16";"LA DESTRA - FIAMMA TRICOLORE";"17"
"TRENTINO ALTO ADIGE";"TRENTO";"TRENTO";"SFRUZ";"234";;"205";"105";"6";"LA DESTRA - FIAMMA TRICOLORE";"7"
"TRENTINO ALTO ADIGE";"PERGINE VALSUGANA";"TRENTO";"SIROR";"909";;"782";"382";"18";"LA DESTRA - FIAMMA TRICOLORE";"17"
"TRENTINO ALTO ADIGE";"TRENTO";"TRENTO";"SMARANO";"303";;"270";"135";"6";"LA DESTRA - FIAMMA TRICOLORE";"8"
"TRENTINO ALTO ADIGE";"PERGINE VALSUGANA";"TRENTO";"SORAGA";"445";;"392";"197";"14";"LA DESTRA - FIAMMA TRICOLORE";"11"
"TRENTINO ALTO ADIGE";"TRENTO";"TRENTO";"SOVER";"655";;"536";"266";"19";"LA DESTRA - FIAMMA TRICOLORE";"17"
"TRENTINO ALTO ADIGE";"PERGINE VALSUGANA";"TRENTO";"SPERA";"425";;"381";"181";"10";"LA DESTRA - FIAMMA TRICOLORE";"3"
"TRENTINO ALTO ADIGE";"ROVERETO";"TRENTO";"SPIAZZO";"850";;"697";"340";"23";"LA DESTRA - FIAMMA TRICOLORE";"19"
"TRENTINO ALTO ADIGE";"TRENTO";"TRENTO";"SPORMAGGIORE";"800";;"702";"369";"12";"LA DESTRA - FIAMMA TRICOLORE";"11"
"TRENTINO ALTO ADIGE";"MERANO";"BOLZANO";"GLORENZA";"609";;"507";"256";"28";"PARTITO SOCIALISTA";"1"
"TRENTINO ALTO ADIGE";"MERANO";"BOLZANO";"LACES";"3299";;"2754";"1367";"127";"PARTITO SOCIALISTA";"1"
"TRENTINO ALTO ADIGE";"MERANO";"BOLZANO";"LAGUNDO";"3152";;"2674";"1264";"63";"PARTITO SOCIALISTA";"9"
"TRENTINO ALTO ADIGE";"MERANO";"BOLZANO";"LANA";"7216";;"6064";"2902";"165";"PARTITO SOCIALISTA";"11"
"TRENTINO ALTO ADIGE";"MERANO";"BOLZANO";"LASA";"2540";;"2132";"1074";"104";"PARTITO SOCIALISTA";"4"
"TRENTINO ALTO ADIGE";"MERANO";"BOLZANO";"LAUREGNO";"242";;"186";"105";"10";"PARTITO SOCIALISTA";"0"
"TRENTINO ALTO ADIGE";"MERANO";"BOLZANO";"MALLES VENOSTA";"3308";;"2605";"1335";"120";"PARTITO SOCIALISTA";"2"
"TRENTINO ALTO ADIGE";"MERANO";"BOLZANO";"MARLENGO";"1683";;"1470";"721";"27";"PARTITO SOCIALISTA";"3"
"TRENTINO ALTO ADIGE";"MERANO";"BOLZANO";"MARTELLO";"613";;"504";"270";"15";"PARTITO SOCIALISTA";"0"
"TRENTINO ALTO ADIGE";"MERANO";"BOLZANO";"MELTINA";"1013";;"866";"451";"39";"PARTITO SOCIALISTA";"1"
"TRENTINO ALTO ADIGE";"MERANO";"BOLZANO";"MERANO";"25072";;"20264";"9383";"397";"PARTITO SOCIALISTA";"133"
"TRENTINO ALTO ADIGE";"MERANO";"BOLZANO";"MOSO IN PASSIRIA";"1395";;"1238";"655";"29";"PARTITO SOCIALISTA";"0"
"TRENTINO ALTO ADIGE";"MERANO";"BOLZANO";"NALLES";"1177";;"1016";"490";"29";"PARTITO SOCIALISTA";"4"
"TRENTINO ALTO ADIGE";"MERANO";"BOLZANO";"NATURNO";"3566";;"2965";"1469";"134";"PARTITO SOCIALISTA";"4"
"TRENTINO ALTO ADIGE";"MERANO";"BOLZANO";"PARCINES";"2349";;"1982";"967";"58";"PARTITO SOCIALISTA";"1"
"TRENTINO ALTO ADIGE";"MERANO";"BOLZANO";"PLAUS";"403";;"357";"183";"20";"PARTITO SOCIALISTA";"0"
"TRENTINO ALTO ADIGE";"MERANO";"BOLZANO";"POSTAL";"1134";;"976";"474";"32";"PARTITO SOCIALISTA";"3"
"TRENTINO ALTO ADIGE";"MERANO";"BOLZANO";"PRATO ALLO STELVIO";"2215";;"1768";"888";"67";"PARTITO SOCIALISTA";"0"
"TRENTINO ALTO ADIGE";"MERANO";"BOLZANO";"PROVES";"187";;"161";"91";"6";"PARTITO SOCIALISTA";"0"
"TRENTINO ALTO ADIGE";"MERANO";"BOLZANO";"RIFIANO";"849";;"742";"368";"20";"PARTITO SOCIALISTA";"2"
"TRENTINO ALTO ADIGE";"MERANO";"BOLZANO";"SAN GENESIO ATESINO";"1919";;"1701";"855";"75";"PARTITO SOCIALISTA";"2"
"TRENTINO ALTO ADIGE";"MERANO";"BOLZANO";"SAN LEONARDO IN PASSIRIA";"2305";;"2006";"1008";"49";"PARTITO SOCIALISTA";"1"
"TRENTINO ALTO ADIGE";"MERANO";"BOLZANO";"SAN MARTINO IN PASSIRIA";"2008";;"1714";"891";"54";"PARTITO SOCIALISTA";"1"
"TRENTINO ALTO ADIGE";"MERANO";"BOLZANO";"SAN PANCRAZIO";"1106";;"962";"473";"48";"PARTITO SOCIALISTA";"1"
"TRENTINO ALTO ADIGE";"MERANO";"BOLZANO";"SARENTINO";"4676";;"4168";"2107";"149";"PARTITO SOCIALISTA";"4"
"TRENTINO ALTO ADIGE";"MERANO";"BOLZANO";"SCENA";"1910";;"1642";"839";"88";"PARTITO SOCIALISTA";"0"
"TRENTINO ALTO ADIGE";"MERANO";"BOLZANO";"SENALES";"941";;"836";"434";"33";"PARTITO SOCIALISTA";"0"
"TRENTINO ALTO ADIGE";"MERANO";"BOLZANO";"SENALE-SAN FELICE";"513";;"461";"240";"25";"PARTITO SOCIALISTA";"0"
"TRENTINO ALTO ADIGE";"MERANO";"BOLZANO";"SILANDRO";"3864";;"3306";"1588";"137";"PARTITO SOCIALISTA";"5"
"TRENTINO ALTO ADIGE";"MERANO";"BOLZANO";"SLUDERNO";"1244";;"1010";"506";"43";"PARTITO SOCIALISTA";"0"
"TRENTINO ALTO ADIGE";"MERANO";"BOLZANO";"STELVIO";"847";;"674";"341";"30";"PARTITO SOCIALISTA";"0"
"TRENTINO ALTO ADIGE";"MERANO";"BOLZANO";"TERLANO";"2680";;"2365";"1126";"52";"PARTITO SOCIALISTA";"4"
"TRENTINO ALTO ADIGE";"MERANO";"BOLZANO";"TESIMO";"1292";;"1108";"541";"33";"PARTITO SOCIALISTA";"0"
"TRENTINO ALTO ADIGE";"MERANO";"BOLZANO";"TIROLO";"1654";;"1441";"724";"36";"PARTITO SOCIALISTA";"0"
"TRENTINO ALTO ADIGE";"MERANO";"BOLZANO";"TUBRE";"659";;"527";"266";"15";"PARTITO SOCIALISTA";"0"
"TRENTINO ALTO ADIGE";"MERANO";"BOLZANO";"ULTIMO";"2058";;"1765";"912";"89";"PARTITO SOCIALISTA";"0"
"TRENTINO ALTO ADIGE";"MERANO";"BOLZANO";"VERANO";"582";;"504";"269";"23";"PARTITO SOCIALISTA";"0"
"TRENTINO ALTO ADIGE";"BRESSANONE";"BOLZANO";"BADIA";"2252";;"1960";"952";"60";"PARTITO SOCIALISTA";"1"
"TRENTINO ALTO ADIGE";"BRESSANONE";"BOLZANO";"BARBIANO";"1040";;"908";"445";"28";"PARTITO SOCIALISTA";"0"
"TRENTINO ALTO ADIGE";"BRESSANONE";"BOLZANO";"BRAIES";"448";;"378";"193";"7";"PARTITO SOCIALISTA";"0"
"TRENTINO ALTO ADIGE";"BRESSANONE";"BOLZANO";"BRENNERO";"1388";;"1192";"599";"28";"PARTITO SOCIALISTA";"6"
"TRENTINO ALTO ADIGE";"BRESSANONE";"BOLZANO";"BRESSANONE";"13284";;"11156";"5304";"251";"PARTITO SOCIALISTA";"27"
"TRENTINO ALTO ADIGE";"BRESSANONE";"BOLZANO";"BRUNICO";"10040";;"8406";"4018";"289";"PARTITO SOCIALISTA";"21"
"TRENTINO ALTO ADIGE";"BRESSANONE";"BOLZANO";"CAMPO DI TRENS";"1710";;"1468";"760";"40";"PARTITO SOCIALISTA";"5"
"TRENTINO ALTO ADIGE";"BRESSANONE";"BOLZANO";"CAMPO TURES";"3503";;"3003";"1478";"152";"PARTITO SOCIALISTA";"0"
"TRENTINO ALTO ADIGE";"BRESSANONE";"BOLZANO";"CASTELROTTO";"4293";;"3658";"1812";"131";"PARTITO SOCIALISTA";"1"
"TRENTINO ALTO ADIGE";"BRESSANONE";"BOLZANO";"CHIENES";"1822";;"1592";"810";"56";"PARTITO SOCIALISTA";"2"
"TRENTINO ALTO ADIGE";"BRESSANONE";"BOLZANO";"CHIUSA";"3301";;"2953";"1482";"96";"PARTITO SOCIALISTA";"6"
"TRENTINO ALTO ADIGE";"BRESSANONE";"BOLZANO";"CORVARA IN BADIA";"973";;"836";"416";"19";"PARTITO SOCIALISTA";"0"
"TRENTINO ALTO ADIGE";"BRESSANONE";"BOLZANO";"DOBBIACO";"2199";;"1857";"940";"47";"PARTITO SOCIALISTA";"5"
"TRENTINO ALTO ADIGE";"BRESSANONE";"BOLZANO";"FALZES";"1647";;"1435";"726";"68";"PARTITO SOCIALISTA";"0"
"TRENTINO ALTO ADIGE";"BRESSANONE";"BOLZANO";"FIE' ALLO SCILIAR";"2172";;"1905";"937";"59";"PARTITO SOCIALISTA";"2"
"TRENTINO ALTO ADIGE";"BRESSANONE";"BOLZANO";"FORTEZZA";"620";;"512";"260";"4";"PARTITO SOCIALISTA";"2"
"TRENTINO ALTO ADIGE";"BRESSANONE";"BOLZANO";"FUNES";"1638";;"1486";"741";"37";"PARTITO SOCIALISTA";"1"
"TRENTINO ALTO ADIGE";"BRESSANONE";"BOLZANO";"GAIS";"2073";;"1801";"917";"77";"PARTITO SOCIALISTA";"0"
"TRENTINO ALTO ADIGE";"BRESSANONE";"BOLZANO";"LAION";"1642";;"1465";"747";"47";"PARTITO SOCIALISTA";"1"
"TRENTINO ALTO ADIGE";"BRESSANONE";"BOLZANO";"LA VALLE";"853";;"769";"394";"39";"PARTITO SOCIALISTA";"0"
"TRENTINO ALTO ADIGE";"BRESSANONE";"BOLZANO";"LUSON";"988";;"863";"420";"26";"PARTITO SOCIALISTA";"1"
"TRENTINO ALTO ADIGE";"BRESSANONE";"BOLZANO";"MAREBBE";"1887";;"1611";"805";"62";"PARTITO SOCIALISTA";"2"
"TRENTINO ALTO ADIGE";"BRESSANONE";"BOLZANO";"MONGUELFO-TESIDO";"1815";;"1530";"753";"54";"PARTITO SOCIALISTA";"2"
"TRENTINO ALTO ADIGE";"BRESSANONE";"BOLZANO";"NAZ-SCIAVES";"1718";;"1509";"773";"30";"PARTITO SOCIALISTA";"1"
"TRENTINO ALTO ADIGE";"BRESSANONE";"BOLZANO";"NOVA LEVANTE";"1255";;"1031";"528";"38";"PARTITO SOCIALISTA";"1"
"TRENTINO ALTO ADIGE";"BRESSANONE";"BOLZANO";"NOVA PONENTE";"2426";;"2081";"1041";"64";"PARTITO SOCIALISTA";"3"
"TRENTINO ALTO ADIGE";"BRESSANONE";"BOLZANO";"ORTISEI";"3102";;"2600";"1277";"68";"PARTITO SOCIALISTA";"4"
"TRENTINO ALTO ADIGE";"BRESSANONE";"BOLZANO";"PERCA";"936";;"821";"422";"21";"PARTITO SOCIALISTA";"0"
"TRENTINO ALTO ADIGE";"BRESSANONE";"BOLZANO";"PONTE GARDENA";"121";;"105";"50";"4";"PARTITO SOCIALISTA";"0"
"TRENTINO ALTO ADIGE";"BRESSANONE";"BOLZANO";"PREDOI";"436";;"363";"201";"30";"PARTITO SOCIALISTA";"0"
"TRENTINO ALTO ADIGE";"BRESSANONE";"BOLZANO";"RACINES";"2833";;"2451";"1253";"69";"PARTITO SOCIALISTA";"2"
"TRENTINO ALTO ADIGE";"BRESSANONE";"BOLZANO";"RASUN ANTERSELVA";"1882";;"1616";"825";"41";"PARTITO SOCIALISTA";"0"
"TRENTINO ALTO ADIGE";"BRESSANONE";"BOLZANO";"RENON";"4656";;"4051";"2009";"96";"PARTITO SOCIALISTA";"1"
"TRENTINO ALTO ADIGE";"BRESSANONE";"BOLZANO";"RIO DI PUSTERIA";"1812";;"1550";"780";"40";"PARTITO SOCIALISTA";"1"
"TRENTINO ALTO ADIGE";"BRESSANONE";"BOLZANO";"RODENGO";"741";;"672";"353";"14";"PARTITO SOCIALISTA";"0"
"TRENTINO ALTO ADIGE";"BRESSANONE";"BOLZANO";"SAN CANDIDO";"2151";;"1795";"856";"39";"PARTITO SOCIALISTA";"3"
"TRENTINO ALTO ADIGE";"BRESSANONE";"BOLZANO";"SAN LORENZO DI SEBATO";"2404";;"2101";"1050";"83";"PARTITO SOCIALISTA";"1"
"TRENTINO ALTO ADIGE";"BRESSANONE";"BOLZANO";"SAN MARTINO IN BADIA";"1136";;"978";"507";"48";"PARTITO SOCIALISTA";"7"
"TRENTINO ALTO ADIGE";"BRESSANONE";"BOLZANO";"SANTA CRISTINA VALGARDENA";"1234";;"1043";"531";"31";"PARTITO SOCIALISTA";"2"
"TRENTINO ALTO ADIGE";"BRESSANONE";"BOLZANO";"SELVA DEI MOLINI";"980";;"860";"474";"57";"PARTITO SOCIALISTA";"0"
"TRENTINO ALTO ADIGE";"BRESSANONE";"BOLZANO";"SELVA DI VAL GARDENA";"1750";;"1510";"758";"56";"PARTITO SOCIALISTA";"3"
"TRENTINO ALTO ADIGE";"BRESSANONE";"BOLZANO";"SESTO";"1334";;"1102";"529";"28";"PARTITO SOCIALISTA";"2"
"TRENTINO ALTO ADIGE";"MERANO";"BOLZANO";"GARGAZZONE";"1075";;"937";"463";"25";"PARTITO SOCIALISTA";"2"
"TRENTINO ALTO ADIGE";"ROVERETO";"TRENTO";"AVIO";"2815";;"2491";"1234";"101";"UNIONE DI CENTRO";"211"
"TRENTINO ALTO ADIGE";"BRESSANONE";"BOLZANO";"BRESSANONE";"13284";;"11156";"5304";"251";"UNIONE DI CENTRO";"180"
"TRENTINO ALTO ADIGE";"BOLZANO";"BOLZANO";"BRONZOLO";"1761";;"1556";"757";"40";"UNIONE DI CENTRO";"88"
"TRENTINO ALTO ADIGE";"BRESSANONE";"BOLZANO";"BRUNICO";"10040";;"8406";"4018";"289";"UNIONE DI CENTRO";"107"
"TRENTINO ALTO ADIGE";"PERGINE VALSUGANA";"TRENTO";"BASELGA DI PINE'";"3359";;"2807";"1393";"67";"UNIONE DI CENTRO";"293"
"TRENTINO ALTO ADIGE";"MERANO";"BOLZANO";"CAINES";"251";;"219";"107";"3";"UNIONE DI CENTRO";"0"
"TRENTINO ALTO ADIGE";"PERGINE VALSUGANA";"TRENTO";"BEDOLLO";"1059";;"911";"470";"20";"UNIONE DI CENTRO";"95"
"TRENTINO ALTO ADIGE";"BOLZANO";"BOLZANO";"CALDARO SULLA STRADA DEL VINO";"5079";;"4401";"2081";"145";"UNIONE DI CENTRO";"39"
"TRENTINO ALTO ADIGE";"ROVERETO";"TRENTO";"BERSONE";"209";;"185";"85";"10";"UNIONE DI CENTRO";"28"
"TRENTINO ALTO ADIGE";"BRESSANONE";"BOLZANO";"CAMPO DI TRENS";"1710";;"1468";"760";"40";"UNIONE DI CENTRO";"6"
"TRENTINO ALTO ADIGE";"ROVERETO";"TRENTO";"BESENELLO";"1621";;"1381";"690";"27";"UNIONE DI CENTRO";"98"
"TRENTINO ALTO ADIGE";"BRESSANONE";"BOLZANO";"CAMPO TURES";"3503";;"3003";"1478";"152";"UNIONE DI CENTRO";"10"
"TRENTINO ALTO ADIGE";"ROVERETO";"TRENTO";"BEZZECCA";"406";;"332";"159";"11";"UNIONE DI CENTRO";"21"
"TRENTINO ALTO ADIGE";"MERANO";"BOLZANO";"CASTELBELLO-CIARDES";"1648";;"1371";"677";"78";"UNIONE DI CENTRO";"8"
"TRENTINO ALTO ADIGE";"PERGINE VALSUGANA";"TRENTO";"BIENO";"336";;"262";"132";"10";"UNIONE DI CENTRO";"19"
"TRENTINO ALTO ADIGE";"BRESSANONE";"BOLZANO";"CASTELROTTO";"4293";;"3658";"1812";"131";"UNIONE DI CENTRO";"14"
"TRENTINO ALTO ADIGE";"ROVERETO";"TRENTO";"BLEGGIO INFERIORE";"763";;"647";"334";"22";"UNIONE DI CENTRO";"72"
"TRENTINO ALTO ADIGE";"MERANO";"BOLZANO";"CERMES";"928";;"791";"394";"23";"UNIONE DI CENTRO";"8"
"TRENTINO ALTO ADIGE";"ROVERETO";"TRENTO";"BLEGGIO SUPERIORE";"1090";;"914";"454";"30";"UNIONE DI CENTRO";"107"
"TRENTINO ALTO ADIGE";"BRESSANONE";"BOLZANO";"CHIENES";"1822";;"1592";"810";"56";"UNIONE DI CENTRO";"2"
"TRENTINO ALTO ADIGE";"ROVERETO";"TRENTO";"BOCENAGO";"295";;"257";"129";"6";"UNIONE DI CENTRO";"19"
"TRENTINO ALTO ADIGE";"BRESSANONE";"BOLZANO";"CHIUSA";"3301";;"2953";"1482";"96";"UNIONE DI CENTRO";"21"
"TRENTINO ALTO ADIGE";"ROVERETO";"TRENTO";"BOLBENO";"244";;"211";"106";"7";"UNIONE DI CENTRO";"37"
"TRENTINO ALTO ADIGE";"BOLZANO";"BOLZANO";"CORNEDO ALL'ISARCO";"2161";;"1855";"959";"55";"UNIONE DI CENTRO";"34"
"TRENTINO ALTO ADIGE";"ROVERETO";"TRENTO";"BONDO";"487";;"427";"206";"14";"UNIONE DI CENTRO";"72"
"TRENTINO ALTO ADIGE";"ROVERETO";"TRENTO";"BONDONE";"502";;"421";"209";"12";"UNIONE DI CENTRO";"42"
"TRENTINO ALTO ADIGE";"BOLZANO";"BOLZANO";"CORTACCIA SULLA STRADA DEL VINO";"1461";;"1308";"622";"37";"UNIONE DI CENTRO";"8"
"TRENTINO ALTO ADIGE";"PERGINE VALSUGANA";"TRENTO";"BORGO VALSUGANA";"4655";;"3879";"1857";"78";"UNIONE DI CENTRO";"363"
"TRENTINO ALTO ADIGE";"BOLZANO";"BOLZANO";"CORTINA SULLA STRADA DEL VINO";"432";;"393";"192";"13";"UNIONE DI CENTRO";"12"
"TRENTINO ALTO ADIGE";"PERGINE VALSUGANA";"TRENTO";"BOSENTINO";"586";;"511";"248";"13";"UNIONE DI CENTRO";"32"
"TRENTINO ALTO ADIGE";"BRESSANONE";"BOLZANO";"CORVARA IN BADIA";"973";;"836";"416";"19";"UNIONE DI CENTRO";"13"
"TRENTINO ALTO ADIGE";"ROVERETO";"TRENTO";"BREGUZZO";"429";;"380";"197";"14";"UNIONE DI CENTRO";"46"
"TRENTINO ALTO ADIGE";"MERANO";"BOLZANO";"CURON VENOSTA";"1608";;"1288";"677";"81";"UNIONE DI CENTRO";"2"
"TRENTINO ALTO ADIGE";"ROVERETO";"TRENTO";"BRENTONICO";"2769";;"2354";"1197";"64";"UNIONE DI CENTRO";"187"
"TRENTINO ALTO ADIGE";"BRESSANONE";"BOLZANO";"DOBBIACO";"2199";;"1857";"940";"47";"UNIONE DI CENTRO";"13"
"TRENTINO ALTO ADIGE";"TRENTO";"TRENTO";"BRESIMO";"209";;"169";"84";"12";"UNIONE DI CENTRO";"30"
"TRENTINO ALTO ADIGE";"BOLZANO";"BOLZANO";"EGNA";"3253";;"2853";"1366";"99";"UNIONE DI CENTRO";"100"
"TRENTINO ALTO ADIGE";"TRENTO";"TRENTO";"BREZ";"512";;"447";"218";"20";"UNIONE DI CENTRO";"56"
"TRENTINO ALTO ADIGE";"BRESSANONE";"BOLZANO";"FALZES";"1647";;"1435";"726";"68";"UNIONE DI CENTRO";"7"
"TRENTINO ALTO ADIGE";"ROVERETO";"TRENTO";"BRIONE";"113";;"103";"51";"2";"UNIONE DI CENTRO";"7"
"TRENTINO ALTO ADIGE";"BRESSANONE";"BOLZANO";"FIE' ALLO SCILIAR";"2172";;"1905";"937";"59";"UNIONE DI CENTRO";"11"
"TRENTINO ALTO ADIGE";"ROVERETO";"TRENTO";"CADERZONE";"449";;"394";"206";"7";"UNIONE DI CENTRO";"40"
"TRENTINO ALTO ADIGE";"BRESSANONE";"BOLZANO";"FORTEZZA";"620";;"512";"260";"4";"UNIONE DI CENTRO";"13"
"TRENTINO ALTO ADIGE";"TRENTO";"TRENTO";"CAGNO'";"256";;"220";"102";"7";"UNIONE DI CENTRO";"21"
"TRENTINO ALTO ADIGE";"TRENTO";"TRENTO";"CALAVINO";"897";;"785";"408";"27";"UNIONE DI CENTRO";"69"
"TRENTINO ALTO ADIGE";"BRESSANONE";"BOLZANO";"FUNES";"1638";;"1486";"741";"37";"UNIONE DI CENTRO";"1"
"TRENTINO ALTO ADIGE";"PERGINE VALSUGANA";"TRENTO";"CALCERANICA AL LAGO";"893";;"723";"346";"19";"UNIONE DI CENTRO";"55"
"TRENTINO ALTO ADIGE";"BRESSANONE";"BOLZANO";"GAIS";"2073";;"1801";"917";"77";"UNIONE DI CENTRO";"7"
"TRENTINO ALTO ADIGE";"TRENTO";"TRENTO";"CALDES";"780";;"672";"340";"22";"UNIONE DI CENTRO";"32"
"TRENTINO ALTO ADIGE";"MERANO";"BOLZANO";"GARGAZZONE";"1075";;"937";"463";"25";"UNIONE DI CENTRO";"12"
"TRENTINO ALTO ADIGE";"PERGINE VALSUGANA";"TRENTO";"CALDONAZZO";"2179";;"1842";"912";"52";"UNIONE DI CENTRO";"163"
"TRENTINO ALTO ADIGE";"MERANO";"BOLZANO";"GLORENZA";"609";;"507";"256";"28";"UNIONE DI CENTRO";"3"
"TRENTINO ALTO ADIGE";"ROVERETO";"TRENTO";"CALLIANO";"960";;"836";"419";"17";"UNIONE DI CENTRO";"74"
"TRENTINO ALTO ADIGE";"PERGINE VALSUGANA";"TRENTO";"CAMPITELLO DI FASSA";"511";;"442";"211";"12";"UNIONE DI CENTRO";"57"
"TRENTINO ALTO ADIGE";"MERANO";"BOLZANO";"LACES";"3299";;"2754";"1367";"127";"UNIONE DI CENTRO";"7"
"TRENTINO ALTO ADIGE";"TRENTO";"TRENTO";"CAMPODENNO";"1056";;"920";"458";"27";"UNIONE DI CENTRO";"47"
"TRENTINO ALTO ADIGE";"MERANO";"BOLZANO";"LAGUNDO";"3152";;"2674";"1264";"63";"UNIONE DI CENTRO";"35"
