"CIRCOSCRIZIONE";"COLLEGIO";"COMUNE";"ELETTORI";"ELETTORI_MASCHI";"VOTANTI";"VOTANTI_MASCHI";"SCHEDE_BIANCHE";"LISTA";"VOTI_LISTA"
"LOMBARDIA 3";"Voghera";"MENCONICO";490;256;388;216;83;"CCD-CDU";"24"
"LOMBARDIA 3";"Voghera";"MENCONICO";490;256;388;216;83;"LISTA DI PIETRO";"15"
"LOMBARDIA 3";"Voghera";"MENCONICO";490;256;388;216;83;"IL GIRASOLE";"9"
"LOMBARDIA 3";"Voghera";"MENCONICO";490;256;388;216;83;"DEMOCRAZIA EUROPEA";"28"
"LOMBARDIA 3";"Voghera";"MENCONICO";490;256;388;216;83;"DEMOCRATICI SINISTRA";"35"
"LOMBARDIA 3";"Voghera";"MENCONICO";490;256;388;216;83;"FORZA ITALIA";"69"
"LOMBARDIA 3";"Voghera";"MENCONICO";490;256;388;216;83;"RIFONDAZIONE COMUNISTA";"8"
"LOMBARDIA 3";"Voghera";"MENCONICO";490;256;388;216;83;"PAESE NUOVO";"2"
"LOMBARDIA 3";"Voghera";"MENCONICO";490;256;388;216;83;"LEGA NORD";"39"
"LOMBARDIA 3";"Voghera";"MENCONICO";490;256;388;216;83;"COMUNISTI ITALIANI";"4"
"LOMBARDIA 3";"Voghera";"MENCONICO";490;256;388;216;83;"ABOLIZIONE SCORPORO";"0"
"LOMBARDIA 3";"Voghera";"MENCONICO";490;256;388;216;83;"PANNELLA-BONINO";"11"
"LOMBARDIA 3";"Voghera";"MENCONICO";490;256;388;216;83;"LA MARGHERITA";"43"
"LOMBARDIA 3";"Voghera";"MENCONICO";490;256;388;216;83;"ALLEANZA NAZIONALE";"14"
"LOMBARDIA 3";"Voghera";"MONTALTO PAVESE";892;434;753;384;46;"LA MARGHERITA";"60"
"LOMBARDIA 3";"Voghera";"MONTALTO PAVESE";892;434;753;384;46;"PANNELLA-BONINO";"16"
"LOMBARDIA 3";"Voghera";"MONTALTO PAVESE";892;434;753;384;46;"ABOLIZIONE SCORPORO";"1"
"LOMBARDIA 3";"Voghera";"MONTALTO PAVESE";892;434;753;384;46;"COMUNISTI ITALIANI";"7"
"LOMBARDIA 3";"Voghera";"MONTALTO PAVESE";892;434;753;384;46;"PAESE NUOVO";"1"
"LOMBARDIA 3";"Voghera";"MONTALTO PAVESE";892;434;753;384;46;"DEMOCRAZIA EUROPEA";"10"
"LOMBARDIA 3";"Voghera";"MONTALTO PAVESE";892;434;753;384;46;"LISTA DI PIETRO";"28"
"LOMBARDIA 3";"Voghera";"MONTALTO PAVESE";892;434;753;384;46;"IL GIRASOLE";"5"
"LOMBARDIA 3";"Voghera";"MONTALTO PAVESE";892;434;753;384;46;"LEGA NORD";"50"
"LOMBARDIA 3";"Voghera";"MONTALTO PAVESE";892;434;753;384;46;"CCD-CDU";"21"
"LOMBARDIA 3";"Voghera";"MONTALTO PAVESE";892;434;753;384;46;"DEMOCRATICI SINISTRA";"147"
"LOMBARDIA 3";"Voghera";"MONTALTO PAVESE";892;434;753;384;46;"RIFONDAZIONE COMUNISTA";"36"
"LOMBARDIA 3";"Voghera";"MONTALTO PAVESE";892;434;753;384;46;"FORZA ITALIA";"242"
"LOMBARDIA 3";"Voghera";"MONTALTO PAVESE";892;434;753;384;46;"ALLEANZA NAZIONALE";"64"
"LOMBARDIA 3";"Voghera";"MONTEBELLO DELLA BATTAGLIA";1401;673;1210;597;45;"DEMOCRAZIA EUROPEA";"18"
"LOMBARDIA 3";"Voghera";"MONTEBELLO DELLA BATTAGLIA";1401;673;1210;597;45;"COMUNISTI ITALIANI";"25"
"LOMBARDIA 3";"Voghera";"MONTEBELLO DELLA BATTAGLIA";1401;673;1210;597;45;"FORZA ITALIA";"412"
"LOMBARDIA 3";"Voghera";"MONTEBELLO DELLA BATTAGLIA";1401;673;1210;597;45;"LA MARGHERITA";"99"
"LOMBARDIA 3";"Voghera";"MONTEBELLO DELLA BATTAGLIA";1401;673;1210;597;45;"ABOLIZIONE SCORPORO";"0"
"LOMBARDIA 3";"Voghera";"MONTEBELLO DELLA BATTAGLIA";1401;673;1210;597;45;"LEGA NORD";"76"
"LOMBARDIA 3";"Voghera";"MONTEBELLO DELLA BATTAGLIA";1401;673;1210;597;45;"PAESE NUOVO";"1"
"LOMBARDIA 3";"Voghera";"MONTEBELLO DELLA BATTAGLIA";1401;673;1210;597;45;"RIFONDAZIONE COMUNISTA";"93"
"LOMBARDIA 3";"Voghera";"MONTEBELLO DELLA BATTAGLIA";1401;673;1210;597;45;"ALLEANZA NAZIONALE";"83"
"LOMBARDIA 3";"Voghera";"MONTEBELLO DELLA BATTAGLIA";1401;673;1210;597;45;"DEMOCRATICI SINISTRA";"222"
"LOMBARDIA 3";"Voghera";"MONTEBELLO DELLA BATTAGLIA";1401;673;1210;597;45;"IL GIRASOLE";"15"
"LOMBARDIA 3";"Voghera";"MONTEBELLO DELLA BATTAGLIA";1401;673;1210;597;45;"LISTA DI PIETRO";"56"
"LOMBARDIA 3";"Voghera";"MONTEBELLO DELLA BATTAGLIA";1401;673;1210;597;45;"CCD-CDU";"13"
"LOMBARDIA 3";"Voghera";"MONTEBELLO DELLA BATTAGLIA";1401;673;1210;597;45;"PANNELLA-BONINO";"24"
"LOMBARDIA 3";"Voghera";"MONTECALVO VERSIGGIA";484;231;401;204;17;"ALLEANZA NAZIONALE";"52"
"LOMBARDIA 3";"Voghera";"MONTECALVO VERSIGGIA";484;231;401;204;17;"RIFONDAZIONE COMUNISTA";"18"
"LOMBARDIA 3";"Voghera";"MONTECALVO VERSIGGIA";484;231;401;204;17;"CCD-CDU";"11"
"LOMBARDIA 3";"Voghera";"MONTECALVO VERSIGGIA";484;231;401;204;17;"LISTA DI PIETRO";"14"
"LOMBARDIA 3";"Voghera";"MONTECALVO VERSIGGIA";484;231;401;204;17;"IL GIRASOLE";"5"
"LOMBARDIA 3";"Voghera";"MONTECALVO VERSIGGIA";484;231;401;204;17;"DEMOCRAZIA EUROPEA";"14"
"LOMBARDIA 3";"Voghera";"MONTECALVO VERSIGGIA";484;231;401;204;17;"FORZA ITALIA";"123"
"LOMBARDIA 3";"Voghera";"MONTECALVO VERSIGGIA";484;231;401;204;17;"PAESE NUOVO";"0"
"LOMBARDIA 3";"Voghera";"MONTECALVO VERSIGGIA";484;231;401;204;17;"LEGA NORD";"34"
"LOMBARDIA 3";"Voghera";"MONTECALVO VERSIGGIA";484;231;401;204;17;"COMUNISTI ITALIANI";"7"
"LOMBARDIA 3";"Voghera";"MONTECALVO VERSIGGIA";484;231;401;204;17;"ABOLIZIONE SCORPORO";"0"
"LOMBARDIA 3";"Voghera";"MONTECALVO VERSIGGIA";484;231;401;204;17;"PANNELLA-BONINO";"14"
"LOMBARDIA 3";"Voghera";"MONTECALVO VERSIGGIA";484;231;401;204;17;"LA MARGHERITA";"50"
"LOMBARDIA 3";"Voghera";"MONTECALVO VERSIGGIA";484;231;401;204;17;"DEMOCRATICI SINISTRA";"38"
"LOMBARDIA 3";"Voghera";"MONTESCANO";352;164;410;222;26;"IL GIRASOLE";"2"
"LOMBARDIA 3";"Voghera";"MONTESCANO";352;164;410;222;26;"LA MARGHERITA";"29"
"LOMBARDIA 3";"Voghera";"MONTESCANO";352;164;410;222;26;"LISTA DI PIETRO";"8"
"LOMBARDIA 3";"Voghera";"MONTESCANO";352;164;410;222;26;"PANNELLA-BONINO";"5"
"LOMBARDIA 3";"Voghera";"MONTESCANO";352;164;410;222;26;"DEMOCRAZIA EUROPEA";"18"
"LOMBARDIA 3";"Voghera";"MONTESCANO";352;164;410;222;26;"DEMOCRATICI SINISTRA";"53"
"LOMBARDIA 3";"Voghera";"MONTESCANO";352;164;410;222;26;"FORZA ITALIA";"170"
"LOMBARDIA 3";"Voghera";"MONTESCANO";352;164;410;222;26;"ALLEANZA NAZIONALE";"35"
"LOMBARDIA 3";"Voghera";"MONTESCANO";352;164;410;222;26;"RIFONDAZIONE COMUNISTA";"19"
"LOMBARDIA 3";"Voghera";"MONTESCANO";352;164;410;222;26;"PAESE NUOVO";"0"
"LOMBARDIA 3";"Voghera";"MONTESCANO";352;164;410;222;26;"LEGA NORD";"22"
"LOMBARDIA 3";"Voghera";"MONTESCANO";352;164;410;222;26;"COMUNISTI ITALIANI";"10"
"LOMBARDIA 3";"Voghera";"MONTESCANO";352;164;410;222;26;"ABOLIZIONE SCORPORO";"0"
"LOMBARDIA 3";"Voghera";"MONTESCANO";352;164;410;222;26;"CCD-CDU";"5"
"LOMBARDIA 3";"Voghera";"MONTESEGALE";324;154;253;130;37;"IL GIRASOLE";"3"
"LOMBARDIA 3";"Voghera";"MONTESEGALE";324;154;253;130;37;"DEMOCRAZIA EUROPEA";"6"
"LOMBARDIA 3";"Voghera";"MONTESEGALE";324;154;253;130;37;"LISTA DI PIETRO";"11"
"LOMBARDIA 3";"Voghera";"MONTESEGALE";324;154;253;130;37;"CCD-CDU";"9"
"LOMBARDIA 3";"Voghera";"MONTESEGALE";324;154;253;130;37;"ALLEANZA NAZIONALE";"20"
"LOMBARDIA 3";"Voghera";"MONTESEGALE";324;154;253;130;37;"PANNELLA-BONINO";"3"
"LOMBARDIA 3";"Voghera";"MONTESEGALE";324;154;253;130;37;"ABOLIZIONE SCORPORO";"1"
"LOMBARDIA 3";"Voghera";"MONTESEGALE";324;154;253;130;37;"COMUNISTI ITALIANI";"3"
"LOMBARDIA 3";"Voghera";"MONTESEGALE";324;154;253;130;37;"LEGA NORD";"11"
"LOMBARDIA 3";"Voghera";"MONTESEGALE";324;154;253;130;37;"RIFONDAZIONE COMUNISTA";"14"
"LOMBARDIA 3";"Voghera";"MONTESEGALE";324;154;253;130;37;"LA MARGHERITA";"21"
"LOMBARDIA 3";"Voghera";"MONTESEGALE";324;154;253;130;37;"FORZA ITALIA";"93"
"LOMBARDIA 3";"Voghera";"MONTESEGALE";324;154;253;130;37;"DEMOCRATICI SINISTRA";"17"
"LOMBARDIA 3";"Voghera";"MONTESEGALE";324;154;253;130;37;"PAESE NUOVO";"0"
"LOMBARDIA 3";"Voghera";"MONTICELLI PAVESE";580;277;471;233;33;"PAESE NUOVO";"0"
"LOMBARDIA 3";"Voghera";"MONTICELLI PAVESE";580;277;471;233;33;"LEGA NORD";"48"
"LOMBARDIA 3";"Voghera";"MONTICELLI PAVESE";580;277;471;233;33;"DEMOCRATICI SINISTRA";"48"
"LOMBARDIA 3";"Voghera";"MONTICELLI PAVESE";580;277;471;233;33;"COMUNISTI ITALIANI";"2"
"LOMBARDIA 3";"Voghera";"MONTICELLI PAVESE";580;277;471;233;33;"ABOLIZIONE SCORPORO";"0"
"LOMBARDIA 3";"Voghera";"MONTICELLI PAVESE";580;277;471;233;33;"PANNELLA-BONINO";"9"
"LOMBARDIA 3";"Voghera";"MONTICELLI PAVESE";580;277;471;233;33;"LA MARGHERITA";"37"
"LOMBARDIA 3";"Voghera";"MONTICELLI PAVESE";580;277;471;233;33;"RIFONDAZIONE COMUNISTA";"22"
"LOMBARDIA 3";"Voghera";"MONTICELLI PAVESE";580;277;471;233;33;"ALLEANZA NAZIONALE";"48"
"LOMBARDIA 3";"Voghera";"MONTICELLI PAVESE";580;277;471;233;33;"FORZA ITALIA";"176"
"LOMBARDIA 3";"Voghera";"MONTICELLI PAVESE";580;277;471;233;33;"DEMOCRAZIA EUROPEA";"6"
"LOMBARDIA 3";"Voghera";"MONTICELLI PAVESE";580;277;471;233;33;"IL GIRASOLE";"7"
"LOMBARDIA 3";"Voghera";"MONTICELLI PAVESE";580;277;471;233;33;"CCD-CDU";"10"
"LOMBARDIA 3";"Voghera";"MONTICELLI PAVESE";580;277;471;233;33;"LISTA DI PIETRO";"10"
"LOMBARDIA 3";"Voghera";"MONTU' BECCARIA";1486;721;1292;645;86;"DEMOCRAZIA EUROPEA";"33"
"LOMBARDIA 3";"Voghera";"MONTU' BECCARIA";1486;721;1292;645;86;"DEMOCRATICI SINISTRA";"123"
"LOMBARDIA 3";"Voghera";"MONTU' BECCARIA";1486;721;1292;645;86;"PAESE NUOVO";"4"
"LOMBARDIA 3";"Voghera";"MONTU' BECCARIA";1486;721;1292;645;86;"LEGA NORD";"123"
"LOMBARDIA 3";"Voghera";"MONTU' BECCARIA";1486;721;1292;645;86;"COMUNISTI ITALIANI";"17"
"LOMBARDIA 3";"Voghera";"MONTU' BECCARIA";1486;721;1292;645;86;"ABOLIZIONE SCORPORO";"0"
"LOMBARDIA 3";"Voghera";"MONTU' BECCARIA";1486;721;1292;645;86;"PANNELLA-BONINO";"22"
"LOMBARDIA 3";"Voghera";"MONTU' BECCARIA";1486;721;1292;645;86;"LA MARGHERITA";"110"
"LOMBARDIA 3";"Voghera";"MONTU' BECCARIA";1486;721;1292;645;86;"RIFONDAZIONE COMUNISTA";"39"
"LOMBARDIA 3";"Voghera";"MONTU' BECCARIA";1486;721;1292;645;86;"FORZA ITALIA";"421"
"LOMBARDIA 3";"Voghera";"MONTU' BECCARIA";1486;721;1292;645;86;"LISTA DI PIETRO";"47"
"LOMBARDIA 3";"Voghera";"MONTU' BECCARIA";1486;721;1292;645;86;"CCD-CDU";"20"
"LOMBARDIA 3";"Voghera";"MONTU' BECCARIA";1486;721;1292;645;86;"ALLEANZA NAZIONALE";"183"
"LOMBARDIA 3";"Voghera";"MONTU' BECCARIA";1486;721;1292;645;86;"IL GIRASOLE";"20"
"LOMBARDIA 3";"Voghera";"MORNICO LOSANA";649;323;527;273;37;"LA MARGHERITA";"61"
"LOMBARDIA 3";"Voghera";"MORNICO LOSANA";649;323;527;273;37;"RIFONDAZIONE COMUNISTA";"14"
"LOMBARDIA 3";"Voghera";"MORNICO LOSANA";649;323;527;273;37;"ALLEANZA NAZIONALE";"61"
"LOMBARDIA 3";"Voghera";"MORNICO LOSANA";649;323;527;273;37;"FORZA ITALIA";"159"
"LOMBARDIA 3";"Voghera";"MORNICO LOSANA";649;323;527;273;37;"DEMOCRATICI SINISTRA";"41"
"LOMBARDIA 3";"Voghera";"MORNICO LOSANA";649;323;527;273;37;"DEMOCRAZIA EUROPEA";"14"
"LOMBARDIA 3";"Voghera";"MORNICO LOSANA";649;323;527;273;37;"IL GIRASOLE";"5"
"LOMBARDIA 3";"Voghera";"MORNICO LOSANA";649;323;527;273;37;"LEGA NORD";"64"
"LOMBARDIA 3";"Voghera";"MORNICO LOSANA";649;323;527;273;37;"LISTA DI PIETRO";"29"
"LOMBARDIA 3";"Voghera";"MORNICO LOSANA";649;323;527;273;37;"ABOLIZIONE SCORPORO";"1"
"LOMBARDIA 3";"Voghera";"MORNICO LOSANA";649;323;527;273;37;"PANNELLA-BONINO";"14"
"LOMBARDIA 3";"Voghera";"MORNICO LOSANA";649;323;527;273;37;"COMUNISTI ITALIANI";"5"
"LOMBARDIA 3";"Voghera";"MORNICO LOSANA";649;323;527;273;37;"PAESE NUOVO";"0"
"LOMBARDIA 3";"Voghera";"MORNICO LOSANA";649;323;527;273;37;"CCD-CDU";"14"
"LOMBARDIA 3";"Voghera";"OLIVA GESSI";179;90;159;84;15;"LEGA NORD";"15"
"LOMBARDIA 3";"Voghera";"OLIVA GESSI";179;90;159;84;15;"PAESE NUOVO";"0"
"LOMBARDIA 3";"Voghera";"OLIVA GESSI";179;90;159;84;15;"RIFONDAZIONE COMUNISTA";"5"
"LOMBARDIA 3";"Voghera";"OLIVA GESSI";179;90;159;84;15;"PANNELLA-BONINO";"1"
"LOMBARDIA 3";"Voghera";"OLIVA GESSI";179;90;159;84;15;"ALLEANZA NAZIONALE";"16"
"LOMBARDIA 3";"Voghera";"OLIVA GESSI";179;90;159;84;15;"ABOLIZIONE SCORPORO";"0"
"LOMBARDIA 3";"Voghera";"OLIVA GESSI";179;90;159;84;15;"DEMOCRATICI SINISTRA";"16"
"LOMBARDIA 3";"Voghera";"OLIVA GESSI";179;90;159;84;15;"COMUNISTI ITALIANI";"1"
"LOMBARDIA 3";"Voghera";"OLIVA GESSI";179;90;159;84;15;"LISTA DI PIETRO";"8"
"LOMBARDIA 3";"Voghera";"OLIVA GESSI";179;90;159;84;15;"CCD-CDU";"9"
"LOMBARDIA 3";"Voghera";"OLIVA GESSI";179;90;159;84;15;"IL GIRASOLE";"2"
"LOMBARDIA 3";"Voghera";"OLIVA GESSI";179;90;159;84;15;"FORZA ITALIA";"40"
"LOMBARDIA 3";"Voghera";"OLIVA GESSI";179;90;159;84;15;"DEMOCRAZIA EUROPEA";"4"
"LOMBARDIA 3";"Voghera";"OLIVA GESSI";179;90;159;84;15;"LA MARGHERITA";"25"
"LOMBARDIA 3";"Voghera";"PIETRA DE' GIORGI";772;372;649;326;38;"LISTA DI PIETRO";"16"
"LOMBARDIA 3";"Voghera";"PIETRA DE' GIORGI";772;372;649;326;38;"FORZA ITALIA";"180"
"LOMBARDIA 3";"Voghera";"PIETRA DE' GIORGI";772;372;649;326;38;"DEMOCRATICI SINISTRA";"127"
"LOMBARDIA 3";"Voghera";"PIETRA DE' GIORGI";772;372;649;326;38;"IL GIRASOLE";"5"
"LOMBARDIA 3";"Voghera";"PIETRA DE' GIORGI";772;372;649;326;38;"CCD-CDU";"17"
"LOMBARDIA 3";"Voghera";"PIETRA DE' GIORGI";772;372;649;326;38;"ALLEANZA NAZIONALE";"61"
"LOMBARDIA 3";"Voghera";"PIETRA DE' GIORGI";772;372;649;326;38;"DEMOCRAZIA EUROPEA";"33"
"LOMBARDIA 3";"Voghera";"PIETRA DE' GIORGI";772;372;649;326;38;"RIFONDAZIONE COMUNISTA";"44"
"LOMBARDIA 3";"Voghera";"PIETRA DE' GIORGI";772;372;649;326;38;"LA MARGHERITA";"58"
"LOMBARDIA 3";"Voghera";"PIETRA DE' GIORGI";772;372;649;326;38;"PANNELLA-BONINO";"14"
"LOMBARDIA 3";"Voghera";"PIETRA DE' GIORGI";772;372;649;326;38;"ABOLIZIONE SCORPORO";"0"
"LOMBARDIA 3";"Voghera";"PIETRA DE' GIORGI";772;372;649;326;38;"COMUNISTI ITALIANI";"8"
"LOMBARDIA 3";"Voghera";"PIETRA DE' GIORGI";772;372;649;326;38;"LEGA NORD";"41"
"LOMBARDIA 3";"Voghera";"PIETRA DE' GIORGI";772;372;649;326;38;"PAESE NUOVO";"1"
"LOMBARDIA 3";"Voghera";"PIEVE PORTO MORONE";2250;1096;1754;899;108;"ALLEANZA NAZIONALE";"152"
"LOMBARDIA 3";"Voghera";"PIEVE PORTO MORONE";2250;1096;1754;899;108;"IL GIRASOLE";"28"
"LOMBARDIA 3";"Voghera";"PIEVE PORTO MORONE";2250;1096;1754;899;108;"PAESE NUOVO";"1"
"LOMBARDIA 3";"Voghera";"PIEVE PORTO MORONE";2250;1096;1754;899;108;"LA MARGHERITA";"145"
"LOMBARDIA 3";"Voghera";"PIEVE PORTO MORONE";2250;1096;1754;899;108;"PANNELLA-BONINO";"59"
"LOMBARDIA 3";"Voghera";"PIEVE PORTO MORONE";2250;1096;1754;899;108;"ABOLIZIONE SCORPORO";"1"
"LOMBARDIA 3";"Voghera";"PIEVE PORTO MORONE";2250;1096;1754;899;108;"COMUNISTI ITALIANI";"18"
"LOMBARDIA 3";"Voghera";"PIEVE PORTO MORONE";2250;1096;1754;899;108;"DEMOCRATICI SINISTRA";"165"
"LOMBARDIA 3";"Voghera";"PIEVE PORTO MORONE";2250;1096;1754;899;108;"DEMOCRAZIA EUROPEA";"24"
"LOMBARDIA 3";"Voghera";"PIEVE PORTO MORONE";2250;1096;1754;899;108;"FORZA ITALIA";"593"
"LOMBARDIA 3";"Voghera";"PIEVE PORTO MORONE";2250;1096;1754;899;108;"CCD-CDU";"33"
"LOMBARDIA 3";"Voghera";"PIEVE PORTO MORONE";2250;1096;1754;899;108;"LISTA DI PIETRO";"70"
"LOMBARDIA 3";"Voghera";"PIEVE PORTO MORONE";2250;1096;1754;899;108;"LEGA NORD";"210"
"LOMBARDIA 3";"Voghera";"PIEVE PORTO MORONE";2250;1096;1754;899;108;"RIFONDAZIONE COMUNISTA";"91"
"LOMBARDIA 3";"Voghera";"PONTE NIZZA";808;381;645;322;50;"DEMOCRAZIA EUROPEA";"21"
"LOMBARDIA 3";"Voghera";"PONTE NIZZA";808;381;645;322;50;"CCD-CDU";"17"
"LOMBARDIA 3";"Voghera";"PONTE NIZZA";808;381;645;322;50;"IL GIRASOLE";"10"
"LOMBARDIA 3";"Voghera";"PONTE NIZZA";808;381;645;322;50;"DEMOCRATICI SINISTRA";"63"
"LOMBARDIA 3";"Voghera";"PONTE NIZZA";808;381;645;322;50;"FORZA ITALIA";"218"
"LOMBARDIA 3";"Voghera";"PONTE NIZZA";808;381;645;322;50;"ALLEANZA NAZIONALE";"76"
"LOMBARDIA 3";"Voghera";"PONTE NIZZA";808;381;645;322;50;"RIFONDAZIONE COMUNISTA";"21"
"LOMBARDIA 3";"Voghera";"PONTE NIZZA";808;381;645;322;50;"PAESE NUOVO";"0"
"LOMBARDIA 3";"Voghera";"PONTE NIZZA";808;381;645;322;50;"LEGA NORD";"37"
"LOMBARDIA 3";"Voghera";"PONTE NIZZA";808;381;645;322;50;"COMUNISTI ITALIANI";"3"
"LOMBARDIA 3";"Voghera";"PONTE NIZZA";808;381;645;322;50;"ABOLIZIONE SCORPORO";"0"
"LOMBARDIA 3";"Voghera";"PONTE NIZZA";808;381;645;322;50;"LA MARGHERITA";"60"
"LOMBARDIA 3";"Voghera";"PONTE NIZZA";808;381;645;322;50;"LISTA DI PIETRO";"33"
"LOMBARDIA 3";"Voghera";"PONTE NIZZA";808;381;645;322;50;"PANNELLA-BONINO";"23"
"LOMBARDIA 3";"Voghera";"PORTALBERA";1148;554;1005;486;94;"RIFONDAZIONE COMUNISTA";"55"
"LOMBARDIA 3";"Voghera";"PORTALBERA";1148;554;1005;486;94;"LA MARGHERITA";"95"
"LOMBARDIA 3";"Voghera";"PORTALBERA";1148;554;1005;486;94;"PANNELLA-BONINO";"24"
"LOMBARDIA 3";"Voghera";"PORTALBERA";1148;554;1005;486;94;"ALLEANZA NAZIONALE";"102"
"LOMBARDIA 3";"Voghera";"PORTALBERA";1148;554;1005;486;94;"DEMOCRATICI SINISTRA";"188"
"LOMBARDIA 3";"Voghera";"PORTALBERA";1148;554;1005;486;94;"DEMOCRAZIA EUROPEA";"13"
"LOMBARDIA 3";"Voghera";"PORTALBERA";1148;554;1005;486;94;"IL GIRASOLE";"9"
"LOMBARDIA 3";"Voghera";"PORTALBERA";1148;554;1005;486;94;"COMUNISTI ITALIANI";"12"
"LOMBARDIA 3";"Voghera";"PORTALBERA";1148;554;1005;486;94;"FORZA ITALIA";"254"
"LOMBARDIA 3";"Voghera";"PORTALBERA";1148;554;1005;486;94;"LEGA NORD";"79"
"LOMBARDIA 3";"Voghera";"PORTALBERA";1148;554;1005;486;94;"PAESE NUOVO";"4"
"LOMBARDIA 3";"Voghera";"PORTALBERA";1148;554;1005;486;94;"ABOLIZIONE SCORPORO";"2"
"LOMBARDIA 3";"Voghera";"PORTALBERA";1148;554;1005;486;94;"CCD-CDU";"20"
"LOMBARDIA 3";"Voghera";"PORTALBERA";1148;554;1005;486;94;"LISTA DI PIETRO";"34"
"LOMBARDIA 3";"Voghera";"REDAVALLE";910;435;789;378;46;"DEMOCRATICI SINISTRA";"209"
"LOMBARDIA 3";"Voghera";"REDAVALLE";910;435;789;378;46;"CCD-CDU";"11"
"LOMBARDIA 3";"Voghera";"REDAVALLE";910;435;789;378;46;"ABOLIZIONE SCORPORO";"0"
"LOMBARDIA 3";"Voghera";"REDAVALLE";910;435;789;378;46;"PANNELLA-BONINO";"16"
"LOMBARDIA 3";"Voghera";"REDAVALLE";910;435;789;378;46;"LEGA NORD";"27"
"LOMBARDIA 3";"Voghera";"REDAVALLE";910;435;789;378;46;"PAESE NUOVO";"0"
"LOMBARDIA 3";"Voghera";"REDAVALLE";910;435;789;378;46;"RIFONDAZIONE COMUNISTA";"54"
"LOMBARDIA 3";"Voghera";"REDAVALLE";910;435;789;378;46;"ALLEANZA NAZIONALE";"91"
"LOMBARDIA 3";"Voghera";"REDAVALLE";910;435;789;378;46;"FORZA ITALIA";"206"
"LOMBARDIA 3";"Voghera";"REDAVALLE";910;435;789;378;46;"COMUNISTI ITALIANI";"14"
"LOMBARDIA 3";"Voghera";"REDAVALLE";910;435;789;378;46;"DEMOCRAZIA EUROPEA";"15"
"LOMBARDIA 3";"Voghera";"REDAVALLE";910;435;789;378;46;"LISTA DI PIETRO";"18"
"LOMBARDIA 3";"Voghera";"REDAVALLE";910;435;789;378;46;"LA MARGHERITA";"54"
"LOMBARDIA 3";"Voghera";"REDAVALLE";910;435;789;378;46;"IL GIRASOLE";"8"
"LOMBARDIA 3";"Voghera";"RETORBIDO";1027;492;821;397;49;"LISTA DI PIETRO";"42"
"LOMBARDIA 3";"Voghera";"RETORBIDO";1027;492;821;397;49;"CCD-CDU";"11"
"LOMBARDIA 3";"Voghera";"RETORBIDO";1027;492;821;397;49;"IL GIRASOLE";"15"
"LOMBARDIA 3";"Voghera";"RETORBIDO";1027;492;821;397;49;"LA MARGHERITA";"63"
"LOMBARDIA 3";"Voghera";"RETORBIDO";1027;492;821;397;49;"DEMOCRAZIA EUROPEA";"17"
"LOMBARDIA 3";"Voghera";"RETORBIDO";1027;492;821;397;49;"ALLEANZA NAZIONALE";"87"
"LOMBARDIA 3";"Voghera";"RETORBIDO";1027;492;821;397;49;"RIFONDAZIONE COMUNISTA";"38"
"LOMBARDIA 3";"Voghera";"RETORBIDO";1027;492;821;397;49;"PAESE NUOVO";"1"
"LOMBARDIA 3";"Voghera";"RETORBIDO";1027;492;821;397;49;"LEGA NORD";"59"
"LOMBARDIA 3";"Voghera";"RETORBIDO";1027;492;821;397;49;"COMUNISTI ITALIANI";"10"
"LOMBARDIA 3";"Voghera";"RETORBIDO";1027;492;821;397;49;"PANNELLA-BONINO";"29"
"LOMBARDIA 3";"Voghera";"RETORBIDO";1027;492;821;397;49;"FORZA ITALIA";"290"
"LOMBARDIA 3";"Voghera";"RETORBIDO";1027;492;821;397;49;"DEMOCRATICI SINISTRA";"90"
"LOMBARDIA 3";"Voghera";"RETORBIDO";1027;492;821;397;49;"ABOLIZIONE SCORPORO";"2"
"LOMBARDIA 3";"Voghera";"RIVANAZZANO";3838;1806;3279;1568;177;"LEGA NORD";"210"
"LOMBARDIA 3";"Voghera";"RIVANAZZANO";3838;1806;3279;1568;177;"DEMOCRAZIA EUROPEA";"34"
"LOMBARDIA 3";"Voghera";"RIVANAZZANO";3838;1806;3279;1568;177;"DEMOCRATICI SINISTRA";"459"
"LOMBARDIA 3";"Voghera";"RIVANAZZANO";3838;1806;3279;1568;177;"IL GIRASOLE";"55"
"LOMBARDIA 3";"Voghera";"RIVANAZZANO";3838;1806;3279;1568;177;"FORZA ITALIA";"1302"
"LOMBARDIA 3";"Voghera";"RIVANAZZANO";3838;1806;3279;1568;177;"ALLEANZA NAZIONALE";"270"
"LOMBARDIA 3";"Voghera";"RIVANAZZANO";3838;1806;3279;1568;177;"RIFONDAZIONE COMUNISTA";"133"
"LOMBARDIA 3";"Voghera";"RIVANAZZANO";3838;1806;3279;1568;177;"CCD-CDU";"33"
"LOMBARDIA 3";"Voghera";"RIVANAZZANO";3838;1806;3279;1568;177;"PAESE NUOVO";"5"
"LOMBARDIA 3";"Voghera";"RIVANAZZANO";3838;1806;3279;1568;177;"COMUNISTI ITALIANI";"30"
"LOMBARDIA 3";"Voghera";"RIVANAZZANO";3838;1806;3279;1568;177;"LISTA DI PIETRO";"138"
"LOMBARDIA 3";"Voghera";"RIVANAZZANO";3838;1806;3279;1568;177;"PANNELLA-BONINO";"105"
