"DATAELEZIONE";"CODTIPOELEZIONE";"CIRCOSCRIZIONE";"descrlista";"votiLista";"cognome";"nome";"datanascita";"luogonascita";"sesso";"CODTIPOELETTO"
13/5/2001 00:00:00;"C";"PUGLIA";"PANNELLA-BONINO";35069;"D'ELIA";"SERGIO";"05/01/1952";"PONTECORVO(FR)";"M";"N"
13/5/2001 00:00:00;"C";"PUGLIA";"PANNELLA-BONINO";35069;"TRISCIUOGLIO";"ANTONIO CLAUDIO FORTUNATO";"29/08/1949";"FOGGIA";"M";"N"
13/5/2001 00:00:00;"C";"PUGLIA";"PANNELLA-BONINO";35069;"SCHIRONE";"COSTANTINO";"16/06/1932";"BARI";"M";"N"
13/5/2001 00:00:00;"C";"PUGLIA";"ALLEANZA NAZIONALE";373871;"FINI";"GIANFRANCO";"03/01/1952";"BOLOGNA";"M";"U"
13/5/2001 00:00:00;"C";"PUGLIA";"ALLEANZA NAZIONALE";373871;"MALGIERI";"GENNARO";"28/07/1953";"SOLOPACA (BN)";"M";"E"
13/5/2001 00:00:00;"C";"PUGLIA";"ALLEANZA NAZIONALE";373871;"MAGGI";"ERNESTO";"05/11/1935";"MOLA DI BARI (BA)";"M";"E"
13/5/2001 00:00:00;"C";"PUGLIA";"ALLEANZA NAZIONALE";373871;"PAMPO";"FEDELE";"06/11/1938";"LEVERANO (LE)";"M";"N"
13/5/2001 00:00:00;"C";"PUGLIA";"DEMOCRAZIA EUROPEA";69900;"LATRONICO";"COSIMO";"03/12/1958";"NOVA SIRI(MT)";"M";"N"
13/5/2001 00:00:00;"C";"PUGLIA";"RIFONDAZIONE COMUNISTA";114261;"VENDOLA";"NICOLA (DETTO NICHI)";"26/08/1958";"BARI";"M";"E"
13/5/2001 00:00:00;"C";"PUGLIA";"RIFONDAZIONE COMUNISTA";114261;"NARDINI";"MARIA CELESTE";"28/09/1942";"BARI";"F";"N"
13/5/2001 00:00:00;"C";"PUGLIA";"RIFONDAZIONE COMUNISTA";114261;"VALENTINO";"GERARDO";"22/02/1957";"CERIGNOLA(FG)";"M";"N"
13/5/2001 00:00:00;"C";"PUGLIA";"RIFONDAZIONE COMUNISTA";114261;"DURANTI";"DONATELLA";"19/12/1960";"BUSALLA (GE)";"F";"N"
13/5/2001 00:00:00;"C";"PUGLIA";"FIAMMA TRICOLORE";34538;"SAVINO";"ANTONIO";"20/11/1961";"GRUMO APPULA (BA)";"M";"N"
13/5/2001 00:00:00;"C";"PUGLIA";"FIAMMA TRICOLORE";34538;"LONGO";"ANNA MARIA LAURA";"06/12/1957";"FOGGIA";"F";"N"
13/5/2001 00:00:00;"C";"PUGLIA";"FIAMMA TRICOLORE";34538;"CARTELLI";"COSIMO DAMIANO";"25/09/1973";"UGGIANO LA CHIESA (LE)";"M";"N"
13/5/2001 00:00:00;"C";"PUGLIA";"FIAMMA TRICOLORE";34538;"SCAGLIARINI";"PAOLO";"21/07/1964";"BARI";"M";"N"
13/5/2001 00:00:00;"C";"PUGLIA";"LA MARGHERITA";392561;"RUTELLI";"FRANCESCO";"14/06/1954";"ROMA";"M";"U"
13/5/2001 00:00:00;"C";"PUGLIA";"LA MARGHERITA";392561;"FUSILLO";"NICOLA";"12/07/1951";"NOCI (BA)";"M";"E"
13/5/2001 00:00:00;"C";"PUGLIA";"LA MARGHERITA";392561;"OSTILLIO";"MASSIMO";"01/10/1957";"TARANTO";"M";"N"
13/5/2001 00:00:00;"C";"PUGLIA";"LA MARGHERITA";392561;"TANONI";"ITALO";"09/08/1944";"RECANATI (MC)";"M";"E"
13/5/2001 00:00:00;"C";"BASILICATA";"FORZA ITALIA";88653;"BLASI";"GIANFRANCO";"29/05/1958";"POTENZA";"M";"E"
13/5/2001 00:00:00;"C";"BASILICATA";"DEMOCRATICI SINISTRA";61591;"PETTINARI";"LUCIANO";"18/03/1950";"MILANO";"M";"N"
13/5/2001 00:00:00;"C";"BASILICATA";"LISTA DI PIETRO";18116;"BELISARIO";"FELICE";"10/07/1949";"LECCE";"M";"N"
13/5/2001 00:00:00;"C";"BASILICATA";"COMUNISTI ITALIANI";8035;"CARDILLICCHIO";"CARLO";"18/05/1953";"RIONERO INVULTURE";"M";"N"
13/5/2001 00:00:00;"C";"BASILICATA";"DEMOCRAZIA EUROPEA";22734;"GIULIANO";"VINCENZO";"29/11/1949";"SATRIANO DI LUCANIA";"M";"N"
13/5/2001 00:00:00;"C";"BASILICATA";"ABOLIZIONE SCORPORO";351;"DI NAPOLI";"ALESSANDRO";"10/01/1964";"POZZUOLI (NA)";"M";"N"
13/5/2001 00:00:00;"C";"BASILICATA";"PANNELLA-BONINO";5617;"BOLOGNETTI";"MAURIZIO";"30/10/1964";"NAPOLI";"M";"N"
13/5/2001 00:00:00;"C";"BASILICATA";"IL GIRASOLE";18146;"SALVATORE";"DONATO PAOLO";"18/03/1956";"AVIGLIANO";"M";"N"
13/5/2001 00:00:00;"C";"BASILICATA";"PAESE NUOVO";721;"ALBANO";"VINCENZO";"09/12/1973";"POTENZA";"M";"N"
13/5/2001 00:00:00;"C";"BASILICATA";"ALLEANZA NAZIONALE";32087;"LAMORTE";"DONATO";"01/03/1931";"RIONERO INVULTURE";"M";"N"
13/5/2001 00:00:00;"C";"BASILICATA";"RIFONDAZIONE COMUNISTA";15465;"COLLAZZO";"CATALDO CARMINE";"16/07/1962";"BRIENZA";"M";"N"
13/5/2001 00:00:00;"C";"BASILICATA";"FIAMMA TRICOLORE";4580;"TAURO";"LEONARDO ROCCO";"18/11/1953";"MONTALBANO JONICO";"M";"N"
13/5/2001 00:00:00;"C";"BASILICATA";"LA MARGHERITA";62661;"BOCCIA";"ANTONIO";"09/08/1944";"POTENZA";"M";"E"
13/5/2001 00:00:00;"C";"BASILICATA";"NUOVO PSI";7160;"LAVITOLA";"VALTER";"16/06/1966";"SALERNO";"M";"N"
13/5/2001 00:00:00;"C";"CALABRIA";"COMUNISTI ITALIANI";26215;"RIZZO";"MARCO";"12/10/1959";"TORINO";"M";"N"
13/5/2001 00:00:00;"C";"CALABRIA";"COMUNISTI ITALIANI";26215;"MINICUCI";"SERENA";"16/01/1975";"MELITO PORTO SALVO";"F";"N"
13/5/2001 00:00:00;"C";"CALABRIA";"DEMOCRAZIA EUROPEA";42762;"VENETO";"ARMANDO";"14/11/1935";"AVERSA";"M";"N"
13/5/2001 00:00:00;"C";"CALABRIA";"PAESE NUOVO";1651;"FALVO";"GIUSEPPE";"07/09/1967";"LAMEZIA TERME";"M";"N"
13/5/2001 00:00:00;"C";"CALABRIA";"NUOVO PSI";36809;"DE MICHELIS";"GIANNI";"26/11/1940";"VENEZIA";"M";"N"
13/5/2001 00:00:00;"C";"CALABRIA";"NUOVO PSI";36809;"CHIEFFALLO";"LEOPOLDO";"13/03/1942";"SAN MANGO D'AQUINO";"M";"N"
13/5/2001 00:00:00;"C";"CALABRIA";"FORZA ITALIA";273958;"PREVITI";"CESARE";"21/10/1934";"REGGIO CALABRIA";"M";"U"
13/5/2001 00:00:00;"C";"CALABRIA";"FORZA ITALIA";273958;"CALIGIURI";"BATTISTA";"15/11/1944";"SOVERIA MANNELLI";"M";"E"
13/5/2001 00:00:00;"C";"CALABRIA";"PANNELLA-BONINO";18852;"MARZANO";"ANTONIO DETTO ANTONELLO";"24/12/1951";"VIBO VALENTIA";"M";"N"
13/5/2001 00:00:00;"C";"CALABRIA";"PANNELLA-BONINO";18852;"CORBELLI";"FRANCESCO SAVERIO DETTO FRANCO";"08/01/1957";"TORANO CASTELLO";"M";"N"
13/5/2001 00:00:00;"C";"CALABRIA";"LISTA DI PIETRO";37984;"DONNICI";"BENIAMINO";"22/10/1953";"COSENZA";"M";"N"
13/5/2001 00:00:00;"C";"CALABRIA";"ALLEANZA NAZIONALE";161528;"GASPARRI";"MAURIZIO";"18/07/1956";"ROMA";"M";"E"
13/5/2001 00:00:00;"C";"CALABRIA";"LA MARGHERITA";113816;"LOIERO";"AGAZIO";"14/01/1940";"SANTA SEVERINA";"M";"N"
13/5/2001 00:00:00;"C";"CALABRIA";"LA MARGHERITA";113816;"PISICCHIO";"GIUSEPPE DETTO PINO";"23/05/1954";"CORATO";"M";"E"
13/5/2001 00:00:00;"C";"CALABRIA";"FIAMMA TRICOLORE";15097;"RAUTI";"GIUSEPPE UMBERTO DETTO PINO";"19/11/1926";"CARDINALE";"M";"N"
13/5/2001 00:00:00;"C";"CALABRIA";"FIAMMA TRICOLORE";15097;"GIANCOTTI";"MARCO";"28/01/1953";"ROMA";"M";"N"
13/5/2001 00:00:00;"C";"CALABRIA";"DEMOCRATICI SINISTRA";190679;"MINNITI";"DOMENICO DETTO MARCO";"06/06/1956";"REGGIO CALABRIA";"M";"E"
13/5/2001 00:00:00;"C";"CALABRIA";"DEMOCRATICI SINISTRA";190679;"MANCINI";"GIACOMO";"20/07/1972";"BOLOGNA";"M";"E"
13/5/2001 00:00:00;"C";"CALABRIA";"ABOLIZIONE SCORPORO";808;"GRAZIANI";"ALESSANDRO";"14/08/1965";"ROMA";"M";"N"
13/5/2001 00:00:00;"C";"CALABRIA";"ABOLIZIONE SCORPORO";808;"GOGGIA";"ESTER";"31/08/1974";"LECCO";"F";"N"
13/5/2001 00:00:00;"C";"CALABRIA";"IL GIRASOLE";29565;"PIAZZA";"ANGELO";"13/09/1955";"BOLOGNA";"M";"N"
13/5/2001 00:00:00;"C";"CALABRIA";"IL GIRASOLE";29565;"MARRELLO";"LUIGI";"23/08/1949";"COSENZA";"M";"N"
13/5/2001 00:00:00;"C";"CALABRIA";"RIFONDAZIONE COMUNISTA";58012;"GUAGLIARDI";"DAMIANO";"27/09/1950";"SAN DEMETRIO CORONE";"M";"N"
13/5/2001 00:00:00;"C";"CALABRIA";"RIFONDAZIONE COMUNISTA";58012;"NUCERA";"ANNA";"05/06/1956";"REGGIO CALABRIA";"F";"N"
13/5/2001 00:00:00;"C";"CALABRIA";"CCD-CDU";58114;"BACCINI";"MARIO";"14/12/1957";"ROMA";"M";"N"
13/5/2001 00:00:00;"C";"CALABRIA";"CCD-CDU";58114;"BONSIGNORE";"VITO";"03/07/1943";"BRONTE";"M";"N"
13/5/2001 00:00:00;"C";"SICILIA 1";"COMUNISTI ITALIANI";17036;"CROCETTA";"SALVATORE";"12/02/1942";"GELA";"M";"N"
13/5/2001 00:00:00;"C";"SICILIA 1";"COMUNISTI ITALIANI";17036;"OTTOVEGGIO";"ALBA";"23/07/1945";"PALERMO";"F";"N"
13/5/2001 00:00:00;"C";"SICILIA 1";"COMUNISTI ITALIANI";17036;"TRIOLO";"VINCENZO";"08/11/1965";"BROOKLYN";"M";"N"
13/5/2001 00:00:00;"C";"SICILIA 1";"RIFONDAZIONE COMUNISTA";49297;"BERTINOTTI";"FAUSTO";"22/03/1940";"MILANO";"M";"N"
13/5/2001 00:00:00;"C";"SICILIA 1";"RIFONDAZIONE COMUNISTA";49297;"ALLOTTA";"MARINA FILIPPA VINCENZA";"01/01/1952";"PALERMO";"F";"N"
13/5/2001 00:00:00;"C";"SICILIA 1";"RIFONDAZIONE COMUNISTA";49297;"PETIX";"SALVATORE ANTONIO";"28/08/1948";"CALTANISSETTA";"M";"N"
13/5/2001 00:00:00;"C";"SICILIA 1";"PANNELLA-BONINO";27631;"DELL'ALBA";"GIANFRANCO";"24/05/1955";"LIVORNO";"M";"N"
13/5/2001 00:00:00;"C";"SICILIA 1";"PANNELLA-BONINO";27631;"CRISPINO";"LUIGI";"01/12/1950";"AGRIGENTO";"M";"N"
13/5/2001 00:00:00;"C";"SICILIA 1";"PANNELLA-BONINO";27631;"AUGUGLIARO";"GIACOMO";"15/08/1951";"TRAPANI";"M";"N"
13/5/2001 00:00:00;"C";"SICILIA 1";"IL GIRASOLE";28138;"PECORARO SCANIO";"ALFONSO";"13/03/1959";"SALERNO";"M";"N"
13/5/2001 00:00:00;"C";"SICILIA 1";"IL GIRASOLE";28138;"PROVINO";"ROSARIO";"27/05/1956";"BAGHERIA";"M";"N"
13/5/2001 00:00:00;"C";"SICILIA 1";"IL GIRASOLE";28138;"MICCICHE'";"STEFANO";"08/06/1956";"PALERMO";"M";"N"
13/5/2001 00:00:00;"C";"SICILIA 1";"FORZA ITALIA";506430;"MICCICHE'";"GIOVANNI DETTO GIANFRANCO";"01/04/1954";"PALERMO";"M";"E"
13/5/2001 00:00:00;"C";"SICILIA 1";"FORZA ITALIA";506430;"ALFANO";"ANGELINO";"31/10/1970";"AGRIGENTO";"M";"E"
13/5/2001 00:00:00;"C";"SICILIA 1";"FORZA ITALIA";506430;"BAIAMONTE";"GIACOMO";"31/12/1938";"PALERMO";"M";"E"
13/5/2001 00:00:00;"C";"SICILIA 1";"NUOVO PSI";19715;"CRAXI";"VITTORIO MICHELE DETTO BOBO";"06/08/1964";"MILANO";"M";"N"
13/5/2001 00:00:00;"C";"SICILIA 1";"NUOVO PSI";19715;"MILIOTO";"VINCENZO";"05/01/1949";"RACALMUTO";"M";"N"
13/5/2001 00:00:00;"C";"SICILIA 1";"NUOVO PSI";19715;"GERACI";"GIUSEPPE DETTO BEPPE";"28/09/1960";"PALERMO";"M";"N"
13/5/2001 00:00:00;"C";"SICILIA 1";"LISTA DI PIETRO";49165;"MESSINA";"IGNAZIO";"24/07/1964";"PALERMO";"M";"N"
13/5/2001 00:00:00;"C";"SICILIA 1";"CCD-CDU";111662;"CUFFARO";"SALVATORE DETTO TOTO'";"21/02/1958";"RAFFADALI";"M";"N"
13/5/2001 00:00:00;"C";"SICILIA 1";"CCD-CDU";111662;"MANNINO";"SALVATORE FRANCESCO GIOVANNI";"26/09/1975";"PALERMO";"M";"N"
13/5/2001 00:00:00;"C";"SICILIA 1";"CCD-CDU";111662;"TURCO";"GIUSEPPE";"04/06/1947";"SCIACCA";"M";"N"
13/5/2001 00:00:00;"C";"SICILIA 1";"PAESE NUOVO";3961;"GIORDANO";"GIUSEPPE";"07/09/1971";"PALERMO";"M";"N"
13/5/2001 00:00:00;"C";"SICILIA 1";"ABOLIZIONE SCORPORO";1289;"GRAZIANI";"ALESSANDRO";"14/08/1965";"ROMA";"M";"N"
13/5/2001 00:00:00;"C";"SICILIA 1";"ABOLIZIONE SCORPORO";1289;"BOSATRA";"MAURIZIO";"24/06/1971";"PAVIA";"M";"N"
13/5/2001 00:00:00;"C";"SICILIA 1";"DEMOCRAZIA EUROPEA";105781;"D'ANTONI";"SERGIO";"10/12/1946";"CALTANISSETTA";"M";"N"
13/5/2001 00:00:00;"C";"SICILIA 1";"DEMOCRAZIA EUROPEA";105781;"ADRAGNA";"BENEDETTO";"26/05/1952";"MARTINA FRANCA";"M";"N"
13/5/2001 00:00:00;"C";"SICILIA 1";"DEMOCRAZIA EUROPEA";105781;"PINNA";"GIUSEPPE";"29/03/1950";"MARSALA";"M";"N"
13/5/2001 00:00:00;"C";"SICILIA 1";"ALLEANZA NAZIONALE";114612;"LO PORTO";"GUIDO GIACOMO";"03/02/1937";"PALERMO";"M";"N"
13/5/2001 00:00:00;"C";"SICILIA 1";"ALLEANZA NAZIONALE";114612;"BONO";"NICOLA";"09/10/1952";"MODICA";"M";"U"
13/5/2001 00:00:00;"C";"SICILIA 1";"ALLEANZA NAZIONALE";114612;"CANNELLA";"PIETRO";"24/06/1965";"PALERMO";"M";"E"
13/5/2001 00:00:00;"C";"SICILIA 1";"DEMOCRATICI SINISTRA";156145;"VIOLANTE";"LUCIANO";"25/09/1941";"DIRE DAUA-ETIOPIA-";"M";"U"
13/5/2001 00:00:00;"C";"SICILIA 1";"DEMOCRATICI SINISTRA";156145;"LUMIA";"GIUSEPPE";"28/06/1960";"TERMINI IMERESE";"M";"E"
13/5/2001 00:00:00;"C";"SICILIA 1";"DEMOCRATICI SINISTRA";156145;"FALCI";"FIORELLA LUIGIA";"28/07/1954";"CALTANISSETTA";"F";"N"
13/5/2001 00:00:00;"C";"SICILIA 1";"LA MARGHERITA";154222;"CARDINALE";"SALVATORE";"20/06/1948";"MUSSOMELI";"M";"E"
13/5/2001 00:00:00;"C";"SICILIA 1";"LA MARGHERITA";154222;"GENTILONI SILVERI";"PAOLO";"22/11/1954";"ROMA";"M";"N"
13/5/2001 00:00:00;"C";"SICILIA 1";"LA MARGHERITA";154222;"NUCCIO";"GASPARE";"28/05/1957";"CASTELVETRANO";"M";"N"
13/5/2001 00:00:00;"C";"SICILIA 2";"DEMOCRAZIA EUROPEA";94976;"D'ANTONI";"SERGIO";"10/12/1946";"CALTANISSETTA";"M";"N"
13/5/2001 00:00:00;"C";"SICILIA 2";"DEMOCRAZIA EUROPEA";94976;"SPAGNA";"FAUSTO";"27/03/1946";"SIRACUSA";"M";"N"
13/5/2001 00:00:00;"C";"SICILIA 2";"DEMOCRAZIA EUROPEA";94976;"LO MONTE";"CARMELO";"15/02/1956";"GRANITI";"M";"N"
13/5/2001 00:00:00;"C";"SICILIA 2";"ABOLIZIONE SCORPORO";1256;"GRAZIANI";"ALESSANDRO";"14/08/1965";"ROMA";"M";"N"
13/5/2001 00:00:00;"C";"SICILIA 2";"ABOLIZIONE SCORPORO";1256;"BOSATRA";"MAURIZIO";"24/06/1971";"PAVIA";"M";"N"
13/5/2001 00:00:00;"C";"SICILIA 2";"LA MARGHERITA";241700;"BIANCO";"VINCENZO DETTO ENZO";"24/02/1951";"AIDONE";"M";"E"
13/5/2001 00:00:00;"C";"SICILIA 2";"LA MARGHERITA";241700;"BURTONE";"GIOVANNI MARIO SALVINO";"04/08/1956";"CATANIA";"M";"E"
13/5/2001 00:00:00;"C";"SICILIA 2";"LA MARGHERITA";241700;"CIMMINO";"TANCREDI";"07/05/1945";"SOMMA VESUVIANA";"M";"N"
13/5/2001 00:00:00;"C";"SICILIA 2";"LISTA DI PIETRO";61942;"DI PIETRO";"ANTONIO";"02/10/1950";"MONTENERO DI BISACCIA";"M";"N"
13/5/2001 00:00:00;"C";"SICILIA 2";"LISTA DI PIETRO";61942;"RAITI";"SALVATORE";"11/01/1965";"CATANIA";"M";"N"
13/5/2001 00:00:00;"C";"SICILIA 2";"ALLEANZA NAZIONALE";189383;"LA RUSSA";"IGNAZIO BENITO MARIA";"18/07/1947";"PATERNO'";"M";"U"
13/5/2001 00:00:00;"C";"SICILIA 2";"ALLEANZA NAZIONALE";189383;"BRIGUGLIO";"CARMELO";"23/06/1956";"FURCI SICULO";"M";"E"
13/5/2001 00:00:00;"C";"SICILIA 2";"ALLEANZA NAZIONALE";189383;"RAO";"MARIA LORETA";"05/06/1953";"LUCERNA";"F";"N"
13/5/2001 00:00:00;"C";"SICILIA 2";"NOI SICILIANI";7637;"VECCHIO";"ERASMO";"27/04/1952";"PALERMO";"M";"N"
13/5/2001 00:00:00;"C";"SICILIA 2";"NOI SICILIANI";7637;"VASTA";"ORAZIO";"30/06/1959";"CATANIA";"M";"N"
13/5/2001 00:00:00;"C";"SICILIA 2";"NOI SICILIANI";7637;"CARBE'";"ORAZIO";"04/07/1948";"AVOLA";"M";"N"
13/5/2001 00:00:00;"C";"SICILIA 2";"NUOVO PSI";22672;"DE MICHELIS";"GIANNI";"26/11/1940";"VENEZIA";"M";"N"
13/5/2001 00:00:00;"C";"SICILIA 2";"NUOVO PSI";22672;"RICEVUTO";"GIOVANNI CESARE DETTO NANNI";"27/10/1941";"SALEMI";"M";"N"
13/5/2001 00:00:00;"C";"SICILIA 2";"NUOVO PSI";22672;"DRAGO";"GIOVANNI";"13/06/1942";"CANICATTINI BAGNI";"M";"N"
13/5/2001 00:00:00;"C";"SICILIA 2";"FORZA ITALIA";536263;"MARTINO";"ANTONIO";"22/12/1942";"MESSINA";"M";"E"
13/5/2001 00:00:00;"C";"SICILIA 2";"FORZA ITALIA";536263;"PRESTIGIACOMO";"STEFANIA";"16/12/1966";"SIRACUSA";"F";"N"
13/5/2001 00:00:00;"C";"SICILIA 2";"FORZA ITALIA";536263;"GAZZARA";"ANTONINO";"18/07/1948";"MESSINA";"M";"E"
13/5/2001 00:00:00;"C";"SICILIA 2";"COMUNISTI ITALIANI";15804;"CUFFARO";"ANTONINO";"21/04/1932";"SAMBUCA DI SICILIA";"M";"N"
13/5/2001 00:00:00;"C";"SICILIA 2";"COMUNISTI ITALIANI";15804;"SCANDURRA MARRELLI";"CARMELA";"28/10/1937";"ACIREALE";"F";"N"
13/5/2001 00:00:00;"C";"SICILIA 2";"COMUNISTI ITALIANI";15804;"PADALINO";"SONIA";"03/10/1974";"MESSINA";"F";"N"
13/5/2001 00:00:00;"C";"SICILIA 2";"PAESE NUOVO";2252;"GIORDANO";"GIUSEPPE";"07/09/1971";"PALERMO";"M";"N"
13/5/2001 00:00:00;"C";"SICILIA 2";"CCD-CDU";95786;"CASINI";"PIER FERDINANDO";"03/12/1955";"BOLOGNA";"M";"N"
13/5/2001 00:00:00;"C";"SICILIA 2";"CCD-CDU";95786;"LOMBARDO";"RAFFAELE";"29/10/1950";"CATANIA";"M";"N"
13/5/2001 00:00:00;"C";"SICILIA 2";"CCD-CDU";95786;"CALCAGNI";"EMANUELA";"22/09/1969";"ROMA";"F";"N"
13/5/2001 00:00:00;"C";"SICILIA 2";"RIFONDAZIONE COMUNISTA";42966;"CANGEMI";"LUCA ANTONIO";"13/06/1966";"CATANIA";"M";"N"
13/5/2001 00:00:00;"C";"SICILIA 2";"RIFONDAZIONE COMUNISTA";42966;"FALLA";"ANGELINA";"07/09/1952";"SCICLI";"F";"N"
13/5/2001 00:00:00;"C";"SICILIA 2";"RIFONDAZIONE COMUNISTA";42966;"GULLOTTA";"LUCIANO";"12/10/1964";"BOLLATE";"M";"N"
13/5/2001 00:00:00;"C";"SICILIA 2";"DEMOCRATICI SINISTRA";136646;"FINOCCHIARO";"ANNA MARIA PAOLA LUIGIA";"31/03/1955";"MODICA";"F";"E"
13/5/2001 00:00:00;"C";"SICILIA 2";"DEMOCRATICI SINISTRA";136646;"CRUCIANELLI";"FAMIANO";"01/01/1948";"ROMA";"M";"U"
13/5/2001 00:00:00;"C";"SICILIA 2";"DEMOCRATICI SINISTRA";136646;"RIZZA";"ANTONIETTA";"22/03/1955";"PALAZZOLO ACREIDE";"F";"N"
13/5/2001 00:00:00;"C";"SICILIA 2";"PANNELLA-BONINO";25222;"DELL'ALBA";"GIANFRANCO";"24/05/1955";"LIVORNO";"M";"N"
13/5/2001 00:00:00;"C";"SICILIA 2";"PANNELLA-BONINO";25222;"CRISPINO";"LUIGI";"01/12/1950";"AGRIGENTO";"M";"N"
13/5/2001 00:00:00;"C";"SICILIA 2";"PANNELLA-BONINO";25222;"DE FRANCESCO";"FRANCESCO";"13/02/1949";"MESSINA";"M";"N"
13/5/2001 00:00:00;"C";"SICILIA 2";"IL GIRASOLE";22828;"BOSELLI";"ENRICO";"07/01/1957";"BOLOGNA";"M";"N"
13/5/2001 00:00:00;"C";"SICILIA 2";"IL GIRASOLE";22828;"GENTILE";"RAFFAELE";"10/11/1943";"NOTO";"M";"N"
13/5/2001 00:00:00;"C";"SICILIA 2";"IL GIRASOLE";22828;"ALLAM";"KHALED FOUAD BOUMEDIENE";"02/09/1955";"TLEMCEN (ALGERIA)";"M";"N"
13/5/2001 00:00:00;"C";"SARDEGNA";"DEMOCRATICI SINISTRA";162723;"CABRAS";"ANTONIO NOTO ANTONELLO";"22/10/1949";"SANT'ANTIOCO";"M";"E"
13/5/2001 00:00:00;"C";"SARDEGNA";"DEMOCRATICI SINISTRA";162723;"ZIDDA";"ELENA PASQUALINA";"31/03/1956";"ORUNE";"F";"N"
13/5/2001 00:00:00;"C";"SARDEGNA";"ALLEANZA NAZIONALE";137054;"PORCU";"CARMELO";"26/03/1954";"ORUNE";"M";"U"
13/5/2001 00:00:00;"C";"SARDEGNA";"ABOLIZIONE SCORPORO";697;"D'ARCANGELO";"GABRIELE LANFRANCO";"04/09/1951";"PENNE";"M";"N"
13/5/2001 00:00:00;"C";"SARDEGNA";"ABOLIZIONE SCORPORO";697;"GOGGIA";"ESTER";"31/08/1974";"LECCO";"F";"N"
13/5/2001 00:00:00;"C";"SARDEGNA";"NUOVO PSI";10590;"MANCHINU";"ALBERTO";"02/06/1939";"VOLTERRA";"M";"N"
13/5/2001 00:00:00;"C";"SARDEGNA";"NUOVO PSI";10590;"LONGONI";"SERENELLA";"29/09/1957";"QUARTU SANT'ELENA";"F";"N"
13/5/2001 00:00:00;"C";"SARDEGNA";"PANNELLA-BONINO";17930;"CICCIOMESSERE";"ROBERTO";"30/10/1946";"BOLZANO";"M";"N"
13/5/2001 00:00:00;"C";"SARDEGNA";"PANNELLA-BONINO";17930;"POLETTI";"FRANCESCO GIUSEPPE MARIA";"03/06/1964";"SASSARI";"M";"N"
13/5/2001 00:00:00;"C";"SARDEGNA";"LISTA AMADU";11517;"BAULE";"FRANCESCO";"19/01/1952";"PLOAGHE";"M";"N"
13/5/2001 00:00:00;"C";"SARDEGNA";"LISTA AMADU";11517;"SANTUCCIU";"GIUSEPPE";"31/08/1931";"OSSI";"M";"N"
13/5/2001 00:00:00;"C";"SARDEGNA";"DEMOCRAZIA EUROPEA";19335;"RANDAZZO";"BRUNO";"29/10/1936";"ARITZO";"M";"N"
13/5/2001 00:00:00;"C";"SARDEGNA";"LISTA DI PIETRO";33375;"MARRAS";"STEFANO";"03/09/1973";"QUARTU SANT'ELENA";"M";"N"
13/5/2001 00:00:00;"C";"SARDEGNA";"LISTA DI PIETRO";33375;"COLLU";"ANNA LISA";"11/12/1962";"VILLACIDRO";"F";"N"
13/5/2001 00:00:00;"C";"SARDEGNA";"FORZA ITALIA";304989;"PISANU";"GIUSEPPE";"02/01/1937";"ITTIRI";"M";"E"
13/5/2001 00:00:00;"C";"SARDEGNA";"FORZA ITALIA";304989;"MASSIDDA";"PIERGIORGIO";"30/05/1956";"CAGLIARI";"M";"E"
13/5/2001 00:00:00;"C";"SARDEGNA";"LA MARGHERITA";135985;"PARISI";"ARTURO MARIO LUIGI";"13/09/1940";"SAN  MANGO PIEMONTE";"M";"U"
13/5/2001 00:00:00;"C";"SARDEGNA";"LA MARGHERITA";135985;"FIORONI";"GIUSEPPE";"14/10/1958";"VITERBO";"M";"E"
13/5/2001 00:00:00;"C";"SARDEGNA";"PAESE NUOVO";1354;"MANCA";"FRANCESCO";"29/10/1926";"CAGLIARI";"M";"N"
13/5/2001 00:00:00;"C";"SARDEGNA";"COMUNISTI ITALIANI";28088;"DILIBERTO";"OLIVIERO";"13/10/1956";"CAGLIARI";"M";"N"
13/5/2001 00:00:00;"C";"SARDEGNA";"COMUNISTI ITALIANI";28088;"TUVERI";"MARIA BONARIA";"24/08/1939";"GUSPINI";"F";"N"
13/5/2001 00:00:00;"C";"SARDEGNA";"RIFONDAZIONE COMUNISTA";47699;"SORINI";"FAUSTO";"08/07/1953";"CREMA";"M";"N"
13/5/2001 00:00:00;"C";"SARDEGNA";"RIFONDAZIONE COMUNISTA";47699;"SALERNO";"MARIA MADDALENA";"16/10/1950";"MAMOIADA";"F";"N"
13/5/2001 00:00:00;"C";"SARDEGNA";"PS D'AZ-SARD.NATZ.";34412;"SANNA";"GIACOMO";"09/02/1949";"SASSARI";"M";"N"
13/5/2001 00:00:00;"C";"SARDEGNA";"PS D'AZ-SARD.NATZ.";34412;"CARTA";"FRANCESCO";"21/10/1960";"MONS (BELGIO)";"M";"N"
13/5/2001 00:00:00;"C";"SARDEGNA";"IL GIRASOLE";17255;"PIRAS";"SALVATORE ANGELO NOTO TOTORE";"06/11/1946";"SILANUS";"M";"N"
13/5/2001 00:00:00;"C";"SARDEGNA";"IL GIRASOLE";17255;"FOIS";"EVA";"01/02/1967";"CAGLIARI";"F";"N"
13/5/2001 00:00:00;"C";"SARDEGNA";"CCD-CDU";46295;"FALCHI";"GIAN PAOLO";"02/01/1947";"NUORO";"M";"N"
