"REGIONE";"COLLEGIO";"PROVINCIA";"COMUNE";"ELETTORI_TOTALI";"ELETTORI_MASCHI";"VOTANTI_TOTALI";"VOTANTI_MASCHI";"SCHEDE_BIANCHE";"LISTA";"VOTI_LISTA"
"TRENTINO-ALTO ADIGE";"MERANO";"BOLZANO";"PROVES";"187";;"159";"100";"10";"RIVOLUZIONE CIVILE";"0"
"TRENTINO-ALTO ADIGE";"BRESSANONE";"BOLZANO";"RACINES";"2950";;"2446";"1264";"64";"RIVOLUZIONE CIVILE";"2"
"TRENTINO-ALTO ADIGE";"BRESSANONE";"BOLZANO";"RASUN ANTERSELVA";"1898";;"1598";"832";"47";"RIVOLUZIONE CIVILE";"0"
"TRENTINO-ALTO ADIGE";"BRESSANONE";"BOLZANO";"RENON";"4912";;"4109";"2083";"121";"RIVOLUZIONE CIVILE";"6"
"TRENTINO-ALTO ADIGE";"MERANO";"BOLZANO";"RIFIANO";"914";;"782";"385";"19";"RIVOLUZIONE CIVILE";"6"
"TRENTINO-ALTO ADIGE";"BRESSANONE";"BOLZANO";"RIO DI PUSTERIA";"1886";;"1584";"805";"43";"RIVOLUZIONE CIVILE";"2"
"TRENTINO-ALTO ADIGE";"BRESSANONE";"BOLZANO";"RODENGO";"788";;"698";"361";"20";"RIVOLUZIONE CIVILE";"0"
"TRENTINO-ALTO ADIGE";"BOLZANO";"BOLZANO";"SALORNO";"2135";;"1760";"889";"38";"RIVOLUZIONE CIVILE";"23"
"TRENTINO-ALTO ADIGE";"BRESSANONE";"BOLZANO";"SAN CANDIDO";"2262";;"1807";"881";"44";"RIVOLUZIONE CIVILE";"6"
"TRENTINO-ALTO ADIGE";"MERANO";"BOLZANO";"SAN GENESIO ATESINO";"1986";;"1737";"879";"43";"RIVOLUZIONE CIVILE";"5"
"TRENTINO-ALTO ADIGE";"TRENTO";"TRENTO";"FAVER";"578";;"486";"251";"23";"RIVOLUZIONE CIVILE";"3"
"TRENTINO-ALTO ADIGE";"ROVERETO";"TRENTO";"FIAVE'";"745";;"618";"313";"23";"RIVOLUZIONE CIVILE";"11"
"TRENTINO-ALTO ADIGE";"PERGINE VALSUGANA";"TRENTO";"FIERA DI PRIMIERO";"375";;"295";"145";"16";"RIVOLUZIONE CIVILE";"1"
"TRENTINO-ALTO ADIGE";"PERGINE VALSUGANA";"TRENTO";"FIEROZZO";"342";;"260";"135";"10";"RIVOLUZIONE CIVILE";"0"
"TRENTINO-ALTO ADIGE";"TRENTO";"TRENTO";"FLAVON";"365";;"297";"150";"6";"RIVOLUZIONE CIVILE";"8"
"TRENTINO-ALTO ADIGE";"ROVERETO";"TRENTO";"FOLGARIA";"2385";;"1691";"867";"45";"RIVOLUZIONE CIVILE";"32"
"TRENTINO-ALTO ADIGE";"TRENTO";"TRENTO";"FONDO";"951";;"714";"361";"30";"RIVOLUZIONE CIVILE";"16"
"TRENTINO-ALTO ADIGE";"PERGINE VALSUGANA";"TRENTO";"FORNACE";"817";;"688";"355";"22";"RIVOLUZIONE CIVILE";"11"
"TRENTINO-ALTO ADIGE";"PERGINE VALSUGANA";"TRENTO";"FRASSILONGO";"253";;"152";"82";"6";"RIVOLUZIONE CIVILE";"2"
"TRENTINO-ALTO ADIGE";"TRENTO";"TRENTO";"GIOVO";"1759";;"1470";"749";"24";"RIVOLUZIONE CIVILE";"34"
"TRENTINO-ALTO ADIGE";"ROVERETO";"TRENTO";"GIUSTINO";"506";;"429";"206";"23";"RIVOLUZIONE CIVILE";"5"
"TRENTINO-ALTO ADIGE";"TRENTO";"TRENTO";"GRAUNO";"101";;"80";"38";"3";"RIVOLUZIONE CIVILE";"2"
"TRENTINO-ALTO ADIGE";"MERANO";"BOLZANO";"SAN LEONARDO IN PASSIRIA";"2425";;"1976";"1014";"43";"RIVOLUZIONE CIVILE";"9"
"TRENTINO-ALTO ADIGE";"BRESSANONE";"BOLZANO";"SAN LORENZO DI SEBATO";"2523";;"2144";"1057";"66";"RIVOLUZIONE CIVILE";"2"
"TRENTINO-ALTO ADIGE";"MERANO";"BOLZANO";"TERLANO";"2794";;"2408";"1171";"34";"RIVOLUZIONE CIVILE";"17"
"TRENTINO-ALTO ADIGE";"TRENTO";"TRENTO";"FAEDO";"432";;"347";"185";"13";"RIVOLUZIONE CIVILE";"7"
"TRENTINO-ALTO ADIGE";"TRENTO";"TRENTO";"FAI DELLA PAGANELLA";"681";;"498";"260";"17";"RIVOLUZIONE CIVILE";"9"
"TRENTINO-ALTO ADIGE";"BRESSANONE";"BOLZANO";"BRESSANONE";"13769";;"11354";"5407";"180";"RIVOLUZIONE CIVILE";"60"
"TRENTINO-ALTO ADIGE";"ROVERETO";"TRENTO";"RONCONE";"1032";;"784";"393";"46";"RIVOLUZIONE CIVILE";"18"
"TRENTINO-ALTO ADIGE";"ROVERETO";"TRENTO";"RONZO-CHIENIS";"740";;"578";"313";"19";"RIVOLUZIONE CIVILE";"12"
"TRENTINO-ALTO ADIGE";"TRENTO";"TRENTO";"RONZONE";"274";;"207";"112";"12";"RIVOLUZIONE CIVILE";"5"
"TRENTINO-ALTO ADIGE";"TRENTO";"TRENTO";"ROVERE' DELLA LUNA";"1055";;"893";"455";"26";"RIVOLUZIONE CIVILE";"30"
"TRENTINO-ALTO ADIGE";"ROVERETO";"TRENTO";"ROVERETO";"26139";;"21016";"10021";"467";"RIVOLUZIONE CIVILE";"911"
"TRENTINO-ALTO ADIGE";"TRENTO";"TRENTO";"RUMO";"593";;"476";"254";"16";"RIVOLUZIONE CIVILE";"9"
"TRENTINO-ALTO ADIGE";"PERGINE VALSUGANA";"TRENTO";"SAGRON MIS";"148";;"118";"58";"3";"RIVOLUZIONE CIVILE";"2"
"TRENTINO-ALTO ADIGE";"PERGINE VALSUGANA";"TRENTO";"SAMONE";"386";;"325";"167";"8";"RIVOLUZIONE CIVILE";"4"
"TRENTINO-ALTO ADIGE";"ROVERETO";"TRENTO";"SAN LORENZO IN BANALE";"809";;"653";"325";"16";"RIVOLUZIONE CIVILE";"13"
"TRENTINO-ALTO ADIGE";"TRENTO";"TRENTO";"GARNIGA TERME";"291";;"218";"118";"3";"RIVOLUZIONE CIVILE";"5"
"TRENTINO-ALTO ADIGE";"BOLZANO";"BOLZANO";"EGNA";"3379";;"2879";"1398";"86";"RIVOLUZIONE CIVILE";"33"
"TRENTINO-ALTO ADIGE";"BRESSANONE";"BOLZANO";"FALZES";"1827";;"1548";"775";"62";"RIVOLUZIONE CIVILE";"6"
"TRENTINO-ALTO ADIGE";"BRESSANONE";"BOLZANO";"FIE' ALLO SCILIAR";"2243";;"1876";"924";"60";"RIVOLUZIONE CIVILE";"6"
"TRENTINO-ALTO ADIGE";"BRESSANONE";"BOLZANO";"FORTEZZA";"585";;"488";"239";"4";"RIVOLUZIONE CIVILE";"10"
"TRENTINO-ALTO ADIGE";"BRESSANONE";"BOLZANO";"FUNES";"1705";;"1472";"738";"33";"RIVOLUZIONE CIVILE";"2"
"TRENTINO-ALTO ADIGE";"BRESSANONE";"BOLZANO";"GAIS";"2143";;"1847";"938";"60";"RIVOLUZIONE CIVILE";"1"
"TRENTINO-ALTO ADIGE";"TRENTO";"TRENTO";"MALOSCO";"283";;"209";"109";"13";"RIVOLUZIONE CIVILE";"1"
"TRENTINO-ALTO ADIGE";"ROVERETO";"TRENTO";"MASSIMENO";"88";;"65";"30";"2";"RIVOLUZIONE CIVILE";"1"
"TRENTINO-ALTO ADIGE";"PERGINE VALSUGANA";"TRENTO";"MAZZIN";"346";;"258";"124";"8";"RIVOLUZIONE CIVILE";"4"
"TRENTINO-ALTO ADIGE";"TRENTO";"TRENTO";"MEZZANA";"631";;"453";"237";"28";"RIVOLUZIONE CIVILE";"10"
"TRENTINO-ALTO ADIGE";"TRENTO";"TRENTO";"CALAVINO";"969";;"822";"425";"24";"RIVOLUZIONE CIVILE";"17"
"TRENTINO-ALTO ADIGE";"PERGINE VALSUGANA";"TRENTO";"CALCERANICA AL LAGO";"958";;"744";"364";"16";"RIVOLUZIONE CIVILE";"27"
"TRENTINO-ALTO ADIGE";"TRENTO";"TRENTO";"CALDES";"763";;"617";"322";"28";"RIVOLUZIONE CIVILE";"14"
"TRENTINO-ALTO ADIGE";"BRESSANONE";"BOLZANO";"VALDAORA";"2083";;"1765";"896";"60";"RIVOLUZIONE CIVILE";"4"
"TRENTINO-ALTO ADIGE";"BRESSANONE";"BOLZANO";"VAL DI VIZZE";"1930";;"1609";"802";"46";"RIVOLUZIONE CIVILE";"15"
"TRENTINO-ALTO ADIGE";"BRESSANONE";"BOLZANO";"VALLE AURINA";"3998";;"3373";"1711";"136";"RIVOLUZIONE CIVILE";"1"
"TRENTINO-ALTO ADIGE";"BRESSANONE";"BOLZANO";"VALLE DI CASIES";"1498";;"1314";"672";"41";"RIVOLUZIONE CIVILE";"0"
"TRENTINO-ALTO ADIGE";"BRESSANONE";"BOLZANO";"VANDOIES";"2173";;"1838";"935";"59";"RIVOLUZIONE CIVILE";"0"
"TRENTINO-ALTO ADIGE";"BRESSANONE";"BOLZANO";"VARNA";"2825";;"2414";"1182";"37";"RIVOLUZIONE CIVILE";"10"
"TRENTINO-ALTO ADIGE";"BRESSANONE";"BOLZANO";"VELTURNO";"1801";;"1560";"775";"45";"RIVOLUZIONE CIVILE";"4"
"TRENTINO-ALTO ADIGE";"MERANO";"BOLZANO";"VERANO";"621";;"525";"281";"8";"RIVOLUZIONE CIVILE";"4"
"TRENTINO-ALTO ADIGE";"BRESSANONE";"BOLZANO";"VILLABASSA";"964";;"761";"372";"16";"RIVOLUZIONE CIVILE";"3"
"TRENTINO-ALTO ADIGE";"BRESSANONE";"BOLZANO";"VILLANDRO";"1268";;"1079";"568";"47";"RIVOLUZIONE CIVILE";"0"
"TRENTINO-ALTO ADIGE";"BRESSANONE";"BOLZANO";"VIPITENO";"4568";;"3574";"1780";"84";"RIVOLUZIONE CIVILE";"19"
"TRENTINO-ALTO ADIGE";"ROVERETO";"TRENTO";"ALA";"5704";;"4752";"2404";"125";"RIVOLUZIONE CIVILE";"140"
"TRENTINO-ALTO ADIGE";"TRENTO";"TRENTO";"ALBIANO";"990";;"827";"421";"23";"RIVOLUZIONE CIVILE";"18"
"TRENTINO-ALTO ADIGE";"TRENTO";"TRENTO";"ALDENO";"2092";;"1769";"875";"37";"RIVOLUZIONE CIVILE";"34"
"TRENTINO-ALTO ADIGE";"TRENTO";"TRENTO";"AMBLAR";"181";;"128";"72";"4";"RIVOLUZIONE CIVILE";"3"
"TRENTINO-ALTO ADIGE";"TRENTO";"TRENTO";"ANDALO";"760";;"544";"289";"15";"RIVOLUZIONE CIVILE";"7"
"TRENTINO-ALTO ADIGE";"ROVERETO";"TRENTO";"ARCO";"11710";;"9686";"4733";"250";"RIVOLUZIONE CIVILE";"299"
"TRENTINO-ALTO ADIGE";"ROVERETO";"TRENTO";"AVIO";"2807";;"2320";"1175";"75";"RIVOLUZIONE CIVILE";"60"
"TRENTINO-ALTO ADIGE";"PERGINE VALSUGANA";"TRENTO";"BASELGA DI PINE'";"3511";;"2767";"1388";"63";"RIVOLUZIONE CIVILE";"54"
"TRENTINO-ALTO ADIGE";"PERGINE VALSUGANA";"TRENTO";"BEDOLLO";"1098";;"850";"457";"19";"RIVOLUZIONE CIVILE";"17"
"TRENTINO-ALTO ADIGE";"ROVERETO";"TRENTO";"BERSONE";"219";;"189";"93";"10";"RIVOLUZIONE CIVILE";"1"
"TRENTINO-ALTO ADIGE";"BRESSANONE";"BOLZANO";"SESTO";"1328";;"1052";"504";"26";"RIVOLUZIONE CIVILE";"4"
"TRENTINO-ALTO ADIGE";"MERANO";"BOLZANO";"SILANDRO";"3947";;"3310";"1611";"71";"RIVOLUZIONE CIVILE";"15"
"TRENTINO-ALTO ADIGE";"MERANO";"BOLZANO";"SLUDERNO";"1260";;"992";"487";"19";"RIVOLUZIONE CIVILE";"7"
"TRENTINO-ALTO ADIGE";"ROVERETO";"TRENTO";"LEDRO";"3765";;"2919";"1456";"93";"RIVOLUZIONE CIVILE";"102"
"TRENTINO-ALTO ADIGE";"PERGINE VALSUGANA";"TRENTO";"OSPEDALETTO";"568";;"475";"242";"10";"RIVOLUZIONE CIVILE";"7"
"TRENTINO-ALTO ADIGE";"TRENTO";"TRENTO";"OSSANA";"586";;"461";"221";"15";"RIVOLUZIONE CIVILE";"3"
"TRENTINO-ALTO ADIGE";"TRENTO";"TRENTO";"PADERGNONE";"511";;"430";"222";"17";"RIVOLUZIONE CIVILE";"6"
"TRENTINO-ALTO ADIGE";"PERGINE VALSUGANA";"TRENTO";"PALU' DEL FERSINA";"144";;"101";"56";"1";"RIVOLUZIONE CIVILE";"3"
"TRENTINO-ALTO ADIGE";"PERGINE VALSUGANA";"TRENTO";"PANCHIA'";"554";;"427";"226";"20";"RIVOLUZIONE CIVILE";"13"
"TRENTINO-ALTO ADIGE";"TRENTO";"TRENTO";"PEIO";"1414";;"1083";"577";"46";"RIVOLUZIONE CIVILE";"17"
"TRENTINO-ALTO ADIGE";"TRENTO";"TRENTO";"PELLIZZANO";"592";;"420";"211";"10";"RIVOLUZIONE CIVILE";"14"
"TRENTINO-ALTO ADIGE";"ROVERETO";"TRENTO";"PELUGO";"256";;"211";"97";"5";"RIVOLUZIONE CIVILE";"3"
"TRENTINO-ALTO ADIGE";"PERGINE VALSUGANA";"TRENTO";"PERGINE VALSUGANA";"14083";;"11155";"5453";"210";"RIVOLUZIONE CIVILE";"317"
"TRENTINO-ALTO ADIGE";"ROVERETO";"TRENTO";"PIEVE DI BONO";"994";;"751";"401";"42";"RIVOLUZIONE CIVILE";"18"
"TRENTINO-ALTO ADIGE";"PERGINE VALSUGANA";"TRENTO";"PIEVE TESINO";"563";;"424";"214";"11";"RIVOLUZIONE CIVILE";"7"
"TRENTINO-ALTO ADIGE";"ROVERETO";"TRENTO";"PINZOLO";"2237";;"1836";"911";"63";"RIVOLUZIONE CIVILE";"30"
"TRENTINO-ALTO ADIGE";"ROVERETO";"TRENTO";"POMAROLO";"1684";;"1463";"738";"22";"RIVOLUZIONE CIVILE";"53"
"TRENTINO-ALTO ADIGE";"PERGINE VALSUGANA";"TRENTO";"POZZA DI FASSA";"1455";;"1142";"556";"59";"RIVOLUZIONE CIVILE";"22"
"TRENTINO-ALTO ADIGE";"ROVERETO";"TRENTO";"PRASO";"274";;"214";"121";"14";"RIVOLUZIONE CIVILE";"5"
"TRENTINO-ALTO ADIGE";"PERGINE VALSUGANA";"TRENTO";"PREDAZZO";"3208";;"2364";"1167";"119";"RIVOLUZIONE CIVILE";"80"
"TRENTINO-ALTO ADIGE";"ROVERETO";"TRENTO";"PREORE";"297";;"259";"128";"8";"RIVOLUZIONE CIVILE";"5"
"TRENTINO-ALTO ADIGE";"ROVERETO";"TRENTO";"PREZZO";"144";;"116";"63";"6";"RIVOLUZIONE CIVILE";"1"
"TRENTINO-ALTO ADIGE";"TRENTO";"TRENTO";"CROVIANA";"456";;"378";"182";"30";"RIVOLUZIONE CIVILE";"9"
"TRENTINO-ALTO ADIGE";"TRENTO";"TRENTO";"CUNEVO";"416";;"350";"178";"21";"RIVOLUZIONE CIVILE";"4"
"TRENTINO-ALTO ADIGE";"PERGINE VALSUGANA";"TRENTO";"DAIANO";"492";;"331";"169";"8";"RIVOLUZIONE CIVILE";"14"
"TRENTINO-ALTO ADIGE";"TRENTO";"TRENTO";"DAMBEL";"280";;"220";"116";"13";"RIVOLUZIONE CIVILE";"1"
"TRENTINO-ALTO ADIGE";"ROVERETO";"TRENTO";"DAONE";"458";;"359";"187";"18";"RIVOLUZIONE CIVILE";"5"
"TRENTINO-ALTO ADIGE";"ROVERETO";"TRENTO";"DARE'";"164";;"132";"56";"2";"RIVOLUZIONE CIVILE";"4"
"TRENTINO-ALTO ADIGE";"TRENTO";"TRENTO";"DENNO";"798";;"694";"356";"29";"RIVOLUZIONE CIVILE";"7"
"TRENTINO-ALTO ADIGE";"ROVERETO";"TRENTO";"CADERZONE TERME";"469";;"371";"189";"17";"RIVOLUZIONE CIVILE";"3"
"TRENTINO-ALTO ADIGE";"MERANO";"BOLZANO";"PLAUS";"416";;"343";"179";"13";"RIVOLUZIONE CIVILE";"2"
"TRENTINO-ALTO ADIGE";"MERANO";"BOLZANO";"NATURNO";"3731";;"3005";"1521";"87";"RIVOLUZIONE CIVILE";"26"
"TRENTINO-ALTO ADIGE";"ROVERETO";"TRENTO";"NAGO-TORBOLE";"1889";;"1534";"775";"42";"RIVOLUZIONE CIVILE";"42"
"TRENTINO-ALTO ADIGE";"PERGINE VALSUGANA";"TRENTO";"TELVE";"1435";;"1155";"545";"22";"RIVOLUZIONE CIVILE";"24"
"TRENTINO-ALTO ADIGE";"PERGINE VALSUGANA";"TRENTO";"TELVE DI SOPRA";"438";;"345";"174";"8";"RIVOLUZIONE CIVILE";"11"
"TRENTINO-ALTO ADIGE";"PERGINE VALSUGANA";"TRENTO";"TENNA";"714";;"578";"289";"12";"RIVOLUZIONE CIVILE";"14"
"TRENTINO-ALTO ADIGE";"BRESSANONE";"BOLZANO";"NOVA LEVANTE";"1282";;"1054";"552";"27";"RIVOLUZIONE CIVILE";"1"
"TRENTINO-ALTO ADIGE";"BRESSANONE";"BOLZANO";"NOVA PONENTE";"2538";;"2143";"1084";"47";"RIVOLUZIONE CIVILE";"7"
"TRENTINO-ALTO ADIGE";"BOLZANO";"BOLZANO";"ORA";"2381";;"2020";"977";"55";"RIVOLUZIONE CIVILE";"20"
"TRENTINO-ALTO ADIGE";"BRESSANONE";"BOLZANO";"ORTISEI";"3105";;"2600";"1272";"75";"RIVOLUZIONE CIVILE";"11"
"TRENTINO-ALTO ADIGE";"MERANO";"BOLZANO";"PARCINES";"2478";;"2038";"998";"46";"RIVOLUZIONE CIVILE";"4"
"TRENTINO-ALTO ADIGE";"BRESSANONE";"BOLZANO";"PERCA";"1024";;"889";"453";"20";"RIVOLUZIONE CIVILE";"1"
"TRENTINO-ALTO ADIGE";"BRESSANONE";"BOLZANO";"PONTE GARDENA";"114";;"102";"51";"2";"RIVOLUZIONE CIVILE";"0"
"TRENTINO-ALTO ADIGE";"MERANO";"BOLZANO";"POSTAL";"1250";;"1058";"522";"11";"RIVOLUZIONE CIVILE";"15"
"TRENTINO-ALTO ADIGE";"TRENTO";"TRENTO";"SAN MICHELE ALL'ADIGE";"1864";;"1500";"722";"39";"RIVOLUZIONE CIVILE";"52"
"TRENTINO-ALTO ADIGE";"PERGINE VALSUGANA";"TRENTO";"SANT'ORSOLA TERME";"750";;"608";"306";"21";"RIVOLUZIONE CIVILE";"12"
"TRENTINO-ALTO ADIGE";"TRENTO";"TRENTO";"SANZENO";"656";;"506";"265";"17";"RIVOLUZIONE CIVILE";"12"
"TRENTINO-ALTO ADIGE";"TRENTO";"TRENTO";"SARNONICO";"500";;"379";"195";"15";"RIVOLUZIONE CIVILE";"6"
"TRENTINO-ALTO ADIGE";"PERGINE VALSUGANA";"TRENTO";"SCURELLE";"1000";;"811";"393";"32";"RIVOLUZIONE CIVILE";"22"
"TRENTINO-ALTO ADIGE";"TRENTO";"TRENTO";"SEGONZANO";"992";;"776";"394";"23";"RIVOLUZIONE CIVILE";"32"
"TRENTINO-ALTO ADIGE";"TRENTO";"TRENTO";"SFRUZ";"244";;"200";"102";"7";"RIVOLUZIONE CIVILE";"2"
"TRENTINO-ALTO ADIGE";"PERGINE VALSUGANA";"TRENTO";"SIROR";"922";;"721";"369";"19";"RIVOLUZIONE CIVILE";"17"
"TRENTINO-ALTO ADIGE";"TRENTO";"TRENTO";"SMARANO";"307";;"262";"141";"9";"RIVOLUZIONE CIVILE";"9"
"TRENTINO-ALTO ADIGE";"PERGINE VALSUGANA";"TRENTO";"SORAGA";"483";;"378";"203";"14";"RIVOLUZIONE CIVILE";"11"
"TRENTINO-ALTO ADIGE";"TRENTO";"TRENTO";"SOVER";"635";;"478";"244";"15";"RIVOLUZIONE CIVILE";"18"
"TRENTINO-ALTO ADIGE";"PERGINE VALSUGANA";"TRENTO";"TESERO";"1996";;"1415";"710";"67";"RIVOLUZIONE CIVILE";"44"
"TRENTINO-ALTO ADIGE";"ROVERETO";"TRENTO";"TIONE DI TRENTO";"2379";;"1895";"895";"75";"RIVOLUZIONE CIVILE";"37"
"TRENTINO-ALTO ADIGE";"TRENTO";"TRENTO";"TON";"906";;"729";"392";"18";"RIVOLUZIONE CIVILE";"14"
"TRENTINO-ALTO ADIGE";"PERGINE VALSUGANA";"TRENTO";"TONADICO";"1044";;"791";"407";"23";"RIVOLUZIONE CIVILE";"19"
"TRENTINO-ALTO ADIGE";"PERGINE VALSUGANA";"TRENTO";"TORCEGNO";"501";;"396";"194";"7";"RIVOLUZIONE CIVILE";"3"
"TRENTINO-ALTO ADIGE";"ROVERETO";"TRENTO";"TRAMBILENO";"1026";;"819";"402";"24";"RIVOLUZIONE CIVILE";"27"
"TRENTINO-ALTO ADIGE";"PERGINE VALSUGANA";"TRENTO";"TRANSACQUA";"1517";;"1200";"576";"42";"RIVOLUZIONE CIVILE";"27"
"TRENTINO-ALTO ADIGE";"TRENTO";"TRENTO";"TRENTO";"79472";;"64263";"30483";"1468";"RIVOLUZIONE CIVILE";"2470"
"TRENTINO-ALTO ADIGE";"TRENTO";"TRENTO";"TRES";"485";;"405";"199";"6";"RIVOLUZIONE CIVILE";"15"
"TRENTINO-ALTO ADIGE";"TRENTO";"TRENTO";"TUENNO";"1652";;"1369";"696";"39";"RIVOLUZIONE CIVILE";"22"
"TRENTINO-ALTO ADIGE";"PERGINE VALSUGANA";"TRENTO";"VALFLORIANA";"401";;"246";"136";"4";"RIVOLUZIONE CIVILE";"4"
"TRENTINO-ALTO ADIGE";"ROVERETO";"TRENTO";"VALLARSA";"1057";;"761";"422";"14";"RIVOLUZIONE CIVILE";"24"
"TRENTINO-ALTO ADIGE";"PERGINE VALSUGANA";"TRENTO";"VARENA";"605";;"434";"210";"19";"RIVOLUZIONE CIVILE";"14"
"TRENTINO-ALTO ADIGE";"PERGINE VALSUGANA";"TRENTO";"VATTARO";"837";;"709";"349";"16";"RIVOLUZIONE CIVILE";"15"
"TRENTINO-ALTO ADIGE";"TRENTO";"TRENTO";"VERMIGLIO";"1333";;"958";"479";"42";"RIVOLUZIONE CIVILE";"12"
"TRENTINO-ALTO ADIGE";"TRENTO";"TRENTO";"VERVO'";"503";;"414";"212";"29";"RIVOLUZIONE CIVILE";"8"
"TRENTINO-ALTO ADIGE";"BRESSANONE";"BOLZANO";"CASTELROTTO";"4314";;"3589";"1777";"99";"RIVOLUZIONE CIVILE";"9"
"TRENTINO-ALTO ADIGE";"ROVERETO";"TRENTO";"TENNO";"1438";;"1160";"595";"30";"RIVOLUZIONE CIVILE";"31"
"TRENTINO-ALTO ADIGE";"TRENTO";"TRENTO";"TERLAGO";"1393";;"1189";"605";"24";"RIVOLUZIONE CIVILE";"35"
"TRENTINO-ALTO ADIGE";"ROVERETO";"TRENTO";"TERRAGNOLO";"583";;"413";"239";"10";"RIVOLUZIONE CIVILE";"12"
"TRENTINO-ALTO ADIGE";"TRENTO";"TRENTO";"TERRES";"231";;"208";"97";"8";"RIVOLUZIONE CIVILE";"0"
"TRENTINO-ALTO ADIGE";"TRENTO";"TRENTO";"TERZOLAS";"457";;"376";"185";"30";"RIVOLUZIONE CIVILE";"9"
"TRENTINO-ALTO ADIGE";"TRENTO";"TRENTO";"MEZZOLOMBARDO";"4631";;"3700";"1833";"117";"RIVOLUZIONE CIVILE";"115"
"TRENTINO-ALTO ADIGE";"PERGINE VALSUGANA";"TRENTO";"MOENA";"1942";;"1419";"695";"52";"RIVOLUZIONE CIVILE";"103"
"TRENTINO-ALTO ADIGE";"TRENTO";"TRENTO";"MOLVENO";"813";;"629";"308";"12";"RIVOLUZIONE CIVILE";"14"
"TRENTINO-ALTO ADIGE";"TRENTO";"TRENTO";"MONCLASSICO";"575";;"413";"205";"23";"RIVOLUZIONE CIVILE";"6"
"TRENTINO-ALTO ADIGE";"MERANO";"BOLZANO";"CERMES";"976";;"843";"421";"14";"RIVOLUZIONE CIVILE";"4"
"TRENTINO-ALTO ADIGE";"BRESSANONE";"BOLZANO";"CHIENES";"1859";;"1584";"813";"41";"RIVOLUZIONE CIVILE";"4"
"TRENTINO-ALTO ADIGE";"BRESSANONE";"BOLZANO";"CHIUSA";"3403";;"2994";"1490";"91";"RIVOLUZIONE CIVILE";"9"
"TRENTINO-ALTO ADIGE";"BOLZANO";"BOLZANO";"CORNEDO ALL'ISARCO";"2231";;"1895";"971";"74";"RIVOLUZIONE CIVILE";"9"
"TRENTINO-ALTO ADIGE";"BOLZANO";"BOLZANO";"CORTACCIA SULLA STRADA DEL VINO";"1487";;"1279";"629";"50";"RIVOLUZIONE CIVILE";"7"
"TRENTINO-ALTO ADIGE";"BOLZANO";"BOLZANO";"CORTINA SULLA STRADA DEL VINO";"435";;"389";"197";"11";"RIVOLUZIONE CIVILE";"4"
"TRENTINO-ALTO ADIGE";"BOLZANO";"BOLZANO";"MONTAGNA";"1129";;"1001";"490";"36";"RIVOLUZIONE CIVILE";"1"
"TRENTINO-ALTO ADIGE";"MERANO";"BOLZANO";"MOSO IN PASSIRIA";"1394";;"1146";"604";"36";"RIVOLUZIONE CIVILE";"3"
"TRENTINO-ALTO ADIGE";"MERANO";"BOLZANO";"NALLES";"1263";;"1061";"503";"17";"RIVOLUZIONE CIVILE";"8"
"TRENTINO-ALTO ADIGE";"BOLZANO";"BOLZANO";"BRONZOLO";"1805";;"1550";"768";"21";"RIVOLUZIONE CIVILE";"27"
"TRENTINO-ALTO ADIGE";"BRESSANONE";"BOLZANO";"BRUNICO";"10485";;"8557";"4154";"203";"RIVOLUZIONE CIVILE";"30"
"TRENTINO-ALTO ADIGE";"MERANO";"BOLZANO";"CAINES";"259";;"231";"111";"4";"RIVOLUZIONE CIVILE";"1"
"TRENTINO-ALTO ADIGE";"BOLZANO";"BOLZANO";"CALDARO SULLA STRADA DEL VINO";"5249";;"4427";"2115";"208";"RIVOLUZIONE CIVILE";"18"
"TRENTINO-ALTO ADIGE";"BRESSANONE";"BOLZANO";"CAMPO DI TRENS";"1759";;"1507";"780";"34";"RIVOLUZIONE CIVILE";"2"
"TRENTINO-ALTO ADIGE";"BRESSANONE";"BOLZANO";"CAMPO TURES";"3547";;"3019";"1502";"99";"RIVOLUZIONE CIVILE";"1"
"TRENTINO-ALTO ADIGE";"MERANO";"BOLZANO";"CASTELBELLO-CIARDES";"1673";;"1356";"695";"42";"RIVOLUZIONE CIVILE";"3"
"TRENTINO-ALTO ADIGE";"BRESSANONE";"BOLZANO";"MONGUELFO-TESIDO";"1847";;"1536";"783";"57";"RIVOLUZIONE CIVILE";"5"
"TRENTINO-ALTO ADIGE";"ROVERETO";"TRENTO";"BESENELLO";"1795";;"1519";"771";"32";"RIVOLUZIONE CIVILE";"78"
"TRENTINO-ALTO ADIGE";"PERGINE VALSUGANA";"TRENTO";"BIENO";"323";;"227";"118";"5";"RIVOLUZIONE CIVILE";"6"
"TRENTINO-ALTO ADIGE";"ROVERETO";"TRENTO";"BLEGGIO SUPERIORE";"1121";;"841";"443";"23";"RIVOLUZIONE CIVILE";"30"
"TRENTINO-ALTO ADIGE";"ROVERETO";"TRENTO";"BOCENAGO";"292";;"241";"121";"9";"RIVOLUZIONE CIVILE";"1"
"TRENTINO-ALTO ADIGE";"ROVERETO";"TRENTO";"BOLBENO";"251";;"199";"103";"9";"RIVOLUZIONE CIVILE";"6"
"TRENTINO-ALTO ADIGE";"ROVERETO";"TRENTO";"BONDO";"498";;"414";"207";"28";"RIVOLUZIONE CIVILE";"8"
